condition,seed,checkpoint,updates_in_window,mean_loss,last_loss,training_examples
collected_unique,0,18800,100,0.0012903759791515767,0.0011877535143867135,1203200
collected_unique,0,18900,100,0.0012676986848236993,0.0013683182187378407,1209600
collected_unique,0,19000,100,0.0013725872238865122,0.0015671744477003813,1216000
collected_unique,0,19100,100,0.0012117719842353837,0.0011918448144569993,1222400
collected_unique,0,19200,100,0.0013240003568353131,0.0011872414033859968,1228800
collected_unique,0,19300,100,0.0012838530616136267,0.0015516136772930622,1235200
collected_unique,0,19400,100,0.0013031453307485207,0.0011077147210016847,1241600
collected_unique,0,19500,100,0.0013464941934216768,0.0022544546518474817,1248000
collected_unique,0,19600,100,0.0013431019731797277,0.0010763591853901744,1254400
collected_unique,0,19700,100,0.0012782105774385856,0.0008527659229002893,1260800
collected_unique,0,19800,100,0.0012100748624652624,0.0010641887784004211,1267200
collected_unique,0,19900,100,0.0012945277499966323,0.001291822292841971,1273600
collected_unique,0,20000,100,0.0013618917705025524,0.0013481022324413061,1280000
collected_unique,0,20100,100,0.0012902676465455442,0.0008778101182542741,1286400
collected_unique,0,20200,100,0.001422908020322211,0.001195199554786086,1292800
collected_unique,0,20300,100,0.001306311201187782,0.0016320690046995878,1299200
collected_unique,0,20400,100,0.001284963859943673,0.0016276706010103226,1305600
collected_unique,0,20500,100,0.001338647035881877,0.001305106678046286,1312000
collected_unique,0,20600,100,0.001354023455060087,0.001738921506330371,1318400
collected_unique,0,20700,100,0.0012496032321359961,0.0008272898849099874,1324800
collected_unique,0,20800,100,0.0013596744340611622,0.001262345933355391,1331200
collected_unique,0,20900,100,0.0012543736019870267,0.0008934605866670609,1337600
collected_unique,0,21000,100,0.0013372430839808658,0.000797315442468971,1344000
collected_unique,0,21100,100,0.0013350697123678402,0.0008338084444403648,1350400
collected_unique,0,21200,100,0.0014106269809417427,0.0011470451718196273,1356800
collected_unique,0,21300,100,0.0014419471198925749,0.0010418941965326667,1363200
collected_unique,0,21400,100,0.001321653620689176,0.0013024548534303904,1369600
collected_unique,0,21500,100,0.0012433980964124203,0.002432952169328928,1376000
collected_unique,0,21600,100,0.001336095500155352,0.0012527910294011235,1382400
collected_unique,0,21700,100,0.001334411645657383,0.0013477654429152608,1388800
collected_unique,0,21800,100,0.001337729247752577,0.0010103358654305339,1395200
collected_unique,0,21900,100,0.0012522580631775782,0.0012165455846115947,1401600
collected_unique,0,22000,100,0.001314977459842339,0.001201367354951799,1408000
collected_unique,0,22100,100,0.0012957981554791332,0.0013900086050853133,1414400
collected_unique,0,22200,100,0.0014024963829433546,0.0013311444781720638,1420800
collected_unique,0,22300,100,0.001293412375380285,0.0014479958917945623,1427200
collected_unique,0,22400,100,0.001280706588877365,0.000964134291280061,1433600
collected_unique,0,22500,100,0.001214837589650415,0.0022912295535206795,1440000
collected_unique,0,22600,100,0.001266750894137658,0.001646506949327886,1446400
collected_unique,0,22700,100,0.0013058105536038055,0.001259897369891405,1452800
collected_unique,0,22800,100,0.001336847998900339,0.001303253578953445,1459200
collected_unique,0,22900,100,0.0013635887124110013,0.0018074174877256155,1465600
collected_unique,0,23000,100,0.0013286560401320458,0.0014429965522140265,1472000
collected_unique,0,23100,100,0.0013499852863606066,0.0012226349208503962,1478400
collected_unique,0,23200,100,0.0013976368034491315,0.0017863742541521788,1484800
collected_unique,0,23300,100,0.0013219869625754653,0.0017834644531831145,1491200
collected_unique,0,23400,100,0.0013851224508835004,0.0010058342013508081,1497600
collected_unique,0,23500,100,0.0012800474325194956,0.0009917449206113815,1504000
collected_unique,0,23600,100,0.00132385149365291,0.001460603903979063,1510400
collected_unique,0,23700,100,0.001299784539733082,0.0009531716350466013,1516800
collected_unique,0,23800,100,0.0013049080863129347,0.0012357205851003528,1523200
collected_unique,0,23900,100,0.001322215279797092,0.0010707549517974257,1529600
collected_unique,0,24000,100,0.001310309786349535,0.0009869784116744995,1536000
collected_unique,0,24100,100,0.0013470570428762586,0.0010757776908576488,1542400
collected_unique,0,24200,100,0.0013378280855249614,0.0016375419218093157,1548800
collected_unique,0,24300,100,0.0012282847135793417,0.0009501882013864815,1555200
collected_unique,0,24400,100,0.0013885405007749796,0.0014328800607472658,1561600
collected_unique,0,24500,100,0.0013345964415930212,0.001279124990105629,1568000
collected_unique,0,24600,100,0.001362481293035671,0.0012911844532936811,1574400
collected_unique,0,24700,100,0.0013228755933232606,0.001733853598125279,1580800
collected_unique,0,24800,100,0.001339820235152729,0.0011856916826218367,1587200
collected_unique,0,24900,100,0.0012498124846024438,0.0014681060565635562,1593600
collected_unique,0,25000,100,0.0013429115497274324,0.0010791828390210867,1600000
collected_unique,0,25100,100,0.001304069946054369,0.0009047555504366755,1606400
collected_unique,0,25200,100,0.0013760891131823882,0.0016992635792121291,1612800
collected_unique,0,25300,100,0.0012966050254181027,0.0010622646659612656,1619200
collected_unique,0,25400,100,0.0012143353110877796,0.0007263417937792838,1625600
collected_unique,0,25500,100,0.001344786382978782,0.0010490331333130598,1632000
collected_unique,0,25600,100,0.0013104291842319072,0.0009213653393089771,1638400
collected_unique,0,25700,100,0.001249976068502292,0.000977544579654932,1644800
collected_unique,0,25800,100,0.0013339043915038928,0.0009747004369273782,1651200
collected_unique,0,25900,100,0.0013071433780714869,0.0014308257959783077,1657600
collected_unique,0,26000,100,0.0013583499199012294,0.001398660708218813,1664000
collected_unique,0,26100,100,0.0013711585220880806,0.0008743426878936589,1670400
collected_unique,0,26200,100,0.0013605498522520066,0.0011663056211546063,1676800
collected_unique,0,26300,100,0.0012879240018082783,0.002100262325257063,1683200
collected_unique,0,26400,100,0.0013502788421465085,0.0012613005237653852,1689600
collected_unique,0,26500,100,0.001343468232662417,0.0013313201488927007,1696000
collected_unique,0,26600,100,0.0013588533928850666,0.0012877479894086719,1702400
collected_unique,0,26700,100,0.0013280143577139825,0.000992139452137053,1708800
collected_unique,0,26800,100,0.0013203803543001414,0.001345873111858964,1715200
collected_unique,0,26900,100,0.0013785243424354122,0.0011586600448936224,1721600
collected_unique,0,27000,100,0.0013673652190482244,0.0014707989757880569,1728000
collected_unique,0,27100,100,0.0014235022477805614,0.0013479127082973719,1734400
collected_unique,0,27200,100,0.0013243378413608298,0.0009160933550447226,1740800
collected_unique,0,27300,100,0.001392012473079376,0.001445437897928059,1747200
collected_unique,0,27400,100,0.0013008307368727401,0.0013427253579720855,1753600
collected_unique,0,27500,100,0.0014427903777686879,0.0013342908350750804,1760000
collected_unique,0,27600,100,0.0013757162273395807,0.0014322504866868258,1766400
collected_unique,0,27700,100,0.0014199076616205274,0.0012697064084932208,1772800
collected_unique,0,27800,100,0.0013418295368319377,0.0011007302673533559,1779200
collected_unique,0,27900,100,0.0013398013135883958,0.0013531665317714214,1785600
collected_unique,0,28000,100,0.0014257780293701217,0.001682273461483419,1792000
collected_unique,0,28100,100,0.0013339439034461976,0.0014258993323892355,1798400
collected_unique,0,28200,100,0.001296409409842454,0.001715074060484767,1804800
collected_unique,0,28300,100,0.001349404110806063,0.0009641586802899837,1811200
collected_unique,0,28400,100,0.0013514016935369,0.001426522620022297,1817600
collected_unique,0,28500,100,0.0013486626016674563,0.0010165130952373147,1824000
collected_unique,0,28600,100,0.0013181071408325806,0.0011704487260431051,1830400
collected_unique,0,28700,100,0.001347495469963178,0.0009845064487308264,1836800
collected_unique,0,28800,100,0.0013892128737643362,0.0012547275982797146,1843200
collected_unique,0,28900,100,0.0013460776524152607,0.0009035759721882641,1849600
collected_unique,0,29000,100,0.00135100117768161,0.0011424352414906025,1856000
collected_unique,0,29100,100,0.0014222925255307928,0.0014500027755275369,1862400
collected_unique,0,29200,100,0.001455954287084751,0.001838400959968567,1868800
collected_unique,0,29300,100,0.0012891969201155008,0.0010304898023605347,1875200
collected_unique,0,29400,100,0.0013615966209908946,0.0017890548333525658,1881600
collected_unique,0,29500,100,0.0013678067037835716,0.0015596019802615047,1888000
collected_unique,0,29600,100,0.0013714308640919626,0.0016586417332291603,1894400
collected_unique,0,29700,100,0.0013067675830097868,0.0011620777659118176,1900800
