map_seed,repetition,step,current_row,action,reward,next_row,terminated,truncated,remaining,policy,q0,q1,q2,q3
300000,3,7,633,1,-0.005199999999999995,632,0,0,26,random,,,,
300000,3,8,632,0,0.03360000000000002,471,0,0,25,random,,,,
300000,3,9,471,3,-0.006399999999999997,470,0,0,24,random,,,,
300000,3,10,470,2,0.03239999999999999,437,0,0,23,random,,,,
300000,3,11,437,1,-0.04639999999999999,596,0,0,22,random,,,,
300000,3,12,596,0,0.03239999999999999,435,0,0,21,random,,,,
300000,3,13,435,0,0.031200000000000006,338,0,0,20,random,,,,
300000,3,14,338,3,-0.008799999999999999,337,0,0,19,random,,,,
300000,3,15,337,3,-0.008799999999999999,336,0,0,18,random,,,,
300000,3,16,336,1,-0.0476,431,0,0,17,random,,,,
300000,3,17,431,3,-0.04639999999999999,462,0,0,16,random,,,,
300000,3,18,462,0,-0.006399999999999997,461,0,0,15,random,,,,
300000,3,19,461,3,-0.006399999999999997,460,0,0,14,random,,,,
300000,3,20,460,0,-0.006399999999999997,459,0,0,13,random,,,,
300000,3,21,459,2,0.03239999999999999,426,0,0,12,random,,,,
300000,3,22,426,2,0.031200000000000006,393,0,0,11,random,,,,
300000,3,23,393,3,-0.0476,424,0,0,10,random,,,,
300000,3,24,424,3,-0.04639999999999999,455,0,0,9,random,,,,
300000,3,25,455,2,0.03239999999999999,422,0,0,8,random,,,,
300000,3,26,422,2,0.031200000000000006,389,0,0,7,random,,,,
300000,3,27,389,0,1.03,-1,1,0,6,random,,,,
300000,4,1,447,0,0.031200000000000006,350,0,0,32,random,,,,
300000,4,2,350,1,-0.0476,445,0,0,31,random,,,,
300000,4,3,445,1,-0.04639999999999999,604,0,0,30,random,,,,
300000,4,4,604,0,0.03239999999999999,443,0,0,29,random,,,,
300000,4,5,443,3,-0.04639999999999999,474,0,0,28,random,,,,
300000,4,6,474,2,0.03239999999999999,441,0,0,27,random,,,,
300000,4,7,441,1,-0.04639999999999999,600,0,0,26,random,,,,
300000,4,8,600,1,-0.006399999999999997,599,0,0,25,random,,,,
300000,4,9,599,1,-0.006399999999999997,598,0,0,24,random,,,,
300000,4,10,598,2,0.03239999999999999,565,0,0,23,random,,,,
300000,4,11,565,1,-0.007599999999999997,564,0,0,22,random,,,,
300000,4,12,564,0,0.031200000000000006,403,0,0,21,random,,,,
300000,4,13,403,1,-0.0476,562,0,0,20,random,,,,
300000,4,14,562,3,-0.04639999999999999,593,0,0,19,random,,,,
300000,4,15,593,0,0.03239999999999999,432,0,0,18,random,,,,
300000,4,16,432,1,-0.04639999999999999,591,0,0,17,random,,,,
300000,4,17,591,1,-0.006399999999999997,590,0,0,16,random,,,,
300000,4,18,590,2,0.03239999999999999,557,0,0,15,random,,,,
300000,4,19,557,3,-0.04639999999999999,588,0,0,14,random,,,,
300000,4,20,588,1,-0.006399999999999997,587,0,0,13,random,,,,
300000,4,21,587,3,-0.04520000000000001,618,0,0,12,random,,,,
300000,4,22,618,0,0.03360000000000002,457,0,0,11,random,,,,
300000,4,23,457,0,-0.006399999999999997,456,0,0,10,random,,,,
300000,4,24,456,3,-0.006399999999999997,455,0,0,9,random,,,,
300000,4,25,455,0,-0.006399999999999997,454,0,0,8,random,,,,
300000,4,26,454,3,-0.006399999999999997,453,0,0,7,random,,,,
300000,4,27,453,2,0.03239999999999999,420,0,0,6,random,,,,
300000,4,28,420,2,0.031200000000000006,387,0,0,5,random,,,,
300000,4,29,387,1,-0.0476,546,0,0,4,random,,,,
300000,4,30,546,0,0.031200000000000006,385,0,0,3,random,,,,
300000,4,31,385,3,-0.0476,416,0,0,2,random,,,,
300000,4,32,416,3,0.07000000000000002,-1,0,1,1,random,,,,
300000,5,1,447,0,0.031200000000000006,350,0,0,32,random,,,,
300000,5,2,350,2,1.03,-1,1,0,31,random,,,,
300000,6,1,447,0,0.031200000000000006,350,0,0,32,random,,,,
300000,6,2,350,2,1.03,-1,1,0,31,random,,,,
300000,7,1,447,2,0.031200000000000006,414,0,0,32,random,,,,
300000,7,2,414,1,-0.0476,573,0,0,31,random,,,,
300000,7,3,573,3,-0.04639999999999999,604,0,0,30,random,,,,
300000,7,4,604,0,0.03239999999999999,443,0,0,29,random,,,,
300000,7,5,443,1,-0.04639999999999999,602,0,0,28,random,,,,
300000,7,6,602,1,-0.006399999999999997,601,0,0,27,random,,,,
300000,7,7,601,1,-0.006399999999999997,600,0,0,26,random,,,,
300000,7,8,600,3,-0.04520000000000001,631,0,0,25,random,,,,
300000,7,9,631,3,-0.005199999999999995,630,0,0,24,random,,,,
300000,7,10,630,1,-0.005199999999999995,629,0,0,23,random,,,,
300000,7,11,629,3,-0.005199999999999995,628,0,0,22,random,,,,
300000,7,12,628,0,0.03360000000000002,467,0,0,21,random,,,,
300000,7,13,467,1,-0.04520000000000001,626,0,0,20,random,,,,
300000,7,14,626,3,-0.005199999999999995,625,0,0,19,random,,,,
300000,7,15,625,2,0.03360000000000002,592,0,0,18,random,,,,
300000,7,16,592,3,-0.04520000000000001,623,0,0,17,random,,,,
300000,7,17,623,3,-0.005199999999999995,622,0,0,16,random,,,,
300000,7,18,622,2,0.03360000000000002,589,0,0,15,random,,,,
300000,7,19,589,0,0.03239999999999999,428,0,0,14,random,,,,
300000,7,20,428,0,0.031200000000000006,331,0,0,13,random,,,,
300000,7,21,331,1,-0.0476,426,0,0,12,random,,,,
300000,7,22,426,2,0.031200000000000006,393,0,0,11,random,,,,
300000,7,23,393,3,-0.0476,424,0,0,10,random,,,,
300000,7,24,424,0,0.031200000000000006,327,0,0,9,random,,,,
300000,7,25,327,1,-0.0476,422,0,0,8,random,,,,
300000,7,26,422,2,0.031200000000000006,389,0,0,7,random,,,,
300000,7,27,389,3,-0.0476,420,0,0,6,random,,,,
300000,7,28,420,1,-0.04639999999999999,579,0,0,5,random,,,,
300000,7,29,579,0,0.03239999999999999,418,0,0,4,random,,,,
300000,7,30,418,0,0.031200000000000006,321,0,0,3,random,,,,
300000,7,31,321,1,-0.0476,416,0,0,2,random,,,,
300000,7,32,416,1,0.07000000000000002,-1,0,1,1,random,,,,
300000,8,1,447,0,0.031200000000000006,350,0,0,32,guided,0.8855429291725159,0.8205183744430542,0.8770990967750549,0.8648281097412109
300000,8,2,350,2,1.03,-1,1,0,31,guided,0.7374815940856934,0.7224732637405396,1.0030505657196045,0.8994507789611816
300000,9,1,447,0,0.031200000000000006,350,0,0,32,guided,0.8855429291725159,0.8205183744430542,0.8770990967750549,0.8648281097412109
300000,9,2,350,2,1.03,-1,1,0,31,guided,0.7374815940856934,0.7224732637405396,1.0030505657196045,0.8994507789611816
300000,10,1,447,0,0.031200000000000006,350,0,0,32,guided,0.8855429291725159,0.8205183744430542,0.8770990967750549,0.8648281097412109
300000,10,2,350,2,1.03,-1,1,0,31,guided,0.7374815940856934,0.7224732637405396,1.0030505657196045,0.8994507789611816
300000,11,1,447,0,0.031200000000000006,350,0,0,32,guided,0.8855429291725159,0.8205183744430542,0.8770990967750549,0.8648281097412109
300000,11,2,350,2,1.03,-1,1,0,31,guided,0.7374815940856934,0.7224732637405396,1.0030505657196045,0.8994507789611816
300000,12,1,447,0,0.031200000000000006,350,0,0,32,guided,0.8855429291725159,0.8205183744430542,0.8770990967750549,0.8648281097412109
300000,12,2,350,2,1.03,-1,1,0,31,guided,0.7374815940856934,0.7224732637405396,1.0030505657196045,0.8994507789611816
300000,13,1,447,0,0.031200000000000006,350,0,0,32,guided,0.8855429291725159,0.8205183744430542,0.8770990967750549,0.8648281097412109
300000,13,2,350,2,1.03,-1,1,0,31,guided,0.7374815940856934,0.7224732637405396,1.0030505657196045,0.8994507789611816
300000,14,1,447,0,0.031200000000000006,350,0,0,32,guided,0.8855429291725159,0.8205183744430542,0.8770990967750549,0.8648281097412109
300000,14,2,350,2,1.03,-1,1,0,31,guided,0.7374815940856934,0.7224732637405396,1.0030505657196045,0.8994507789611816
300000,15,1,447,0,0.031200000000000006,350,0,0,32,guided,0.8855429291725159,0.8205183744430542,0.8770990967750549,0.8648281097412109
300000,15,2,350,2,1.03,-1,1,0,31,guided,0.7374815940856934,0.7224732637405396,1.0030505657196045,0.8994507789611816
300001,0,1,959,2,-0.005199999999999995,958,0,0,32,random,,,,
300001,0,2,958,2,-0.005199999999999995,957,0,0,31,random,,,,
300001,0,3,957,1,0.03360000000000002,1084,0,0,30,random,,,,
300001,0,4,1084,2,-0.04520000000000001,1051,0,0,29,random,,,,
300001,0,5,1051,2,-0.04399999999999999,1018,0,0,28,random,,,,
300001,0,6,1018,2,-0.003999999999999995,1017,0,0,27,random,,,,
300001,0,7,1017,3,0.0348,1048,0,0,26,random,,,,
300001,0,8,1048,0,-0.005199999999999995,1047,0,0,25,random,,,,
300001,0,9,1047,0,-0.005199999999999995,1046,0,0,24,random,,,,
300001,0,10,1046,1,0.03360000000000002,1205,0,0,23,random,,,,
300001,0,11,1205,3,0.03239999999999999,1236,0,0,22,random,,,,
300001,0,12,1236,0,-0.04639999999999999,1075,0,0,21,random,,,,
300001,0,13,1075,2,-0.04520000000000001,1042,0,0,20,random,,,,
300001,0,14,1042,2,-0.04399999999999999,1009,0,0,19,random,,,,
300001,0,15,1009,2,-0.003999999999999995,1008,0,0,18,random,,,,
300001,0,16,1008,2,-0.003999999999999995,1007,0,0,17,random,,,,
300001,0,17,1007,0,-0.04279999999999999,910,0,0,16,random,,,,
300001,0,18,910,0,-0.0027999999999999935,909,0,0,15,random,,,,
300001,0,19,909,3,-0.0027999999999999935,908,0,0,14,random,,,,
300001,0,20,908,1,0.036,1003,0,0,13,random,,,,
300001,0,21,1003,3,0.0348,1034,0,0,12,random,,,,
300001,0,22,1034,0,-0.005199999999999995,1033,0,0,11,random,,,,
300001,0,23,1033,0,-0.005199999999999995,1032,0,0,10,random,,,,
300001,0,24,1032,1,0.03360000000000002,1191,0,0,9,random,,,,
300001,0,25,1191,2,-0.04520000000000001,1158,0,0,8,random,,,,
300001,0,26,1158,0,-0.04399999999999999,997,0,0,7,random,,,,
300001,0,27,997,0,-0.04279999999999999,900,0,0,6,random,,,,
300001,0,28,900,1,0.036,995,0,0,5,random,,,,
300001,0,29,995,1,0.0348,1154,0,0,4,random,,,,
300001,0,30,1154,1,-0.005199999999999995,1153,0,0,3,random,,,,
300001,0,31,1153,0,-0.04399999999999999,992,0,0,2,random,,,,
300001,0,32,992,1,0.19,-1,0,1,1,random,,,,
300001,1,1,959,0,-0.005199999999999995,958,0,0,32,random,,,,
300001,1,2,958,2,-0.005199999999999995,957,0,0,31,random,,,,
300001,1,3,957,2,-0.005199999999999995,956,0,0,30,random,,,,
300001,1,4,956,2,-0.005199999999999995,955,0,0,29,random,,,,
300001,1,5,955,2,-0.005199999999999995,954,0,0,28,random,,,,
300001,1,6,954,2,-0.005199999999999995,953,0,0,27,random,,,,
300001,1,7,953,2,-0.005199999999999995,952,0,0,26,random,,,,
300001,1,8,952,2,-0.005199999999999995,951,0,0,25,random,,,,
300001,1,9,951,0,-0.005199999999999995,950,0,0,24,random,,,,
300001,1,10,950,2,-0.005199999999999995,949,0,0,23,random,,,,
300001,1,11,949,2,-0.005199999999999995,948,0,0,22,random,,,,
300001,1,12,948,1,0.03360000000000002,1075,0,0,21,random,,,,
300001,1,13,1075,0,-0.04520000000000001,946,0,0,20,random,,,,
300001,1,14,946,2,-0.005199999999999995,945,0,0,19,random,,,,
300001,1,15,945,3,-0.005199999999999995,944,0,0,18,random,,,,
300001,1,16,944,1,0.03360000000000002,1071,0,0,17,random,,,,
300001,1,17,1071,2,-0.04520000000000001,1038,0,0,16,random,,,,
300001,1,18,1038,1,0.03360000000000002,1197,0,0,15,random,,,,
300001,1,19,1197,2,-0.04520000000000001,1164,0,0,14,random,,,,
300001,1,20,1164,2,-0.005199999999999995,1163,0,0,13,random,,,,
300001,1,21,1163,1,-0.005199999999999995,1162,0,0,12,random,,,,
300001,1,22,1162,0,-0.04399999999999999,1001,0,0,11,random,,,,
300001,1,23,1001,0,-0.04279999999999999,904,0,0,10,random,,,,
300001,1,24,904,0,-0.0027999999999999935,903,0,0,9,random,,,,
300001,1,25,903,1,0.036,998,0,0,8,random,,,,
300001,1,26,998,3,0.0348,1029,0,0,7,random,,,,
300001,1,27,1029,0,-0.005199999999999995,1028,0,0,6,random,,,,
300001,1,28,1028,0,-0.005199999999999995,1027,0,0,5,random,,,,
300001,1,29,1027,1,0.03360000000000002,1186,0,0,4,random,,,,
300001,1,30,1186,3,0.03239999999999999,1217,0,0,3,random,,,,
300001,1,31,1217,1,-0.007599999999999997,1216,0,0,2,random,,,,
300001,1,32,1216,1,0.07000000000000002,-1,0,1,1,random,,,,
300001,2,1,959,1,0.03360000000000002,1086,0,0,32,random,,,,
300001,2,2,1086,3,0.03239999999999999,1117,0,0,31,random,,,,
300001,2,3,1117,3,0.031200000000000006,1148,0,0,30,random,,,,
300001,2,4,1148,3,-0.008799999999999999,1147,0,0,29,random,,,,
300001,2,5,1147,1,1.03,-1,1,0,28,random,,,,
300001,3,1,959,1,0.03360000000000002,1086,0,0,32,random,,,,
300001,3,2,1086,0,-0.04520000000000001,957,0,0,31,random,,,,
300001,3,3,957,0,-0.005199999999999995,956,0,0,30,random,,,,
300001,3,4,956,0,-0.005199999999999995,955,0,0,29,random,,,,
300001,3,5,955,2,-0.005199999999999995,954,0,0,28,random,,,,
300001,3,6,954,0,-0.005199999999999995,953,0,0,27,random,,,,
300001,3,7,953,2,-0.005199999999999995,952,0,0,26,random,,,,
300001,3,8,952,3,-0.005199999999999995,951,0,0,25,random,,,,
300001,3,9,951,3,-0.005199999999999995,950,0,0,24,random,,,,
300001,3,10,950,2,-0.005199999999999995,949,0,0,23,random,,,,
300001,3,11,949,3,-0.005199999999999995,948,0,0,22,random,,,,
300001,3,12,948,0,-0.005199999999999995,947,0,0,21,random,,,,
300001,3,13,947,1,0.03360000000000002,1074,0,0,20,random,,,,
300001,3,14,1074,3,0.03239999999999999,1105,0,0,19,random,,,,
300001,3,15,1105,2,-0.04639999999999999,1072,0,0,18,random,,,,
300001,3,16,1072,3,0.03239999999999999,1103,0,0,17,random,,,,
300001,3,17,1103,1,0.031200000000000006,1262,0,0,16,random,,,,
300001,3,18,1262,2,-0.0476,1229,0,0,15,random,,,,
300001,3,19,1229,3,0.031200000000000006,1260,0,0,14,random,,,,
300001,3,20,1260,3,1.03,-1,1,0,13,random,,,,
300001,4,1,959,1,0.03360000000000002,1086,0,0,32,random,,,,
300001,4,2,1086,3,0.03239999999999999,1117,0,0,31,random,,,,
300001,4,3,1117,3,0.031200000000000006,1148,0,0,30,random,,,,
300001,4,4,1148,1,1.03,-1,1,0,29,random,,,,
300001,5,1,959,3,-0.005199999999999995,958,0,0,32,random,,,,
300001,5,2,958,0,-0.005199999999999995,957,0,0,31,random,,,,
300001,5,3,957,3,-0.005199999999999995,956,0,0,30,random,,,,
300001,5,4,956,3,-0.005199999999999995,955,0,0,29,random,,,,
300001,5,5,955,2,-0.005199999999999995,954,0,0,28,random,,,,
300001,5,6,954,2,-0.005199999999999995,953,0,0,27,random,,,,
300001,5,7,953,0,-0.005199999999999995,952,0,0,26,random,,,,
300001,5,8,952,3,-0.005199999999999995,951,0,0,25,random,,,,
300001,5,9,951,3,-0.005199999999999995,950,0,0,24,random,,,,
300001,5,10,950,0,-0.005199999999999995,949,0,0,23,random,,,,
300001,5,11,949,2,-0.005199999999999995,948,0,0,22,random,,,,
300001,5,12,948,0,-0.005199999999999995,947,0,0,21,random,,,,
300001,5,13,947,0,-0.005199999999999995,946,0,0,20,random,,,,
300001,5,14,946,1,0.03360000000000002,1073,0,0,19,random,,,,
300001,5,15,1073,3,0.03239999999999999,1104,0,0,18,random,,,,
300001,5,16,1104,1,0.031200000000000006,1263,0,0,17,random,,,,
300001,5,17,1263,2,-0.0476,1230,0,0,16,random,,,,
300001,5,18,1230,2,-0.04639999999999999,1197,0,0,15,random,,,,
300001,5,19,1197,2,-0.04520000000000001,1164,0,0,14,random,,,,
300001,5,20,1164,1,-0.005199999999999995,1163,0,0,13,random,,,,
300001,5,21,1163,2,-0.005199999999999995,1162,0,0,12,random,,,,
300001,5,22,1162,0,-0.04399999999999999,1001,0,0,11,random,,,,
300001,5,23,1001,0,-0.04279999999999999,904,0,0,10,random,,,,
300001,5,24,904,2,-0.0027999999999999935,903,0,0,9,random,,,,
300001,5,25,903,3,-0.0027999999999999935,902,0,0,8,random,,,,
300001,5,26,902,2,-0.0027999999999999935,901,0,0,7,random,,,,
300001,5,27,901,0,-0.0027999999999999935,900,0,0,6,random,,,,
300001,5,28,900,1,0.036,995,0,0,5,random,,,,
300001,5,29,995,3,0.0348,1026,0,0,4,random,,,,
300001,5,30,1026,0,-0.005199999999999995,1025,0,0,3,random,,,,
300001,5,31,1025,2,-0.04399999999999999,992,0,0,2,random,,,,
300001,5,32,992,1,0.19,-1,0,1,1,random,,,,
300001,6,1,959,0,-0.005199999999999995,958,0,0,32,random,,,,
300001,6,2,958,3,-0.005199999999999995,957,0,0,31,random,,,,
300001,6,3,957,3,-0.005199999999999995,956,0,0,30,random,,,,
300001,6,4,956,2,-0.005199999999999995,955,0,0,29,random,,,,
300001,6,5,955,1,0.03360000000000002,1082,0,0,28,random,,,,
300001,6,6,1082,0,-0.04520000000000001,953,0,0,27,random,,,,
300001,6,7,953,1,0.03360000000000002,1080,0,0,26,random,,,,
300001,6,8,1080,3,0.03239999999999999,1111,0,0,25,random,,,,
300001,6,9,1111,2,-0.04639999999999999,1078,0,0,24,random,,,,
300001,6,10,1078,0,-0.04520000000000001,949,0,0,23,random,,,,
300001,6,11,949,2,-0.005199999999999995,948,0,0,22,random,,,,
300001,6,12,948,1,0.03360000000000002,1075,0,0,21,random,,,,
300001,6,13,1075,0,-0.04520000000000001,946,0,0,20,random,,,,
300001,6,14,946,2,-0.005199999999999995,945,0,0,19,random,,,,
300001,6,15,945,1,0.03360000000000002,1072,0,0,18,random,,,,
300001,6,16,1072,1,0.03239999999999999,1231,0,0,17,random,,,,
300001,6,17,1231,3,0.031200000000000006,1262,0,0,16,random,,,,
300001,6,18,1262,1,-0.008799999999999999,1261,0,0,15,random,,,,
300001,6,19,1261,3,1.03,-1,1,0,14,random,,,,
300001,7,1,959,0,-0.005199999999999995,958,0,0,32,random,,,,
300001,7,2,958,2,-0.005199999999999995,957,0,0,31,random,,,,
300001,7,3,957,0,-0.005199999999999995,956,0,0,30,random,,,,
300001,7,4,956,0,-0.005199999999999995,955,0,0,29,random,,,,
300001,7,5,955,3,-0.005199999999999995,954,0,0,28,random,,,,
300001,7,6,954,1,0.03360000000000002,1081,0,0,27,random,,,,
300001,7,7,1081,3,0.03239999999999999,1112,0,0,26,random,,,,
300001,7,8,1112,1,0.031200000000000006,1271,0,0,25,random,,,,
300001,7,9,1271,2,-0.0476,1238,0,0,24,random,,,,
300001,7,10,1238,3,0.031200000000000006,1269,0,0,23,random,,,,
300001,7,11,1269,1,-0.008799999999999999,1268,0,0,22,random,,,,
300001,7,12,1268,1,-0.008799999999999999,1267,0,0,21,random,,,,
300001,7,13,1267,2,-0.0476,1234,0,0,20,random,,,,
300001,7,14,1234,2,-0.04639999999999999,1201,0,0,19,random,,,,
300001,7,15,1201,3,0.03239999999999999,1232,0,0,18,random,,,,
300001,7,16,1232,2,-0.04639999999999999,1199,0,0,17,random,,,,
300001,7,17,1199,1,-0.006399999999999997,1198,0,0,16,random,,,,
300001,7,18,1198,1,-0.006399999999999997,1197,0,0,15,random,,,,
300001,7,19,1197,2,-0.04520000000000001,1164,0,0,14,random,,,,
300001,7,20,1164,0,-0.04399999999999999,1003,0,0,13,random,,,,
300001,7,21,1003,0,-0.04279999999999999,906,0,0,12,random,,,,
300001,7,22,906,0,-0.0027999999999999935,905,0,0,11,random,,,,
300001,7,23,905,0,-0.0027999999999999935,904,0,0,10,random,,,,
300001,7,24,904,2,-0.0027999999999999935,903,0,0,9,random,,,,
300001,7,25,903,2,-0.0027999999999999935,902,0,0,8,random,,,,
300001,7,26,902,2,-0.0027999999999999935,901,0,0,7,random,,,,
300001,7,27,901,3,-0.0027999999999999935,900,0,0,6,random,,,,
300001,7,28,900,3,-0.0027999999999999935,899,0,0,5,random,,,,
300001,7,29,899,0,-0.0027999999999999935,898,0,0,4,random,,,,
300001,7,30,898,1,0.036,993,0,0,3,random,,,,
300001,7,31,993,1,0.0348,1152,0,0,2,random,,,,
300001,7,32,1152,0,0.15000000000000002,-1,0,1,1,random,,,,
300001,8,1,959,1,0.03360000000000002,1086,0,0,32,guided,0.6025859713554382,0.778778612613678,0.6695557832717896,0.7166051864624023
300001,8,2,1086,3,0.03239999999999999,1117,0,0,31,guided,0.6762837171554565,0.7310699224472046,0.6577759981155396,0.8671125769615173
300001,8,3,1117,3,0.031200000000000006,1148,0,0,30,guided,0.7763413190841675,0.804693877696991,0.6251973509788513,0.9028237462043762
300001,8,4,1148,1,1.03,-1,1,0,29,guided,0.5363980531692505,1.0344245433807373,0.7207763195037842,0.6724347472190857
300001,9,1,959,1,0.03360000000000002,1086,0,0,32,guided,0.6025859713554382,0.778778612613678,0.6695557832717896,0.7166051864624023
300001,9,2,1086,3,0.03239999999999999,1117,0,0,31,guided,0.6762837171554565,0.7310699224472046,0.6577759981155396,0.8671125769615173
300001,9,3,1117,3,0.031200000000000006,1148,0,0,30,guided,0.7763413190841675,0.804693877696991,0.6251973509788513,0.9028237462043762
300001,9,4,1148,1,1.03,-1,1,0,29,guided,0.5363980531692505,1.0344245433807373,0.7207763195037842,0.6724347472190857
300001,10,1,959,1,0.03360000000000002,1086,0,0,32,guided,0.6025859713554382,0.778778612613678,0.6695557832717896,0.7166051864624023
300001,10,2,1086,3,0.03239999999999999,1117,0,0,31,guided,0.6762837171554565,0.7310699224472046,0.6577759981155396,0.8671125769615173
300001,10,3,1117,3,0.031200000000000006,1148,0,0,30,guided,0.7763413190841675,0.804693877696991,0.6251973509788513,0.9028237462043762
300001,10,4,1148,1,1.03,-1,1,0,29,guided,0.5363980531692505,1.0344245433807373,0.7207763195037842,0.6724347472190857
300001,11,1,959,1,0.03360000000000002,1086,0,0,32,guided,0.6025859713554382,0.778778612613678,0.6695557832717896,0.7166051864624023
300001,11,2,1086,3,0.03239999999999999,1117,0,0,31,guided,0.6762837171554565,0.7310699224472046,0.6577759981155396,0.8671125769615173
300001,11,3,1117,3,0.031200000000000006,1148,0,0,30,guided,0.7763413190841675,0.804693877696991,0.6251973509788513,0.9028237462043762
300001,11,4,1148,1,1.03,-1,1,0,29,guided,0.5363980531692505,1.0344245433807373,0.7207763195037842,0.6724347472190857
300001,12,1,959,1,0.03360000000000002,1086,0,0,32,guided,0.6025859713554382,0.778778612613678,0.6695557832717896,0.7166051864624023
300001,12,2,1086,3,0.03239999999999999,1117,0,0,31,guided,0.6762837171554565,0.7310699224472046,0.6577759981155396,0.8671125769615173
300001,12,3,1117,3,0.031200000000000006,1148,0,0,30,guided,0.7763413190841675,0.804693877696991,0.6251973509788513,0.9028237462043762
300001,12,4,1148,1,1.03,-1,1,0,29,guided,0.5363980531692505,1.0344245433807373,0.7207763195037842,0.6724347472190857
300001,13,1,959,1,0.03360000000000002,1086,0,0,32,guided,0.6025859713554382,0.778778612613678,0.6695557832717896,0.7166051864624023
300001,13,2,1086,3,0.03239999999999999,1117,0,0,31,guided,0.6762837171554565,0.7310699224472046,0.6577759981155396,0.8671125769615173
300001,13,3,1117,3,0.031200000000000006,1148,0,0,30,guided,0.7763413190841675,0.804693877696991,0.6251973509788513,0.9028237462043762
300001,13,4,1148,1,1.03,-1,1,0,29,guided,0.5363980531692505,1.0344245433807373,0.7207763195037842,0.6724347472190857
300001,14,1,959,1,0.03360000000000002,1086,0,0,32,guided,0.6025859713554382,0.778778612613678,0.6695557832717896,0.7166051864624023
300001,14,2,1086,3,0.03239999999999999,1117,0,0,31,guided,0.6762837171554565,0.7310699224472046,0.6577759981155396,0.8671125769615173
300001,14,3,1117,3,0.031200000000000006,1148,0,0,30,guided,0.7763413190841675,0.804693877696991,0.6251973509788513,0.9028237462043762
300001,14,4,1148,1,1.03,-1,1,0,29,guided,0.5363980531692505,1.0344245433807373,0.7207763195037842,0.6724347472190857
300001,15,1,959,1,0.03360000000000002,1086,0,0,32,guided,0.6025859713554382,0.778778612613678,0.6695557832717896,0.7166051864624023
300001,15,2,1086,3,0.03239999999999999,1117,0,0,31,guided,0.6762837171554565,0.7310699224472046,0.6577759981155396,0.8671125769615173
300001,15,3,1117,3,0.031200000000000006,1148,0,0,30,guided,0.7763413190841675,0.804693877696991,0.6251973509788513,0.9028237462043762
300001,15,4,1148,1,1.03,-1,1,0,29,guided,0.5363980531692505,1.0344245433807373,0.7207763195037842,0.6724347472190857
