map_seed,repetition,step,current_row,action,reward,next_row,terminated,truncated,remaining
300000,6,1,447,0,0.031200000000000006,350,0,0,32
300000,6,2,350,2,1.03,-1,1,0,31
300000,7,1,447,2,0.031200000000000006,414,0,0,32
300000,7,2,414,1,-0.0476,573,0,0,31
300000,7,3,573,3,-0.04639999999999999,604,0,0,30
300000,7,4,604,0,0.03239999999999999,443,0,0,29
300000,7,5,443,1,-0.04639999999999999,602,0,0,28
300000,7,6,602,1,-0.006399999999999997,601,0,0,27
300000,7,7,601,1,-0.006399999999999997,600,0,0,26
300000,7,8,600,3,-0.04520000000000001,631,0,0,25
300000,7,9,631,3,-0.005199999999999995,630,0,0,24
300000,7,10,630,1,-0.005199999999999995,629,0,0,23
300000,7,11,629,3,-0.005199999999999995,628,0,0,22
300000,7,12,628,0,0.03360000000000002,467,0,0,21
300000,7,13,467,1,-0.04520000000000001,626,0,0,20
300000,7,14,626,3,-0.005199999999999995,625,0,0,19
300000,7,15,625,2,0.03360000000000002,592,0,0,18
300000,7,16,592,3,-0.04520000000000001,623,0,0,17
300000,7,17,623,3,-0.005199999999999995,622,0,0,16
300000,7,18,622,2,0.03360000000000002,589,0,0,15
300000,7,19,589,0,0.03239999999999999,428,0,0,14
300000,7,20,428,0,0.031200000000000006,331,0,0,13
300000,7,21,331,1,-0.0476,426,0,0,12
300000,7,22,426,2,0.031200000000000006,393,0,0,11
300000,7,23,393,3,-0.0476,424,0,0,10
300000,7,24,424,0,0.031200000000000006,327,0,0,9
300000,7,25,327,1,-0.0476,422,0,0,8
300000,7,26,422,2,0.031200000000000006,389,0,0,7
300000,7,27,389,3,-0.0476,420,0,0,6
300000,7,28,420,1,-0.04639999999999999,579,0,0,5
300000,7,29,579,0,0.03239999999999999,418,0,0,4
300000,7,30,418,0,0.031200000000000006,321,0,0,3
300000,7,31,321,1,-0.0476,416,0,0,2
300000,7,32,416,1,0.07000000000000002,-1,0,1,1
300000,8,1,447,2,0.031200000000000006,414,0,0,32
300000,8,2,414,0,1.03,-1,1,0,31
300000,9,1,447,1,-0.04639999999999999,606,0,0,32
300000,9,2,606,2,0.03239999999999999,573,0,0,31
300000,9,3,573,1,-0.007599999999999997,572,0,0,30
300000,9,4,572,1,-0.007599999999999997,571,0,0,29
300000,9,5,571,2,-0.04639999999999999,538,0,0,28
300000,9,6,538,2,-0.04520000000000001,505,0,0,27
300000,9,7,505,3,0.03360000000000002,536,0,0,26
300000,9,8,536,2,-0.04520000000000001,503,0,0,25
300000,9,9,503,1,-0.005199999999999995,502,0,0,24
300000,9,10,502,1,-0.005199999999999995,501,0,0,23
300000,9,11,501,3,0.03360000000000002,532,0,0,22
300000,9,12,532,0,0.03239999999999999,371,0,0,21
300000,9,13,371,1,-0.04639999999999999,530,0,0,20
300000,9,14,530,2,-0.04520000000000001,497,0,0,19
300000,9,15,497,2,-0.005199999999999995,496,0,0,18
300000,9,16,496,0,-0.005199999999999995,495,0,0,17
300000,9,17,495,1,-0.005199999999999995,494,0,0,16
300000,9,18,494,3,0.03360000000000002,525,0,0,15
300000,9,19,525,1,-0.006399999999999997,524,0,0,14
300000,9,20,524,3,0.03239999999999999,555,0,0,13
300000,9,21,555,2,-0.04639999999999999,522,0,0,12
300000,9,22,522,0,0.03239999999999999,361,0,0,11
300000,9,23,361,3,0.031200000000000006,392,0,0,10
300000,9,24,392,2,-0.0476,359,0,0,9
300000,9,25,359,2,-0.007599999999999997,358,0,0,8
300000,9,26,358,1,-0.04639999999999999,517,0,0,7
300000,9,27,517,2,-0.04520000000000001,484,0,0,6
300000,9,28,484,2,-0.005199999999999995,483,0,0,5
300000,9,29,483,1,-0.005199999999999995,482,0,0,4
300000,9,30,482,2,-0.005199999999999995,481,0,0,3
300000,9,31,481,1,-0.005199999999999995,480,0,0,2
300000,9,32,480,3,0.15000000000000002,-1,0,1,1
300000,10,1,447,3,-0.04639999999999999,478,0,0,32
300000,10,2,478,0,-0.006399999999999997,477,0,0,31
300000,10,3,477,3,-0.006399999999999997,476,0,0,30
300000,10,4,476,1,-0.04520000000000001,635,0,0,29
300000,10,5,635,2,0.03360000000000002,602,0,0,28
300000,10,6,602,0,0.03239999999999999,441,0,0,27
300000,10,7,441,1,-0.04639999999999999,600,0,0,26
300000,10,8,600,1,-0.006399999999999997,599,0,0,25
300000,10,9,599,1,-0.006399999999999997,598,0,0,24
300000,10,10,598,0,0.03239999999999999,437,0,0,23
300000,10,11,437,0,0.031200000000000006,340,0,0,22
300000,10,12,340,2,1.03,-1,1,0,21
300000,11,1,447,0,0.031200000000000006,350,0,0,32
300000,11,2,350,1,-0.0476,445,0,0,31
300000,11,3,445,1,-0.04639999999999999,604,0,0,30
300000,11,4,604,1,-0.006399999999999997,603,0,0,29
300000,11,5,603,1,-0.006399999999999997,602,0,0,28
300000,11,6,602,1,-0.006399999999999997,601,0,0,27
300000,11,7,601,1,-0.006399999999999997,600,0,0,26
300000,11,8,600,3,-0.04520000000000001,631,0,0,25
300000,11,9,631,1,-0.005199999999999995,630,0,0,24
300000,11,10,630,0,0.03360000000000002,469,0,0,23
300000,11,11,469,2,0.03239999999999999,436,0,0,22
300000,11,12,436,2,0.031200000000000006,403,0,0,21
300000,11,13,403,2,-0.0476,370,0,0,20
300000,11,14,370,2,-0.007599999999999997,369,0,0,19
300000,11,15,369,0,0.031200000000000006,304,0,0,18
300000,11,16,304,2,-0.0476,271,0,0,17
300000,11,17,271,1,-0.007599999999999997,270,0,0,16
300000,11,18,270,0,-0.04639999999999999,141,0,0,15
300000,11,19,141,1,0.03239999999999999,268,0,0,14
300000,11,20,268,1,-0.007599999999999997,267,0,0,13
300000,11,21,267,2,-0.007599999999999997,266,0,0,12
300000,11,22,266,3,0.031200000000000006,297,0,0,11
300000,11,23,297,2,-0.0476,264,0,0,10
300000,11,24,264,1,-0.007599999999999997,263,0,0,9
300000,11,25,263,2,-0.007599999999999997,262,0,0,8
300000,11,26,262,2,-0.007599999999999997,261,0,0,7
300000,11,27,261,2,-0.007599999999999997,260,0,0,6
300000,11,28,260,3,0.031200000000000006,291,0,0,5
300000,11,29,291,0,-0.008799999999999999,290,0,0,4
300000,11,30,290,1,-0.0476,353,0,0,3
300000,11,31,353,1,-0.04639999999999999,512,0,0,2
300000,11,32,512,3,0.11,-1,0,1,1
300000,12,1,447,1,-0.04639999999999999,606,0,0,32
300000,12,2,606,2,0.03239999999999999,573,0,0,31
300000,12,3,573,3,-0.04639999999999999,604,0,0,30
300000,12,4,604,1,-0.006399999999999997,603,0,0,29
300000,12,5,603,1,-0.006399999999999997,602,0,0,28
300000,12,6,602,2,0.03239999999999999,569,0,0,27
300000,12,7,569,2,-0.04639999999999999,536,0,0,26
300000,12,8,536,2,-0.04520000000000001,503,0,0,25
300000,12,9,503,0,-0.005199999999999995,502,0,0,24
300000,12,10,502,0,-0.005199999999999995,501,0,0,23
300000,12,11,501,3,0.03360000000000002,532,0,0,22
300000,12,12,532,2,-0.04520000000000001,499,0,0,21
300000,12,13,499,1,-0.005199999999999995,498,0,0,20
300000,12,14,498,0,-0.005199999999999995,497,0,0,19
300000,12,15,497,2,-0.005199999999999995,496,0,0,18
300000,12,16,496,3,0.03360000000000002,527,0,0,17
300000,12,17,527,3,0.03239999999999999,558,0,0,16
300000,12,18,558,3,-0.04639999999999999,589,0,0,15
300000,12,19,589,0,0.03239999999999999,428,0,0,14
300000,12,20,428,2,0.031200000000000006,395,0,0,13
300000,12,21,395,0,1.03,-1,1,0,12
300000,13,1,447,2,0.031200000000000006,414,0,0,32
300000,13,2,414,2,-0.0476,381,0,0,31
300000,13,3,381,1,-0.04639999999999999,540,0,0,30
300000,13,4,540,1,-0.006399999999999997,539,0,0,29
300000,13,5,539,1,-0.006399999999999997,538,0,0,28
300000,13,6,538,2,-0.04520000000000001,505,0,0,27
300000,13,7,505,1,-0.005199999999999995,504,0,0,26
300000,13,8,504,2,-0.005199999999999995,503,0,0,25
300000,13,9,503,2,-0.005199999999999995,502,0,0,24
300000,13,10,502,0,-0.005199999999999995,501,0,0,23
300000,13,11,501,3,0.03360000000000002,532,0,0,22
300000,13,12,532,3,0.03239999999999999,563,0,0,21
300000,13,13,563,1,-0.007599999999999997,562,0,0,20
300000,13,14,562,2,-0.04639999999999999,529,0,0,19
300000,13,15,529,1,-0.006399999999999997,528,0,0,18
300000,13,16,528,3,0.03239999999999999,559,0,0,17
300000,13,17,559,0,0.031200000000000006,398,0,0,16
300000,13,18,398,1,-0.0476,557,0,0,15
300000,13,19,557,3,-0.04639999999999999,588,0,0,14
300000,13,20,588,2,0.03239999999999999,555,0,0,13
300000,13,21,555,1,-0.007599999999999997,554,0,0,12
300000,13,22,554,3,-0.04639999999999999,585,0,0,11
300000,13,23,585,1,-0.006399999999999997,584,0,0,10
300000,13,24,584,2,0.03239999999999999,551,0,0,9
300000,13,25,551,3,-0.04639999999999999,582,0,0,8
300000,13,26,582,3,-0.04520000000000001,613,0,0,7
300000,13,27,613,2,0.03360000000000002,580,0,0,6
300000,13,28,580,3,-0.04520000000000001,611,0,0,5
300000,13,29,611,1,-0.005199999999999995,610,0,0,4
300000,13,30,610,2,0.03360000000000002,577,0,0,3
300000,13,31,577,0,0.03239999999999999,416,0,0,2
300000,13,32,416,3,0.07000000000000002,-1,0,1,1
300000,14,1,447,2,0.031200000000000006,414,0,0,32
300000,14,2,414,3,-0.0476,445,0,0,31
300000,14,3,445,2,0.031200000000000006,412,0,0,30
300000,14,4,412,1,-0.0476,571,0,0,29
300000,14,5,571,3,-0.04639999999999999,602,0,0,28
300000,14,6,602,1,-0.006399999999999997,601,0,0,27
300000,14,7,601,3,-0.04520000000000001,632,0,0,26
300000,14,8,632,2,0.03360000000000002,599,0,0,25
300000,14,9,599,3,-0.04520000000000001,630,0,0,24
