map_seed,repetition,step,current_row,action,reward,next_row,terminated,truncated,remaining
300001,0,2,958,3,-0.005199999999999995,957,0,0,31
300001,0,3,957,2,-0.005199999999999995,956,0,0,30
300001,0,4,956,3,-0.005199999999999995,955,0,0,29
300001,0,5,955,2,-0.005199999999999995,954,0,0,28
300001,0,6,954,2,-0.005199999999999995,953,0,0,27
300001,0,7,953,0,-0.005199999999999995,952,0,0,26
300001,0,8,952,3,-0.005199999999999995,951,0,0,25
300001,0,9,951,0,-0.005199999999999995,950,0,0,24
300001,0,10,950,0,-0.005199999999999995,949,0,0,23
300001,0,11,949,2,-0.005199999999999995,948,0,0,22
300001,0,12,948,2,-0.005199999999999995,947,0,0,21
300001,0,13,947,1,0.03360000000000002,1074,0,0,20
300001,0,14,1074,1,0.03239999999999999,1233,0,0,19
300001,0,15,1233,3,0.031200000000000006,1264,0,0,18
300001,0,16,1264,1,-0.008799999999999999,1263,0,0,17
300001,0,17,1263,1,-0.008799999999999999,1262,0,0,16
300001,0,18,1262,0,-0.0476,1101,0,0,15
300001,0,19,1101,3,0.031200000000000006,1132,0,0,14
300001,0,20,1132,2,-0.0476,1099,0,0,13
300001,0,21,1099,1,0.031200000000000006,1258,0,0,12
300001,0,22,1258,2,-0.0476,1225,0,0,11
300001,0,23,1225,2,-0.04639999999999999,1192,0,0,10
300001,0,24,1192,3,0.03239999999999999,1223,0,0,9
300001,0,25,1223,1,-0.007599999999999997,1222,0,0,8
300001,0,26,1222,0,-0.04639999999999999,1061,0,0,7
300001,0,27,1061,0,-0.04520000000000001,932,0,0,6
300001,0,28,932,1,0.03360000000000002,1059,0,0,5
300001,0,29,1059,2,-0.04520000000000001,1026,0,0,4
300001,0,30,1026,3,0.03360000000000002,1057,0,0,3
300001,0,31,1057,0,-0.04520000000000001,928,0,0,2
300001,0,32,928,2,0.15000000000000002,-1,0,1,1
300001,1,1,959,2,-0.005199999999999995,958,0,0,32
300001,1,2,958,1,0.03360000000000002,1085,0,0,31
300001,1,3,1085,1,0.03239999999999999,1244,0,0,30
300001,1,4,1244,1,-0.007599999999999997,1243,0,0,29
300001,1,5,1243,3,0.031200000000000006,1274,0,0,28
300001,1,6,1274,2,-0.0476,1241,0,0,27
300001,1,7,1241,3,0.031200000000000006,1272,0,0,26
300001,1,8,1272,3,1.03,-1,1,0,25
300001,2,1,959,3,-0.005199999999999995,958,0,0,32
300001,2,2,958,0,-0.005199999999999995,957,0,0,31
300001,2,3,957,0,-0.005199999999999995,956,0,0,30
300001,2,4,956,0,-0.005199999999999995,955,0,0,29
300001,2,5,955,2,-0.005199999999999995,954,0,0,28
300001,2,6,954,1,0.03360000000000002,1081,0,0,27
300001,2,7,1081,0,-0.04520000000000001,952,0,0,26
300001,2,8,952,2,-0.005199999999999995,951,0,0,25
300001,2,9,951,2,-0.005199999999999995,950,0,0,24
300001,2,10,950,1,0.03360000000000002,1077,0,0,23
300001,2,11,1077,3,0.03239999999999999,1108,0,0,22
300001,2,12,1108,0,-0.007599999999999997,1107,0,0,21
300001,2,13,1107,3,0.031200000000000006,1138,0,0,20
300001,2,14,1138,0,-0.0476,977,0,0,19
300001,2,15,977,0,-0.04639999999999999,880,0,0,18
300001,2,16,880,3,-0.006399999999999997,879,0,0,17
300001,2,17,879,2,-0.04520000000000001,846,0,0,16
300001,2,18,846,1,-0.005199999999999995,845,0,0,15
300001,2,19,845,1,-0.005199999999999995,844,0,0,14
300001,2,20,844,2,-0.005199999999999995,843,0,0,13
300001,2,21,843,2,-0.005199999999999995,842,0,0,12
300001,2,22,842,0,-0.04399999999999999,745,0,0,11
300001,2,23,745,2,-0.04279999999999999,712,0,0,10
300001,2,24,712,3,0.036,743,0,0,9
300001,2,25,743,2,-0.04279999999999999,710,0,0,8
300001,2,26,710,1,-0.0027999999999999935,709,0,0,7
300001,2,27,709,1,-0.0027999999999999935,708,0,0,6
300001,2,28,708,2,-0.041599999999999984,675,0,0,5
300001,2,29,675,0,-0.001599999999999992,674,0,0,4
300001,2,30,674,1,-0.040400000000000026,801,0,0,3
300001,2,31,801,2,-0.00039999999999999064,800,0,0,2
300001,2,32,800,0,0.31000000000000005,-1,0,1,1
300001,3,1,959,3,-0.005199999999999995,958,0,0,32
300001,3,2,958,2,-0.005199999999999995,957,0,0,31
300001,3,3,957,3,-0.005199999999999995,956,0,0,30
300001,3,4,956,3,-0.005199999999999995,955,0,0,29
300001,3,5,955,1,0.03360000000000002,1082,0,0,28
300001,3,6,1082,3,0.03239999999999999,1113,0,0,27
300001,3,7,1113,1,0.031200000000000006,1272,0,0,26
300001,3,8,1272,2,-0.0476,1239,0,0,25
300001,3,9,1239,0,-0.04639999999999999,1078,0,0,24
300001,3,10,1078,1,0.03239999999999999,1237,0,0,23
300001,3,11,1237,2,-0.04639999999999999,1204,0,0,22
300001,3,12,1204,0,-0.04520000000000001,1043,0,0,21
300001,3,13,1043,2,-0.04399999999999999,1010,0,0,20
300001,3,14,1010,2,-0.003999999999999995,1009,0,0,19
300001,3,15,1009,1,0.0348,1168,0,0,18
300001,3,16,1168,2,-0.005199999999999995,1167,0,0,17
300001,3,17,1167,3,0.03360000000000002,1198,0,0,16
300001,3,18,1198,2,-0.04520000000000001,1165,0,0,15
300001,3,19,1165,1,-0.005199999999999995,1164,0,0,14
300001,3,20,1164,3,0.03360000000000002,1195,0,0,13
300001,3,21,1195,0,-0.04520000000000001,1034,0,0,12
300001,3,22,1034,1,0.03360000000000002,1193,0,0,11
300001,3,23,1193,1,-0.006399999999999997,1192,0,0,10
300001,3,24,1192,0,-0.04520000000000001,1031,0,0,9
300001,3,25,1031,0,-0.005199999999999995,1030,0,0,8
300001,3,26,1030,2,-0.04399999999999999,997,0,0,7
300001,3,27,997,0,-0.04279999999999999,900,0,0,6
300001,3,28,900,0,-0.0027999999999999935,899,0,0,5
300001,3,29,899,3,-0.0027999999999999935,898,0,0,4
300001,3,30,898,1,0.036,993,0,0,3
300001,3,31,993,0,-0.04279999999999999,896,0,0,2
300001,3,32,896,3,0.22999999999999998,-1,0,1,1
300001,4,1,959,1,0.03360000000000002,1086,0,0,32
300001,4,2,1086,3,0.03239999999999999,1117,0,0,31
300001,4,3,1117,3,0.031200000000000006,1148,0,0,30
300001,4,4,1148,2,-0.0476,1115,0,0,29
300001,4,5,1115,3,0.031200000000000006,1146,0,0,28
300001,4,6,1146,1,1.03,-1,1,0,27
300001,5,1,959,3,-0.005199999999999995,958,0,0,32
300001,5,2,958,3,-0.005199999999999995,957,0,0,31
300001,5,3,957,2,-0.005199999999999995,956,0,0,30
300001,5,4,956,1,0.03360000000000002,1083,0,0,29
300001,5,5,1083,0,-0.04520000000000001,954,0,0,28
300001,5,6,954,1,0.03360000000000002,1081,0,0,27
300001,5,7,1081,2,-0.04520000000000001,1048,0,0,26
300001,5,8,1048,1,0.03360000000000002,1207,0,0,25
300001,5,9,1207,3,0.03239999999999999,1238,0,0,24
300001,5,10,1238,0,-0.04639999999999999,1077,0,0,23
300001,5,11,1077,3,0.03239999999999999,1108,0,0,22
300001,5,12,1108,1,0.031200000000000006,1267,0,0,21
