map_seed,repetition,steps,success,terminated,truncated,complete,base_return,shaped_return,noop_steps
300022,8,14,1,1,0,1,0.86,1.0112,3
300022,9,20,1,1,0,1,0.7999999999999999,0.9884000000000001,5
300022,10,4,1,1,0,1,0.96,1.0872,1
300022,11,3,1,1,0,1,0.97,1.0936,0
300022,12,3,1,1,0,1,0.97,1.0936,0
300022,13,32,0,0,1,1,-0.3200000000000001,-0.06439999999999987,12
300022,14,32,0,0,1,1,-0.3200000000000001,-0.07039999999999995,10
300022,15,15,1,1,0,1,0.85,1.0156,4
300023,0,32,0,0,1,1,-0.3200000000000001,-0.045199999999999865,8
300023,1,32,0,0,1,1,-0.3200000000000001,-0.10999999999999999,11
300023,2,12,1,1,0,1,0.88,1.036,5
300023,3,32,0,0,1,1,-0.3200000000000001,-0.016399999999999734,5
300023,4,32,0,0,1,1,-0.3200000000000001,-0.051199999999999926,10
300023,5,25,1,1,0,1,0.7499999999999999,0.9504,8
300023,6,32,0,0,1,1,-0.3200000000000001,-0.00919999999999982,9
300023,7,32,0,0,1,1,-0.3200000000000001,0.004000000000000198,13
300023,8,32,0,0,1,1,-0.3200000000000001,-0.03679999999999975,12
300023,9,32,0,0,1,1,-0.3200000000000001,-0.08719999999999996,11
300023,10,32,0,0,1,1,-0.3200000000000001,-0.024799999999999933,20
300023,11,32,0,0,1,1,-0.3200000000000001,-0.018799999999999734,10
300023,12,32,0,0,1,1,-0.3200000000000001,-0.04159999999999989,13
300023,13,32,0,0,1,1,-0.3200000000000001,-0.08119999999999998,6
300023,14,32,0,0,1,1,-0.3200000000000001,-0.07519999999999993,14
300023,15,32,0,0,1,1,-0.3200000000000001,-0.08599999999999997,12
300024,0,32,0,0,1,1,-0.3200000000000001,-0.04479999999999992,7
300024,1,32,0,0,1,1,-0.3200000000000001,0.0008000000000001339,11
300024,2,32,0,0,1,1,-0.3200000000000001,-0.015999999999999875,10
300024,3,32,0,0,1,1,-0.3200000000000001,-0.02079999999999993,8
300024,4,32,0,0,1,1,-0.3200000000000001,-0.041199999999999924,6
