condition,seed,checkpoint,updates_in_window,mean_loss,last_loss,training_examples
exhaustive,0,8700,100,0.0016886699001770467,0.0008992759394459426,556800
exhaustive,0,8800,100,0.001639902334427461,0.0016773510724306107,563200
exhaustive,0,8900,100,0.0016217171284370125,0.0018774920608848333,569600
exhaustive,0,9000,100,0.0016372652811696754,0.001027958933264017,576000
exhaustive,0,9100,100,0.001727680737967603,0.0009230649447999895,582400
exhaustive,0,9200,100,0.0016638549807248637,0.0015811247285455465,588800
exhaustive,0,9300,100,0.0016938210325315596,0.0014529729960486293,595200
exhaustive,0,9400,100,0.0017207890015561134,0.0013332435628399253,601600
exhaustive,0,9500,100,0.0016891598369693384,0.0022434410639107227,608000
exhaustive,0,9600,100,0.0016131981555372477,0.0015783117851242423,614400
exhaustive,0,9700,100,0.0016115152317797766,0.001588838524185121,620800
exhaustive,0,9800,100,0.0015801186219323426,0.001894216751679778,627200
exhaustive,0,9900,100,0.0014997440291335807,0.0014185261679813266,633600
exhaustive,0,10000,100,0.0014909284573514014,0.0020472046453505754,640000
exhaustive,0,10100,100,0.0014892700372729452,0.001174856792204082,646400
exhaustive,0,10200,100,0.0015743453503819184,0.0018310971790924668,652800
exhaustive,0,10300,100,0.001504855765379034,0.0011519960826262832,659200
exhaustive,0,10400,100,0.0016152756684459746,0.0020093710627406836,665600
exhaustive,0,10500,100,0.0015637011110084132,0.0025215877685695887,672000
exhaustive,0,10600,100,0.00147592477791477,0.0008855467895045877,678400
exhaustive,0,10700,100,0.001591278176056221,0.0018051229417324066,684800
exhaustive,0,10800,100,0.0014994766260497273,0.0010392358526587486,691200
exhaustive,0,10900,100,0.0017113765556132422,0.0028679026290774345,697600
exhaustive,0,11000,100,0.001596490575466305,0.001413727761246264,704000
exhaustive,0,11100,100,0.0015262807469116524,0.002695417730137706,710400
exhaustive,0,11200,100,0.0015196277835639194,0.0010870834812521935,716800
exhaustive,0,11300,100,0.0016136579477461054,0.001958003267645836,723200
exhaustive,0,11400,100,0.0016053428192390128,0.002898470964282751,729600
exhaustive,0,11500,100,0.001556727792485617,0.001829608459956944,736000
exhaustive,0,11600,100,0.0016342897585127504,0.0020283942576497793,742400
exhaustive,0,11700,100,0.0014948735316284,0.0009084757184609771,748800
exhaustive,0,11800,100,0.001626650678808801,0.002364321146160364,755200
exhaustive,0,11900,100,0.0015220266062533482,0.001952553866431117,761600
exhaustive,0,12000,100,0.0015172926406376063,0.0012104709167033434,768000
exhaustive,0,12100,100,0.0015263249387498946,0.0018028977792710066,774400
exhaustive,0,12200,100,0.0015548072446836159,0.001335668028332293,780800
exhaustive,0,12300,100,0.0016315067390678451,0.001492565032094717,787200
exhaustive,0,12400,100,0.0016737391153583304,0.001846717088483274,793600
exhaustive,0,12500,100,0.0014755497092846781,0.0014147761976346374,800000
exhaustive,0,12600,100,0.0015528970549348743,0.0013088388368487358,806400
exhaustive,0,12700,100,0.0015412141964770854,0.0014537273673340678,812800
exhaustive,0,12800,100,0.0015347062039654702,0.0014098335523158312,819200
exhaustive,0,12900,100,0.0015896888548741117,0.0010076932376250625,825600
exhaustive,0,13000,100,0.0017056305235018953,0.001581410295329988,832000
exhaustive,0,13100,100,0.0015273593622259795,0.0015216355677694082,838400
exhaustive,0,13200,100,0.0014628721703775227,0.0021818699315190315,844800
exhaustive,0,13300,100,0.0015451779280556367,0.0012355755316093564,851200
exhaustive,0,13400,100,0.001569737544632517,0.0009684726828709245,857600
exhaustive,0,13500,100,0.0014490055269561707,0.0013565418776124716,864000
exhaustive,0,13600,100,0.0016042835515690968,0.0008701568003743887,870400
exhaustive,0,13700,100,0.0015369243785971775,0.0010819598101079464,876800
exhaustive,0,13800,100,0.001493536289781332,0.00219053216278553,883200
exhaustive,0,13900,100,0.0015796451643109322,0.0026195854879915714,889600
exhaustive,0,14000,100,0.0015872209693770856,0.0022114973980933428,896000
exhaustive,0,14100,100,0.0013874731626128778,0.001635126187466085,902400
exhaustive,0,14200,100,0.0015231788420351222,0.0009772994089871645,908800
exhaustive,0,14300,100,0.0014828211540589109,0.0015778809320181608,915200
