condition,policy,seed,checkpoint,checkpoint_complete,mode,panel,map_seed,task_hash,repetition,success,steps,base_return,shaped_return,noop_steps,moving_steps,moved_revisits,unique_positions,winnable_steps,optimal_winnable_actions,avoidable_failure_actions,action_regret_sum,q_abs_error_sum,q_error_steps,initial_abs_q_error,parameter_hash,reference_sample_id
collected_unique,learner,0,30000,1,greedy,panel_0,970025,16277b8929a81bd8e20e2036a54da373b669df33762b93d85719dd92463965f4,0,1,6,0.94,1.118,0,6,0,7,6,5,0,0.07137924265700002,0.7378597930470179,6,0.12585287391474756,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970026,6981a780e0dc2f66db24db6c2ecf8c963fe82ed3296172927699a645a4f7d1f2,0,1,19,0.8099999999999999,1.0724,14,5,0,6,19,5,0,0.5229522200000012,1.6783296176848264,19,0.10231080632777567,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970027,305867c30ca908a1a43be225c52106170956b85492b8258d98a5c22727bf48f6,0,1,5,0.95,1.162,0,5,0,6,5,5,0,0.0,0.2680982715404825,5,0.03306023013626064,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970028,df09502b0017e97c795cd6aadbe7c89bf0e20dd2a8a1ad6dadecf92991924e40,0,1,4,0.96,1.1272,0,4,0,5,4,4,0,0.0,0.26591902806791645,4,0.07226503265308068,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970029,d8b21d79e5eb8aef25686e60d85cb39c49ea3ca1e84235ca75d00b34283cd470,0,1,1,0.99,1.03,0,1,0,2,1,1,0,0.0,0.12743054140377041,1,0.12743054140377041,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970030,b75cc0b4107452478ec8ee46162eccf571f57ee04ed1b5a9d34c310207b76d3c,0,1,24,0.7599999999999999,1.0916000000000001,7,17,10,8,24,12,0,0.6689450000000009,2.0274990024995447,24,0.10258441766642024,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970031,edb9c46ab3f320ddafccdb0a8b775fed8bb83fe3cce55bb456bb3d449d79ace6,0,0,32,-0.3200000000000001,0.018800000000000205,29,3,2,2,29,1,1,1.9021994553110033,3.290593509447436,32,0.049505148962424944,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970032,4e8da4fdcf5d330c5a4b9809de2b4e9ab8ffa09e0273133c349b22b41ac80418,0,1,7,0.9299999999999999,1.0608,0,7,4,4,7,5,0,0.15641800000000017,0.4731175673261896,7,0.10944828398165418,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970033,060b74845875f0f57c10bbc29e438f889d0c6ff513c778e085f12a18814c67d8,0,1,17,0.83,1.0708000000000002,12,5,0,6,17,5,0,0.4621080000000015,0.8200984888111335,17,0.07768881302447672,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970034,4ad7395bc2359b773e73c70a642fcd876470be98a279ce91e2686ed3e7517285,0,1,18,0.82,1.0628000000000002,0,18,12,7,18,11,0,0.49965469859900014,1.3954415880664444,18,0.07041390651908885,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970035,6bd3140e002e1c138ba09223a8921d03c4a2b40014dd7a9531d2baeef31a31d7,0,1,3,0.97,1.0936,0,3,0,4,3,3,0,0.0,0.0659598124401028,3,0.029142979634698307,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970036,5dd6aa65b995bf8640039c7185dbbb546deb757c8493f5615f7235c5014fc306,0,1,6,0.94,1.198,0,6,0,7,6,6,0,0.0,0.16331243980903953,6,0.05332004729502776,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970037,d669ae8e7f1646f75efb9a3d9bb8883609db506f31f423efd343703b2ffb8653,0,0,32,-0.3200000000000001,0.10600000000000015,31,1,0,2,28,1,1,1.799092048482004,4.970098833679639,32,0.08236965145740394,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970038,d91bc41b6dbebb5ba2e24242a7cc92d0ece66300cb15f59fda0f07ebf869821b,0,1,1,0.99,1.03,0,1,0,2,1,1,0,0.0,0.105268521197319,1,0.105268521197319,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970039,c8ee0f415282cd9fd830cbb6d35c0c87bc7f744bbfba40e2dd3d5f98052219ef,0,0,32,-0.3200000000000001,0.05280000000000015,28,4,1,4,28,2,1,1.8461951020120018,9.89512434615253,32,0.2642376104773477,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970040,502de742383f29ec5eef5aae90643cf28b70bab75d04eef8e376ce9434ee3055,0,1,7,0.9299999999999999,1.2352,0,7,0,8,7,7,0,0.0,0.6626191885382671,7,0.07840495904825617,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970041,15f2de85ab77502b4be792244b16647c1757354e60744d9fd6138801a9247cd0,0,1,12,0.88,1.0616,0,12,7,6,12,8,0,0.31283600000000034,0.3130207247824889,12,0.011930820140383852,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970042,40b2f5257f4a6f67a4761b0ec5b784adf69970f921a13ebf7d3027bb175ee459,0,1,4,0.96,1.1272,0,4,0,5,4,4,0,0.0,0.6135822419816371,4,0.18202530443003687,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970043,e2b20072492a9df61a4fc464b366a1d106fd03ab22be43068bb29f8f610f1dac,0,1,3,0.97,1.0936,0,3,0,4,3,3,0,0.0,0.19484941120707205,3,0.06510787320349407,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970044,85412bf7a5df082e82b774414f7e4afcfcac9e03cbce1391cd4054f7d915900d,0,1,27,0.73,1.2276000000000002,19,8,0,9,27,8,0,0.6416065622378555,3.7059911978517164,27,0.03221515883493531,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970045,132da799eb27e7c66ac94ff94a2dd4d5a484a23ca481c32b3c99dcd85a06ef37,0,1,2,0.98,1.0612,0,2,0,3,2,2,0,0.0,0.2478231049202727,2,0.14090341867053977,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970046,ed0aca70237987ba6509578b2ec82718ea5951d6ed9532d033738a0d661e6002,0,0,32,-0.3200000000000001,-0.0123999999999998,29,3,0,4,29,0,1,1.9272003067999988,3.02057833594825,32,0.10369670986464533,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970047,c05affe65817531e68ecf98702a5776f3d3505783e50b95aba8adb34ffff9c96,0,0,32,-0.3200000000000001,-0.11519999999999977,23,9,4,6,32,5,1,2.1064284001000004,3.2007775916980297,32,0.04501383719825741,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970048,dd4eb0f18a0290a89a6b849b2768b652f2d0afc8800f70bd27931f0dc68d6528,0,1,27,0.73,1.1440000000000001,15,12,4,9,27,9,0,0.7126879281776967,1.5503281496823202,27,0.13879325594577674,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970049,9950b71d371c2459afde7e4835668719d8b8392bc062d542830374cca4b08be2,0,1,2,0.98,1.0612,0,2,0,3,2,2,0,0.0,0.1164940211514281,2,0.06600601018512717,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970050,81a48056c38ccbcc14c522adc902a7172ccc8c5526ff270ccd2273adc2ad5914,0,1,27,0.73,1.1032000000000002,3,24,18,7,27,15,0,0.7481226784675806,2.518583154886285,27,0.05397284325367829,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970051,a36781597f7af678fbe7c38ae7ac5d5361f5b08f53436a69df22a4f7c49b3da7,0,1,1,0.99,1.03,0,1,0,2,1,1,0,0.0,0.11433419113540647,1,0.11433419113540647,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
