bank_id,condition,seed,checkpoint,updates_in_window,query_count,outside_count,positive_target_deltas,negative_target_deltas,zero_target_deltas,online_gap_sum,online_gap_squared_sum,target_delta_sum,target_delta_squared_sum,online_gap_min,online_gap_max,target_delta_min,target_delta_max,outside_fraction,online_gap_mean,target_delta_mean,sign_tolerance
1,constrained_bootstrap,0,3700,100,8706,5181,345,4836,3525,626.3931329026818,173.19176655227238,-582.5403223447502,160.61169226640448,0.0,0.8623316884040833,-0.8291682004928589,0.17966294288635254,0.5951068228807719,0.07194959027138546,-0.06691251118134048,1e-12
1,constrained_bootstrap,0,3800,100,8675,5147,314,4833,3528,583.2623076811433,149.29262617453608,-544.081039711833,140.73567475983495,0.0,0.9336602687835693,-0.7948449850082397,0.12090921401977539,0.593314121037464,0.06723484814768223,-0.06271827547110467,1e-12
1,constrained_bootstrap,0,3900,100,8488,5071,343,4728,3417,609.6521612145007,159.39762757784405,-554.4080967716873,143.84951018451133,0.0,0.8431156873703003,-0.812444806098938,0.1232302188873291,0.5974316682375118,0.07182518393196285,-0.06531669377611772,1e-12
1,constrained_bootstrap,0,4000,100,8668,5167,356,4811,3501,622.1095371544361,165.9893073378518,-569.7788005247712,148.31338606350556,0.0,0.9894052147865295,-0.9043952226638794,0.10716693103313446,0.5961005999077065,0.07177082800581866,-0.06573359489210559,1e-12
1,constrained_bootstrap,0,4100,100,8527,5052,341,4711,3475,604.3558507785201,155.06162971286835,-545.0814280509949,137.6997588426042,0.0,0.7790975570678711,-0.732764720916748,0.08337730169296265,0.5924709745514248,0.07087555421350065,-0.06392417357229915,1e-12
1,constrained_bootstrap,0,4200,100,8615,5162,314,4848,3453,604.828665830195,157.40460720376132,-577.2818711176515,150.34942848876017,0.0,0.7370700836181641,-0.7571923732757568,0.12899398803710938,0.5991874637260592,0.0702064615008932,-0.06700892293878717,1e-12
1,constrained_bootstrap,0,4300,100,8669,5172,264,4908,3497,620.4528266713023,164.71293111937527,-571.2159175500274,144.73042593026395,0.0,0.930199146270752,-0.7963383793830872,0.11958128213882446,0.5966086053754759,0.0715714415355061,-0.06589178885108171,1e-12
1,constrained_bootstrap,0,4400,100,8710,5237,352,4885,3473,592.5141620077193,153.23003269869756,-550.7523170746863,139.13710947336838,0.0,0.8734687566757202,-0.7878468632698059,0.10724431276321411,0.6012629161882893,0.06802688427183919,-0.0632321833610432,1e-12
1,constrained_bootstrap,0,4500,100,8572,5080,343,4737,3492,588.4583748579025,158.6817832273817,-550.9084359556437,147.66002570456513,0.0,0.9521383047103882,-0.9054500460624695,0.14001286029815674,0.592627158189454,0.06864890047339041,-0.06426836630373818,1e-12
1,constrained_bootstrap,0,4600,100,8731,5264,325,4939,3467,619.5283312760293,166.08909119373715,-575.5718348734081,153.7859519638859,0.0,0.8459968566894531,-0.8139461874961853,0.07740205526351929,0.6029091742068492,0.07095731660474508,-0.06592278488986462,1e-12
1,constrained_bootstrap,0,4700,100,8606,5106,284,4822,3500,576.8112777099013,149.89251172876212,-553.9712405093014,144.34477517399276,0.0,1.0097953081130981,-0.8803545832633972,0.16867849230766296,0.593306995119684,0.06702431765162693,-0.06437035097714403,1e-12
1,constrained_bootstrap,0,4800,100,8590,5199,308,4891,3391,609.6621128022671,164.31149482463624,-553.9781096987426,141.7768319294357,0.0,0.9148389101028442,-0.7781946659088135,0.1405809223651886,0.6052386495925495,0.07097347064054331,-0.06449104885899215,1e-12
1,constrained_bootstrap,0,4900,100,8592,5155,322,4833,3437,608.7955493927002,163.9819494887799,-561.9411181807518,147.94334912220242,0.0,0.9081404209136963,-0.7891262769699097,0.09483440220355988,0.5999767225325885,0.07085609280641296,-0.06540283032829979,1e-12
1,constrained_bootstrap,0,5000,100,8651,5132,314,4818,3519,623.3507501035929,173.7552467268853,-570.0625881776214,153.6294314772299,0.0,1.001769781112671,-0.9127252101898193,0.12340596318244934,0.5932262166223558,0.07205534043504715,-0.06589557139956322,1e-12
1,constrained_bootstrap,0,5100,100,8580,5050,291,4759,3530,606.3219262696803,165.64229857020848,-568.3131182305515,155.1547185043372,0.0,0.9343221187591553,-0.890662670135498,0.12233281135559082,0.5885780885780886,0.0706668911736224,-0.06623696016673095,1e-12
1,constrained_bootstrap,0,5200,100,8554,5118,297,4821,3436,624.8405553400517,172.1353389818269,-588.9951672405005,160.74287965586066,0.0,0.913719892501831,-0.8190696835517883,0.12736117839813232,0.5983165770399813,0.07304659286182508,-0.06885611026893856,1e-12
1,constrained_bootstrap,0,5300,100,8547,5166,282,4884,3381,594.1652333289385,151.91235088793687,-554.0774719566107,138.4691488012321,0.0,0.8666356205940247,-0.78089439868927,0.09191128611564636,0.6044226044226044,0.06951740181688762,-0.06482712904605249,1e-12
1,constrained_bootstrap,0,5400,100,8625,5173,263,4910,3452,629.2592590898275,175.11869351655417,-590.2313977666199,158.27306784655792,0.0,0.8022253513336182,-0.7885814905166626,0.07562267780303955,0.599768115942029,0.0729575952567916,-0.0684326258280139,1e-12
1,constrained_bootstrap,0,5500,100,8587,5129,271,4858,3458,613.378033079207,171.3255604673222,-572.3172496147454,155.79047455589205,0.0,0.8867121934890747,-0.8585593700408936,0.12393203377723694,0.597298241527891,0.07143100420160789,-0.06664926628796383,1e-12
