map_seed,repetition,policy,steps,success,terminated,truncated,complete,base_return,shaped_return,noop_steps,trajectory_sha256
300001,10,guided,4,1,1,0,1,0.96,1.1272,0,d6e4a25d42655d19ff3f7d235a59fa49e3d7c69bf28ce6347d22d82cf63b2b1e
300001,11,guided,4,1,1,0,1,0.96,1.1272,0,d6e4a25d42655d19ff3f7d235a59fa49e3d7c69bf28ce6347d22d82cf63b2b1e
300001,12,guided,4,1,1,0,1,0.96,1.1272,0,d6e4a25d42655d19ff3f7d235a59fa49e3d7c69bf28ce6347d22d82cf63b2b1e
300001,13,guided,4,1,1,0,1,0.96,1.1272,0,d6e4a25d42655d19ff3f7d235a59fa49e3d7c69bf28ce6347d22d82cf63b2b1e
300001,14,guided,4,1,1,0,1,0.96,1.1272,0,d6e4a25d42655d19ff3f7d235a59fa49e3d7c69bf28ce6347d22d82cf63b2b1e
300001,15,guided,4,1,1,0,1,0.96,1.1272,0,d6e4a25d42655d19ff3f7d235a59fa49e3d7c69bf28ce6347d22d82cf63b2b1e
300002,0,random,32,0,0,1,1,-0.3200000000000001,-0.09799999999999993,16,ebade641df398fa332fa0d12bc63a370fc345a79eb7a6329b81f7f5adb211e10
300002,1,random,15,1,1,0,1,0.85,1.0228000000000002,4,45ce9fe2d734e7201e6496e709427d757039dfe9b7899c90e4bf09b36e40c020
300002,2,random,32,0,0,1,1,-0.3200000000000001,-0.09319999999999996,8,e8f7f5af17fe22a17e6c6c913e856e4d6325facf8aa7aca4ce1b72c3b9dee146
300002,3,random,30,1,1,0,1,0.7,0.9028,7,5c8d3f3277b375f195419ce7a27c4525685eec83f359cc6c9d6f19e102f550f6
300002,4,random,23,1,1,0,1,0.7699999999999999,0.9476,8,5ad2563dd5b33a0cc69ffc8af2e0062115730a3c50494f9011647535d09ce59e
300002,5,random,29,1,1,0,1,0.71,0.9116000000000001,8,33bd1caa0209e42849a854fe340f20d96c27fedcda1d7ded3f966378451fd795
300002,6,random,18,1,1,0,1,0.82,0.9964000000000001,5,f1a73bf88fc9c94d9460c1077262b7fd7f434dfae3bda1710e9b9593cf71f8e9
300002,7,random,12,1,1,0,1,0.88,1.0252000000000001,1,07e7c4011e365f70c5e0485244141261966c15e67709a2833ab0b93d69236a3c
300002,8,guided,3,1,1,0,1,0.97,1.0936,0,be18268e6061c05715a8cd8f73fac00d24f8260f11703583eb51226daab82bc6
300002,9,guided,3,1,1,0,1,0.97,1.0936,0,be18268e6061c05715a8cd8f73fac00d24f8260f11703583eb51226daab82bc6
300002,10,guided,3,1,1,0,1,0.97,1.0936,0,be18268e6061c05715a8cd8f73fac00d24f8260f11703583eb51226daab82bc6
300002,11,guided,3,1,1,0,1,0.97,1.0936,0,be18268e6061c05715a8cd8f73fac00d24f8260f11703583eb51226daab82bc6
300002,12,guided,3,1,1,0,1,0.97,1.0936,0,be18268e6061c05715a8cd8f73fac00d24f8260f11703583eb51226daab82bc6
300002,13,guided,3,1,1,0,1,0.97,1.0936,0,be18268e6061c05715a8cd8f73fac00d24f8260f11703583eb51226daab82bc6
300002,14,guided,3,1,1,0,1,0.97,1.0936,0,be18268e6061c05715a8cd8f73fac00d24f8260f11703583eb51226daab82bc6
300002,15,guided,3,1,1,0,1,0.97,1.0936,0,be18268e6061c05715a8cd8f73fac00d24f8260f11703583eb51226daab82bc6
300003,0,random,32,0,0,1,1,-0.3200000000000001,0.17600000000000016,11,9001e971e8ff1413c39f9103dec91cccc4907ab1fbd8cf2afd52cb5b6282ca42
300003,1,random,31,1,1,0,1,0.69,1.1428,8,58d0fa350c2a8f40382becd3eea453c77aa0fdfa30ecb083ce3e743b27671f72
300003,2,random,28,1,1,0,1,0.72,1.1488,9,f8d802704b9309a73512059b0b6a8e6df35763c00d886f88fab7ba861364558c
300003,3,random,32,0,0,1,1,-0.3200000000000001,0.18800000000000014,6,6fc3bfb4ec8f4d697a7721f2d824c845005f8ee2e103764d41461337646b156b
300003,4,random,32,0,0,1,1,-0.3200000000000001,0.17960000000000018,16,3a114572b618ce226a7173a8604500b707e5b0546f7469460af642e2c2f48f17
300003,5,random,17,1,1,0,1,0.83,1.1772,6,cd122e25a8fb7ad11fc3dfc44c14ef14583791156a1ec711693cba1818644b0e
300003,6,random,32,0,0,1,1,-0.3200000000000001,0.15800000000000014,15,5b38381a8e8b8ce14fa3193f676c5ab143cfe629d2e341d13d604318d388b660
300003,7,random,32,0,0,1,1,-0.3200000000000001,0.17480000000000012,12,7e7e0b891ecbbd09c1b20152d70789b97395a21db4e1d523a7aae01954049797
300003,8,guided,32,0,0,1,1,-0.3200000000000001,0.18320000000000014,31,44077d22b885145231faf534fe7b7a86908bac06ba5f04eae89caea12248fa14
300003,9,guided,32,0,0,1,1,-0.3200000000000001,0.18320000000000014,31,44077d22b885145231faf534fe7b7a86908bac06ba5f04eae89caea12248fa14
300003,10,guided,32,0,0,1,1,-0.3200000000000001,0.18320000000000014,31,44077d22b885145231faf534fe7b7a86908bac06ba5f04eae89caea12248fa14
300003,11,guided,32,0,0,1,1,-0.3200000000000001,0.18320000000000014,31,44077d22b885145231faf534fe7b7a86908bac06ba5f04eae89caea12248fa14
300003,12,guided,32,0,0,1,1,-0.3200000000000001,0.18320000000000014,31,44077d22b885145231faf534fe7b7a86908bac06ba5f04eae89caea12248fa14
300003,13,guided,32,0,0,1,1,-0.3200000000000001,0.18320000000000014,31,44077d22b885145231faf534fe7b7a86908bac06ba5f04eae89caea12248fa14
300003,14,guided,32,0,0,1,1,-0.3200000000000001,0.18320000000000014,31,44077d22b885145231faf534fe7b7a86908bac06ba5f04eae89caea12248fa14
300003,15,guided,32,0,0,1,1,-0.3200000000000001,0.18320000000000014,31,44077d22b885145231faf534fe7b7a86908bac06ba5f04eae89caea12248fa14
300004,0,random,32,0,0,1,1,-0.3200000000000001,-0.07679999999999984,5,fbc805b4749b6f6126e4c2ecfd0ea1a57047452d0358c735f70672082a49ea79
300004,1,random,32,0,0,1,1,-0.3200000000000001,-0.1055999999999997,16,b4b067c03c32487851ff8f122c822d551162406b864018b993d7ca822f3ef469
300004,2,random,32,0,0,1,1,-0.3200000000000001,-0.0875999999999999,6,499172cd1552164f742d4a87afdc3416df9d05644a0663793b21e9e52af8ae1b
300004,3,random,15,1,1,0,1,0.85,0.9684,3,1b09c7ad8eba2cf50199dc3220d98b02782a1305d1edc3adf8a123887ef6489c
300004,4,random,32,0,0,1,1,-0.3200000000000001,-0.10439999999999994,8,351f68b6db69c4b421ab628c3fdabf59cb5d1fc7de9a91e86b76413abb69bbed
300004,5,random,32,0,0,1,1,-0.3200000000000001,-0.055199999999999805,8,b47bc7dd39d4013cc4d4039fa31b09092a8eed053b7bc16b34ae3913ed8276e5
300004,6,random,32,0,0,1,1,-0.3200000000000001,-0.09959999999999983,14,90f86633bc85dcda1b3d407f298f869b58447edf12c780338cec0bf090d9fccf
300004,7,random,25,1,1,0,1,0.7499999999999999,0.9164000000000001,5,d64a235b6e9a85cd94883ddede43d18f55719b414a5265aea925151bbc303bbd
300004,8,guided,2,1,1,0,1,0.98,1.0612,0,9f17f2b589ca5a888ca681acb64f229e3f7afd9da04a280447269b89004c35bf
300004,9,guided,2,1,1,0,1,0.98,1.0612,0,9f17f2b589ca5a888ca681acb64f229e3f7afd9da04a280447269b89004c35bf
300004,10,guided,2,1,1,0,1,0.98,1.0612,0,9f17f2b589ca5a888ca681acb64f229e3f7afd9da04a280447269b89004c35bf
300004,11,guided,2,1,1,0,1,0.98,1.0612,0,9f17f2b589ca5a888ca681acb64f229e3f7afd9da04a280447269b89004c35bf
300004,12,guided,2,1,1,0,1,0.98,1.0612,0,9f17f2b589ca5a888ca681acb64f229e3f7afd9da04a280447269b89004c35bf
300004,13,guided,2,1,1,0,1,0.98,1.0612,0,9f17f2b589ca5a888ca681acb64f229e3f7afd9da04a280447269b89004c35bf
300004,14,guided,2,1,1,0,1,0.98,1.0612,0,9f17f2b589ca5a888ca681acb64f229e3f7afd9da04a280447269b89004c35bf
300004,15,guided,2,1,1,0,1,0.98,1.0612,0,9f17f2b589ca5a888ca681acb64f229e3f7afd9da04a280447269b89004c35bf
300005,0,random,18,1,1,0,1,0.82,0.9456,10,323f3597973b73db1ba9bb73224edbda9a9f08c07f40be7b1c58bc8d5bfed9ac
300005,1,random,32,0,0,1,1,-0.3200000000000001,-0.10799999999999992,9,4c2acf20fc38d3ec1c42520fdf37824cbe8dfab9305d7b11e6a9e5fc17040ae9
300005,2,random,32,0,0,1,1,-0.3200000000000001,-0.09359999999999986,5,5384cd11473382f35dd457fb70412cd929af89c77676283b1f449ecfa028e650
300005,3,random,32,0,0,1,1,-0.3200000000000001,-0.13319999999999993,8,8880b7653ad2ceec296be2cca11c454e8657578a0e8d0f36e4cdb09eeb3aa7c4
300005,4,random,32,0,0,1,1,-0.3200000000000001,-0.09839999999999993,5,6ececdbc7282654b733c8c7ca6bd001fa94ab738e5330461a95f0875d93faab3
300005,5,random,6,1,1,0,1,0.94,1.0308,0,0feb134fd543ffec0cba8edef6674abffef95f3d351fb191d454c6d73f5e30de
300005,6,random,32,0,0,1,1,-0.3200000000000001,-0.10199999999999988,16,4c6f85544f6551ef2b44e0fdf598cc6283f32c31cb262e0f1114bfe30f41fa4e
300005,7,random,32,0,0,1,1,-0.3200000000000001,-0.11159999999999988,7,d4db822a72f8b49d39cc53f189eced4ff5a3b005421ea1e1edf08deef40822b8
300005,8,guided,12,1,1,0,1,0.88,0.9732000000000001,10,3d053c3d37fdec744a9fd08e77fc4af5beaaa13822bd509b2c650c9c18650e5f
300005,9,guided,12,1,1,0,1,0.88,0.9732000000000001,10,3d053c3d37fdec744a9fd08e77fc4af5beaaa13822bd509b2c650c9c18650e5f
300005,10,guided,12,1,1,0,1,0.88,0.9732000000000001,10,3d053c3d37fdec744a9fd08e77fc4af5beaaa13822bd509b2c650c9c18650e5f
300005,11,guided,12,1,1,0,1,0.88,0.9732000000000001,10,3d053c3d37fdec744a9fd08e77fc4af5beaaa13822bd509b2c650c9c18650e5f
300005,12,guided,12,1,1,0,1,0.88,0.9732000000000001,10,3d053c3d37fdec744a9fd08e77fc4af5beaaa13822bd509b2c650c9c18650e5f
300005,13,guided,12,1,1,0,1,0.88,0.9732000000000001,10,3d053c3d37fdec744a9fd08e77fc4af5beaaa13822bd509b2c650c9c18650e5f
300005,14,guided,12,1,1,0,1,0.88,0.9732000000000001,10,3d053c3d37fdec744a9fd08e77fc4af5beaaa13822bd509b2c650c9c18650e5f
300005,15,guided,12,1,1,0,1,0.88,0.9732000000000001,10,3d053c3d37fdec744a9fd08e77fc4af5beaaa13822bd509b2c650c9c18650e5f
300006,0,random,32,0,0,1,1,-0.3200000000000001,0.09760000000000013,10,4f90fd5297a6530616f5ed8f4776034a32c924216dd794f1f9fac94a86e3525b
300006,1,random,32,0,0,1,1,-0.3200000000000001,0.0328000000000001,13,ff574d1a535cf32e0b3be6fc95aec807cb0af3dc422b2c329dff64a1648a9093
300006,2,random,32,0,0,1,1,-0.3200000000000001,0.06760000000000013,14,df124b7ccd8c5cb860482c78f30e5a13c761eba62b0a6fbae3bd26df49371969
300006,3,random,32,0,0,1,1,-0.3200000000000001,0.06280000000000008,9,112083313236a31f6faa4e1ec15db47c32914c92bce34319ee454487a07130a7
300006,4,random,32,0,0,1,1,-0.3200000000000001,0.07240000000000013,13,de4b80fe799fc9e02d6619708da578048fca7b064c95153f58cae473d0706e6d
300006,5,random,32,0,0,1,1,-0.3200000000000001,0.10120000000000012,20,2752686393a3b787ded436006cb57663cc5676184e6a9536c63a30f800e5e15a
300006,6,random,32,0,0,1,1,-0.3200000000000001,0.11920000000000011,22,6ca35b97a70d8bb026ded73ddc76e36717674230ad5b04cb5870f6b8afdd751a
300006,7,random,22,1,1,0,1,0.7799999999999999,1.1028,8,b379d36b9d3f52a56da3b1600382527a8a18d24431900ef3a6fc1204964de0d0
300006,8,guided,20,1,1,0,1,0.7999999999999999,1.1588,14,62a14dcf4e7d2666405a2e814f21bb8e96bf3532ebf874acb1fdc9ae4daba2bb
300006,9,guided,20,1,1,0,1,0.7999999999999999,1.1588,14,62a14dcf4e7d2666405a2e814f21bb8e96bf3532ebf874acb1fdc9ae4daba2bb
300006,10,guided,20,1,1,0,1,0.7999999999999999,1.1588,14,62a14dcf4e7d2666405a2e814f21bb8e96bf3532ebf874acb1fdc9ae4daba2bb
300006,11,guided,20,1,1,0,1,0.7999999999999999,1.1588,14,62a14dcf4e7d2666405a2e814f21bb8e96bf3532ebf874acb1fdc9ae4daba2bb
300006,12,guided,20,1,1,0,1,0.7999999999999999,1.1588,14,62a14dcf4e7d2666405a2e814f21bb8e96bf3532ebf874acb1fdc9ae4daba2bb
300006,13,guided,20,1,1,0,1,0.7999999999999999,1.1588,14,62a14dcf4e7d2666405a2e814f21bb8e96bf3532ebf874acb1fdc9ae4daba2bb
300006,14,guided,20,1,1,0,1,0.7999999999999999,1.1588,14,62a14dcf4e7d2666405a2e814f21bb8e96bf3532ebf874acb1fdc9ae4daba2bb
300006,15,guided,20,1,1,0,1,0.7999999999999999,1.1588,14,62a14dcf4e7d2666405a2e814f21bb8e96bf3532ebf874acb1fdc9ae4daba2bb
300007,0,random,10,1,1,0,1,0.9,1.0136,2,12969a4d5e6c890751961dcf89368c7ed382be16c40983ceaa2a4da40995d51f
300007,1,random,32,0,0,1,1,-0.3200000000000001,-0.1379999999999999,7,f07da087bb1f8038cceebeafdb759b18e7c45770d0dbd80e62f8ebed0547bf19
300007,2,random,7,1,1,0,1,0.9299999999999999,1.0208,1,6da404a18fa4e10933b9a2399ab438d769ef5468434518d387e3b7d9fa58e327
300007,3,random,32,0,0,1,1,-0.3200000000000001,-0.15599999999999992,10,81e41054dedcf764249f2f482e58267a6e57990aa11034828d1e53ee63c3eb75
300007,4,random,32,0,0,1,1,-0.3200000000000001,-0.13319999999999993,8,a34024f764c8edaecb5aefb885676103e3abbd4f750bdafeec3fccf00f22d2fa
300007,5,random,3,1,1,0,1,0.97,1.0536,1,c90daa444c71cb0bbf63a18c6f9b0319b97b32227afad73078b2e3af68c44fb0
300007,6,random,32,0,0,1,1,-0.3200000000000001,-0.11399999999999988,9,b2c3dc5b03097ba09bceea347ec3f3622fecde9707d96e7e230122a49fb2af5e
300007,7,random,16,1,1,0,1,0.84,0.9476,4,973d590ee25dcbb6b69bd9e165404cf1ce38020934f1e09f609ad98933892b02
300007,8,guided,2,1,1,0,1,0.98,1.0612,0,be1c82f09e8114f4bf3f2327d77a62def1f1029e13bc00c7ab5b42a6fe99d7e0
300007,9,guided,2,1,1,0,1,0.98,1.0612,0,be1c82f09e8114f4bf3f2327d77a62def1f1029e13bc00c7ab5b42a6fe99d7e0
300007,10,guided,2,1,1,0,1,0.98,1.0612,0,be1c82f09e8114f4bf3f2327d77a62def1f1029e13bc00c7ab5b42a6fe99d7e0
300007,11,guided,2,1,1,0,1,0.98,1.0612,0,be1c82f09e8114f4bf3f2327d77a62def1f1029e13bc00c7ab5b42a6fe99d7e0
300007,12,guided,2,1,1,0,1,0.98,1.0612,0,be1c82f09e8114f4bf3f2327d77a62def1f1029e13bc00c7ab5b42a6fe99d7e0
300007,13,guided,2,1,1,0,1,0.98,1.0612,0,be1c82f09e8114f4bf3f2327d77a62def1f1029e13bc00c7ab5b42a6fe99d7e0
300007,14,guided,2,1,1,0,1,0.98,1.0612,0,be1c82f09e8114f4bf3f2327d77a62def1f1029e13bc00c7ab5b42a6fe99d7e0
300007,15,guided,2,1,1,0,1,0.98,1.0612,0,be1c82f09e8114f4bf3f2327d77a62def1f1029e13bc00c7ab5b42a6fe99d7e0
300008,0,random,32,0,0,1,1,-0.3200000000000001,-0.03759999999999987,15,fc5e7639e42338cc3dcf368e6396c7bcf86ad31637f75d75326940880b011cef
300008,1,random,17,1,1,0,1,0.83,1.068,3,89bd3340da160c36470ec4af045833ffdec183cb218dc69502b202b7e43f80f5
300008,2,random,32,0,0,1,1,-0.3200000000000001,0.0056000000000001465,8,69cf4be401dbf5035364acf7135c4d57d464c9eced6d3a5ab9c5dec29021cac4
300008,3,random,32,0,0,1,1,-0.3200000000000001,0.016400000000000192,15,65a45e93b7a0cbc59a52df0b0cd58749438dcdb6a3282a52c9e6cb1896ebf98c
300008,4,random,28,1,1,0,1,0.72,0.9664000000000001,8,2f697d72b01949fa21d53dfa5f7bbd588afa6f8d4d1b9746ba2977fc3fb15938
300008,5,random,32,0,0,1,1,-0.3200000000000001,-0.027999999999999914,7,b321dc5051c2dc7e57b0b113cb5854b7e424148b8167fa8296fa24574fcf6790
300008,6,random,32,0,0,1,1,-0.3200000000000001,0.0020000000000000573,12,5805e3c061ca7ba3b91ba59ab7c879de4e38be9c6fd19da9a84c288b13247ca8
300008,7,random,32,0,0,1,1,-0.3200000000000001,-0.0375999999999999,16,c7dfae634e4515bd0d36a30edc8e4281264dba3293ac904665330b94579539cf
300008,8,guided,4,1,1,0,1,0.96,1.1272,0,3b1706f3b2167c36b4018ca5ebeb4af444e4b6d1647fe29ba41a284d8e6dbaac
300008,9,guided,4,1,1,0,1,0.96,1.1272,0,3b1706f3b2167c36b4018ca5ebeb4af444e4b6d1647fe29ba41a284d8e6dbaac
300008,10,guided,4,1,1,0,1,0.96,1.1272,0,3b1706f3b2167c36b4018ca5ebeb4af444e4b6d1647fe29ba41a284d8e6dbaac
300008,11,guided,4,1,1,0,1,0.96,1.1272,0,3b1706f3b2167c36b4018ca5ebeb4af444e4b6d1647fe29ba41a284d8e6dbaac
300008,12,guided,4,1,1,0,1,0.96,1.1272,0,3b1706f3b2167c36b4018ca5ebeb4af444e4b6d1647fe29ba41a284d8e6dbaac
300008,13,guided,4,1,1,0,1,0.96,1.1272,0,3b1706f3b2167c36b4018ca5ebeb4af444e4b6d1647fe29ba41a284d8e6dbaac
300008,14,guided,4,1,1,0,1,0.96,1.1272,0,3b1706f3b2167c36b4018ca5ebeb4af444e4b6d1647fe29ba41a284d8e6dbaac
300008,15,guided,4,1,1,0,1,0.96,1.1272,0,3b1706f3b2167c36b4018ca5ebeb4af444e4b6d1647fe29ba41a284d8e6dbaac
300009,0,random,4,1,1,0,1,0.96,1.0448,2,cf84159e4e8f4ddeef27a6eaeff68a6090ae658768ab5e0811d0e48e3f048552
300009,1,random,3,1,1,0,1,0.97,1.0536,1,4095c37235717d61468941ba563db1ad882912512a1ef6c15ca1f1f3bd43c01f
300009,2,random,13,1,1,0,1,0.87,0.9776,5,a78e1242279fa128db1722fdf9a5108a675ea1d5d364e8e388a3b5cf5062fd85
300009,3,random,32,0,0,1,1,-0.3200000000000001,-0.12240000000000001,5,c3ac7664344e5a36892ec3d47ff489384bd4a11875e1274d0e749e09ba16bd93
300009,4,random,15,1,1,0,1,0.85,0.9624,5,a961d415445c7d42208f7108ca14e344f1dd4931d2cf0001de2582ae8c0d8189
300009,5,random,32,0,0,1,1,-0.3200000000000001,-0.1475999999999999,13,bfd5900ef8ed6cff750c6c22d87991cb34d6266ed76791b3429db6b6b8b06f40
300009,6,random,32,0,0,1,1,-0.3200000000000001,-0.12359999999999995,7,e027d5c9ab7c8c9fc3099a2dbf6661269f56dc6182b3767fccbf239f7452d219
300009,7,random,19,1,1,0,1,0.8099999999999999,0.9464000000000001,5,3f1194cd859fae4b549aba4193f76216ace7fcf3526416eb181f26cefd11ca61
300009,8,guided,2,1,1,0,1,0.98,1.0612,0,972aff4bd96c8a2e890a013f7ee29461724beca729eb6c2bea891cf387b90d76
300009,9,guided,2,1,1,0,1,0.98,1.0612,0,972aff4bd96c8a2e890a013f7ee29461724beca729eb6c2bea891cf387b90d76
300009,10,guided,2,1,1,0,1,0.98,1.0612,0,972aff4bd96c8a2e890a013f7ee29461724beca729eb6c2bea891cf387b90d76
300009,11,guided,2,1,1,0,1,0.98,1.0612,0,972aff4bd96c8a2e890a013f7ee29461724beca729eb6c2bea891cf387b90d76
300009,12,guided,2,1,1,0,1,0.98,1.0612,0,972aff4bd96c8a2e890a013f7ee29461724beca729eb6c2bea891cf387b90d76
300009,13,guided,2,1,1,0,1,0.98,1.0612,0,972aff4bd96c8a2e890a013f7ee29461724beca729eb6c2bea891cf387b90d76
300009,14,guided,2,1,1,0,1,0.98,1.0612,0,972aff4bd96c8a2e890a013f7ee29461724beca729eb6c2bea891cf387b90d76
300009,15,guided,2,1,1,0,1,0.98,1.0612,0,972aff4bd96c8a2e890a013f7ee29461724beca729eb6c2bea891cf387b90d76
300010,0,random,32,0,0,1,1,-0.3200000000000001,0.03720000000000012,13,e0100885358025504b49f84a7719fd6784d209efc3e9ad2c86e1c56f95ecc2d1
300010,1,random,27,1,1,0,1,0.73,1.032,6,222905f5a2597d9a86434ccc80f92fecfe27080bdc415658007998dcea04f5b2
300010,2,random,32,0,0,1,1,-0.3200000000000001,-0.02159999999999994,7,7aaab57ff25f37899a4bfa85e59d20ce75ed94ba2809a831c9a6828854805145
300010,3,random,32,0,0,1,1,-0.3200000000000001,0.004800000000000068,7,c562deb2c13084336f0e336b25147ecef54598858ef42ae9da029ba8ac803499
300010,4,random,32,0,0,1,1,-0.3200000000000001,0.05640000000000012,24,80e16d295a302d20d62a05f02d01e27795eb5989c8a003ad60fb8aacac2c57e2
300010,5,random,12,1,1,0,1,0.88,1.1124,3,fd9661e7cc0f65632f51851a1cc184b8894d4fddfd9d04140ac23da4d28e15eb
300010,6,random,32,0,0,1,1,-0.3200000000000001,0.03240000000000012,16,5474c1aefb3e9bb863519a47dc7654227c38941257798acc00a7e4d0327a62f4
300010,7,random,20,1,1,0,1,0.7999999999999999,1.0696,5,d942059236f18e35981c6bcaf046cba085f15eb5c923a424fcaec881931b9354
300010,8,guided,5,1,1,0,1,0.95,1.162,0,adb60b8de8386872ec2d927481bb908998a9e550e28942a1467aa4b69d47e8b6
300010,9,guided,5,1,1,0,1,0.95,1.162,0,adb60b8de8386872ec2d927481bb908998a9e550e28942a1467aa4b69d47e8b6
300010,10,guided,5,1,1,0,1,0.95,1.162,0,adb60b8de8386872ec2d927481bb908998a9e550e28942a1467aa4b69d47e8b6
300010,11,guided,5,1,1,0,1,0.95,1.162,0,adb60b8de8386872ec2d927481bb908998a9e550e28942a1467aa4b69d47e8b6
300010,12,guided,5,1,1,0,1,0.95,1.162,0,adb60b8de8386872ec2d927481bb908998a9e550e28942a1467aa4b69d47e8b6
300010,13,guided,5,1,1,0,1,0.95,1.162,0,adb60b8de8386872ec2d927481bb908998a9e550e28942a1467aa4b69d47e8b6
300010,14,guided,5,1,1,0,1,0.95,1.162,0,adb60b8de8386872ec2d927481bb908998a9e550e28942a1467aa4b69d47e8b6
300010,15,guided,5,1,1,0,1,0.95,1.162,0,adb60b8de8386872ec2d927481bb908998a9e550e28942a1467aa4b69d47e8b6
300011,0,random,32,0,0,1,1,-0.3200000000000001,-0.05479999999999992,9,e313acc8f5ef47b54c783cffda6efca4108091412a64d315fa599f1ceb582d2c
300011,1,random,32,0,0,1,1,-0.3200000000000001,-0.08959999999999996,4,f824586a154c9c3f642f694b4badb6095267de2ddade38ac45935ab9ec5616d3
300011,2,random,32,0,0,1,1,-0.3200000000000001,-0.03199999999999989,12,9d6644c19071683dba32ad694ed30a7147451ab281c95374e6919f552c9a3c18
300011,3,random,32,0,0,1,1,-0.3200000000000001,-0.07039999999999992,5,b0df92b17c29a06800c699e4ca5e7beaa72f2cd2526007943349ea5ec05a100a
300011,4,random,32,0,0,1,1,-0.3200000000000001,-0.04039999999999981,12,98dda15ce0e216753ddbf9e180298d397a3592d0e73a03160e6bca45a35a1ea7
300011,5,random,32,0,0,1,1,-0.3200000000000001,-0.0511999999999999,14,449e6f24e24295c980eb7e6b42a56e9359c1a7f877b43ee9446527a5dc813bae
