bank_id,condition,seed,checkpoint,updates_in_window,mean_loss,last_loss,training_examples
1,guided_collection,0,100,100,0.013682369795860723,0.017572157084941864,6400
1,guided_collection,0,200,100,0.010160573848988861,0.011049219407141209,12800
1,guided_collection,0,300,100,0.01055348527035676,0.0016014643479138613,19200
1,guided_collection,0,400,100,0.008369402672396973,0.013630525209009647,25600
1,guided_collection,0,500,100,0.009489031234988943,0.0014532258501276374,32000
1,guided_collection,0,600,100,0.009205121808918193,0.007923710159957409,38400
1,guided_collection,0,700,100,0.007983942495193332,0.010822865180671215,44800
1,guided_collection,0,800,100,0.007616901094443165,0.0014220126904547215,51200
1,guided_collection,0,900,100,0.008186387312598527,0.0028636204078793526,57600
1,guided_collection,0,1000,100,0.0067603369557764385,0.0036212140694260597,64000
1,guided_collection,0,1100,100,0.006833038650802337,0.017162760719656944,70400
1,guided_collection,0,1200,100,0.00582854023668915,0.0032726051285862923,76800
1,guided_collection,0,1300,100,0.005437424528645351,0.00220141327008605,83200
1,guided_collection,0,1400,100,0.005722208938095719,0.0033449011389166117,89600
1,guided_collection,0,1500,100,0.005358079494908452,0.00393084529787302,96000
1,guided_collection,0,1600,100,0.005325362352887168,0.008228978142142296,102400
1,guided_collection,0,1700,100,0.005275655562290922,0.005086952354758978,108800
1,guided_collection,0,1800,100,0.005836064252071083,0.0039883749559521675,115200
1,guided_collection,0,1900,100,0.005776013843715191,0.006315581034868956,121600
1,guided_collection,0,2000,100,0.005417525775264949,0.0020444984547793865,128000
1,guided_collection,0,2100,100,0.0062356319767422974,0.009103747084736824,134400
1,guided_collection,0,2200,100,0.00552575419889763,0.010170910507440567,140800
1,guided_collection,0,2300,100,0.005691319797188043,0.005424156319350004,147200
1,guided_collection,0,2400,100,0.005333674608264119,0.006444551516324282,153600
1,guided_collection,0,2500,100,0.005883019339526072,0.010655751451849937,160000
1,guided_collection,0,2600,100,0.00554819293320179,0.003210471710190177,166400
1,guided_collection,0,2700,100,0.005569464028812945,0.0036775292828679085,172800
1,guided_collection,0,2800,100,0.005946769192814827,0.007106265984475613,179200
1,guided_collection,0,2900,100,0.0052997856866568325,0.005723284557461739,185600
1,guided_collection,0,3000,100,0.005214095569681376,0.0023325434885919094,192000
1,guided_collection,0,3100,100,0.005884824250824749,0.006796607282012701,198400
1,guided_collection,0,3200,100,0.005509788680355996,0.009885318577289581,204800
1,guided_collection,0,3300,100,0.005468566891504451,0.001899034483358264,211200
1,guided_collection,0,3400,100,0.005867919062729925,0.004135129973292351,217600
1,guided_collection,0,3500,100,0.005326842532958835,0.005357217974960804,224000
1,guided_collection,0,3600,100,0.005581645583733916,0.003963825758546591,230400
1,guided_collection,0,3700,100,0.005297069451771676,0.004727520514279604,236800
1,guided_collection,0,3800,100,0.005145756255369633,0.005362257827073336,243200
1,guided_collection,0,3900,100,0.005255628062877804,0.0022116340696811676,249600
1,guided_collection,0,4000,100,0.0052864966774359345,0.00422449316829443,256000
1,guided_collection,0,4100,100,0.004874557475559414,0.004067722707986832,262400
1,guided_collection,0,4200,100,0.0050944130844436586,0.006043798290193081,268800
1,guided_collection,0,4300,100,0.005120787352789194,0.0044954149052500725,275200
1,guided_collection,0,4400,100,0.005008359476923943,0.005150269251316786,281600
1,guided_collection,0,4500,100,0.005315586552023887,0.0021862073335796595,288000
1,guided_collection,0,4600,100,0.005174428827594966,0.006923185661435127,294400
1,guided_collection,0,4700,100,0.004981670454144478,0.004595859907567501,300800
1,guided_collection,0,4800,100,0.004968117797980085,0.004866491537541151,307200
1,guided_collection,0,4900,100,0.004972365566063672,0.004967587999999523,313600
1,guided_collection,0,5000,100,0.005090843825601041,0.007997926324605942,320000
1,guided_collection,0,5100,100,0.005410016779787839,0.004553556442260742,326400
1,guided_collection,0,5200,100,0.005124667808413506,0.003167401999235153,332800
1,guided_collection,0,5300,100,0.004667112041497603,0.005195935722440481,339200
