bank_id,condition,seed,checkpoint,updates_in_window,mean_loss,last_loss,training_examples
1,recorded_actions,0,100,100,0.012752542800735683,0.013650050386786461,6400
1,recorded_actions,0,200,100,0.01059662970888894,0.00770085072144866,12800
1,recorded_actions,0,300,100,0.009156512861372902,0.007593633607029915,19200
1,recorded_actions,0,400,100,0.008246250949450768,0.005621321499347687,25600
1,recorded_actions,0,500,100,0.008075097516993993,0.015122697688639164,32000
1,recorded_actions,0,600,100,0.007786214324296452,0.0036838671658188105,38400
1,recorded_actions,0,700,100,0.007228091604192741,0.010393575765192509,44800
1,recorded_actions,0,800,100,0.006243820529198274,0.001185638247989118,51200
1,recorded_actions,0,900,100,0.006355691500939429,0.0049645742401480675,57600
1,recorded_actions,0,1000,100,0.004415769553161226,0.0014351258287206292,64000
1,recorded_actions,0,1100,100,0.004279941153363324,0.00129570416174829,70400
1,recorded_actions,0,1200,100,0.004180936045595445,0.0024773820769041777,76800
1,recorded_actions,0,1300,100,0.0036774721776600926,0.0019361110171303153,83200
1,recorded_actions,0,1400,100,0.003507049046456814,0.006743856705725193,89600
1,recorded_actions,0,1500,100,0.0041181671456433835,0.003937730100005865,96000
1,recorded_actions,0,1600,100,0.003869895526440814,0.0029351592529565096,102400
1,recorded_actions,0,1700,100,0.003830717544769868,0.0020344045478850603,108800
1,recorded_actions,0,1800,100,0.0037719108909368515,0.006768679711967707,115200
1,recorded_actions,0,1900,100,0.0036281529907137154,0.004741075448691845,121600
1,recorded_actions,0,2000,100,0.003849518725182861,0.002490016631782055,128000
1,recorded_actions,0,2100,100,0.004207457398297265,0.003569726599380374,134400
1,recorded_actions,0,2200,100,0.0038001917547080665,0.0023273725528270006,140800
1,recorded_actions,0,2300,100,0.004168985064607114,0.010164299048483372,147200
1,recorded_actions,0,2400,100,0.004583530960371718,0.0044741882011294365,153600
1,recorded_actions,0,2500,100,0.003544049107003957,0.002423643134534359,160000
1,recorded_actions,0,2600,100,0.003462995522422716,0.0018359385430812836,166400
1,recorded_actions,0,2700,100,0.0034096083347685633,0.0037721162661910057,172800
1,recorded_actions,0,2800,100,0.0037690374767407773,0.009961244650185108,179200
1,recorded_actions,0,2900,100,0.0032012086804024875,0.007752654142677784,185600
1,recorded_actions,0,3000,100,0.002979229587363079,0.0027692976873368025,192000
1,recorded_actions,0,3100,100,0.0025999102287460117,0.001988333184272051,198400
1,recorded_actions,0,3200,100,0.002671564662596211,0.0031107645481824875,204800
1,recorded_actions,0,3300,100,0.00205364465538878,0.0017045487184077501,211200
1,recorded_actions,0,3400,100,0.0021713852661196143,0.0025294965598732233,217600
1,recorded_actions,0,3500,100,0.0021727270865812896,0.0012901962036266923,224000
1,recorded_actions,0,3600,100,0.0018228557601105422,0.0015443370211869478,230400
1,recorded_actions,0,3700,100,0.001770409688469954,0.0013520948123186827,236800
1,recorded_actions,0,3800,100,0.0013907004176871851,0.0020325914956629276,243200
1,recorded_actions,0,3900,100,0.0016602775780484081,0.0015166589291766286,249600
1,recorded_actions,0,4000,100,0.0019422390451654791,0.0013885608641430736,256000
1,recorded_actions,0,4100,100,0.001852502897963859,0.000997354625724256,262400
1,recorded_actions,0,4200,100,0.0017349364276742563,0.002724862191826105,268800
1,recorded_actions,0,4300,100,0.0019244260695995762,0.001269839471206069,275200
1,recorded_actions,0,4400,100,0.0019056970777455717,0.0013047524262219667,281600
1,recorded_actions,0,4500,100,0.002083319461089559,0.0012047793716192245,288000
1,recorded_actions,0,4600,100,0.0018854213366284968,0.003573769936338067,294400
1,recorded_actions,0,4700,100,0.0016072719829389826,0.0011069263564422727,300800
1,recorded_actions,0,4800,100,0.0018811376270605252,0.0018638644833117723,307200
1,recorded_actions,0,4900,100,0.0020660626160679384,0.0009330488974228501,313600
1,recorded_actions,0,5000,100,0.0017594957764958963,0.0018078424036502838,320000
1,recorded_actions,0,5100,100,0.0021616584196453912,0.0010463333455845714,326400
1,recorded_actions,0,5200,100,0.0020161870087031276,0.0026560723781585693,332800
1,recorded_actions,0,5300,100,0.0016792088211514055,0.0031340287532657385,339200
1,recorded_actions,0,5400,100,0.0018847861012909561,0.004434217233210802,345600
1,recorded_actions,0,5500,100,0.0018394315999466927,0.0034407954663038254,352000
1,recorded_actions,0,5600,100,0.0020868545933626593,0.001729481969960034,358400
1,recorded_actions,0,5700,100,0.0018966112897032873,0.001389464596286416,364800
1,recorded_actions,0,5800,100,0.0017130555887706579,0.0018542992183938622,371200
1,recorded_actions,0,5900,100,0.0018249035201733932,0.0019424210768193007,377600
1,recorded_actions,0,6000,100,0.0018133793759625406,0.001768575981259346,384000
1,recorded_actions,0,6100,100,0.001835891575901769,0.00305312336422503,390400
1,recorded_actions,0,6200,100,0.0019515650812536478,0.0018653185106813908,396800
1,recorded_actions,0,6300,100,0.0017555554327555,0.001665665302425623,403200
1,recorded_actions,0,6400,100,0.0018567627720767633,0.0013524256646633148,409600
1,recorded_actions,0,6500,100,0.0018183685519034044,0.0017634473042562604,416000
1,recorded_actions,0,6600,100,0.001919517667265609,0.0010354327969253063,422400
1,recorded_actions,0,6700,100,0.0017963070434052497,0.00203468045219779,428800
1,recorded_actions,0,6800,100,0.001961706867441535,0.002088839653879404,435200
1,recorded_actions,0,6900,100,0.002143280073069036,0.0014463862171396613,441600
1,recorded_actions,0,7000,100,0.0019782758835935966,0.0014075071085244417,448000
1,recorded_actions,0,7100,100,0.0019704718614229934,0.0016176286153495312,454400
1,recorded_actions,0,7200,100,0.0021672851068433373,0.00246199918910861,460800
1,recorded_actions,0,7300,100,0.0019311341043794527,0.001943581853993237,467200
1,recorded_actions,0,7400,100,0.0019003890542080627,0.0013583223335444927,473600
1,recorded_actions,0,7500,100,0.002082741482881829,0.0039891768246889114,480000
1,recorded_actions,0,7600,100,0.0018525186087936163,0.0016034897416830063,486400
1,recorded_actions,0,7700,100,0.002046483239391819,0.0035261036828160286,492800
1,recorded_actions,0,7800,100,0.002088905166601762,0.0017346866661682725,499200
1,recorded_actions,0,7900,100,0.0018916196649661288,0.0017716108122840524,505600
1,recorded_actions,0,8000,100,0.0021923172957031057,0.00468940194696188,512000
1,recorded_actions,0,8100,100,0.001793306732433848,0.001775259617716074,518400
1,recorded_actions,0,8200,100,0.0018629990762565286,0.0013000075705349445,524800
1,recorded_actions,0,8300,100,0.0017920114315347745,0.0021561970934271812,531200
1,recorded_actions,0,8400,100,0.0017877078254241495,0.00208121701143682,537600
1,recorded_actions,0,8500,100,0.001724960294086486,0.00232616625726223,544000
1,recorded_actions,0,8600,100,0.001765570846037008,0.0012163867941126227,550400
1,recorded_actions,0,8700,100,0.0021708699362352492,0.0010623820126056671,556800
1,recorded_actions,0,8800,100,0.0019139080349123106,0.0023426793050020933,563200
1,recorded_actions,0,8900,100,0.0020677629637066274,0.0022350316867232323,569600
1,recorded_actions,0,9000,100,0.0020970849884906786,0.0024617111776024103,576000
1,recorded_actions,0,9100,100,0.0020264937600586565,0.0013580435188487172,582400
1,recorded_actions,0,9200,100,0.0019874582428019492,0.0015440613497048616,588800
1,recorded_actions,0,9300,100,0.00202966793323867,0.001367226243019104,595200
1,recorded_actions,0,9400,100,0.0016742935724323616,0.0017364757368341088,601600
1,recorded_actions,0,9500,100,0.0020553603215375917,0.0015349399764090776,608000
1,recorded_actions,0,9600,100,0.0019123451609630137,0.0013124726247042418,614400
1,recorded_actions,0,9700,100,0.0018169103527907282,0.0010249465703964233,620800
1,recorded_actions,0,9800,100,0.0018293178325984626,0.001653044717386365,627200
1,recorded_actions,0,9900,100,0.0018320220784517004,0.0015675564063712955,633600
1,recorded_actions,0,10000,100,0.00202263472485356,0.002637930680066347,640000
1,recorded_actions,0,10100,100,0.0019084793672664092,0.0011864918051287532,646400
1,recorded_actions,0,10200,100,0.0019524290785193443,0.003969320561736822,652800
1,recorded_actions,0,10300,100,0.0019185511983232572,0.001729483949020505,659200
1,recorded_actions,0,10400,100,0.0018769648403394968,0.0024580482859164476,665600
1,recorded_actions,0,10500,100,0.001986239202087745,0.001447970629669726,672000
1,recorded_actions,0,10600,100,0.0018796316336374729,0.0022292006760835648,678400
1,recorded_actions,0,10700,100,0.001858385773957707,0.0013359575532376766,684800
1,recorded_actions,0,10800,100,0.0020637200039345773,0.0015974933048710227,691200
1,recorded_actions,0,10900,100,0.0018994190386729315,0.0019193097250536084,697600
1,recorded_actions,0,11000,100,0.0019985637126956135,0.0031393927056342363,704000
1,recorded_actions,0,11100,100,0.001960308658890426,0.0023186008911579847,710400
1,recorded_actions,0,11200,100,0.0018194134812802077,0.001491266768425703,716800
1,recorded_actions,0,11300,100,0.0019369018718134613,0.0015688053099438548,723200
1,recorded_actions,0,11400,100,0.0020684315578546374,0.0037875110283493996,729600
1,recorded_actions,0,11500,100,0.0019292924029286952,0.0011680133175104856,736000
1,recorded_actions,0,11600,100,0.0019244879472535103,0.0015667747939005494,742400
1,recorded_actions,0,11700,100,0.0020259000529767946,0.002923465333878994,748800
1,recorded_actions,0,11800,100,0.001994306998094544,0.0014816264156252146,755200
1,recorded_actions,0,11900,100,0.0020384821837069467,0.0015860169660300016,761600
1,recorded_actions,0,12000,100,0.0017932894377736374,0.0011724343057721853,768000
1,recorded_actions,0,12100,100,0.00200441523862537,0.00157523388043046,774400
1,recorded_actions,0,12200,100,0.00195551669690758,0.0028120558708906174,780800
1,recorded_actions,0,12300,100,0.001998346157488413,0.0013772143283858895,787200
1,recorded_actions,0,12400,100,0.0019484560866840184,0.0026903636753559113,793600
1,recorded_actions,0,12500,100,0.0019052079151151702,0.001088739954866469,800000
1,recorded_actions,0,12600,100,0.002212170627899468,0.0018072796519845724,806400
1,recorded_actions,0,12700,100,0.0019205853826133534,0.0023609651252627373,812800
1,recorded_actions,0,12800,100,0.001919881731737405,0.0013731687795370817,819200
1,recorded_actions,0,12900,100,0.0017408048833021895,0.0025465581566095352,825600
1,recorded_actions,0,13000,100,0.001863741216948256,0.001608549035154283,832000
1,recorded_actions,0,13100,100,0.0017996039520949126,0.0024507881607860327,838400
1,recorded_actions,0,13200,100,0.0018240283452905714,0.0020863597746938467,844800
1,recorded_actions,0,13300,100,0.0018560047919163481,0.0026759393513202667,851200
1,recorded_actions,0,13400,100,0.001847574790008366,0.002759742084890604,857600
1,recorded_actions,0,13500,100,0.001852571206400171,0.003688461845740676,864000
1,recorded_actions,0,13600,100,0.00188369283801876,0.002340262522920966,870400
1,recorded_actions,0,13700,100,0.00198338826186955,0.00247515388764441,876800
1,recorded_actions,0,13800,100,0.0019334150350186973,0.0023117614910006523,883200
1,recorded_actions,0,13900,100,0.002016996188904159,0.0019106105901300907,889600
1,recorded_actions,0,14000,100,0.0018165455939015375,0.0020448854193091393,896000
1,recorded_actions,0,14100,100,0.001901440885849297,0.0019076173193752766,902400
1,recorded_actions,0,14200,100,0.0020515518944012002,0.002119485754519701,908800
1,recorded_actions,0,14300,100,0.002109777972800657,0.0016658169915899634,915200
