seed,condition,checkpoint,world,map_seed,success,steps,base_return,shaped_return,parameter_hash
0,untrained,untrained,B,900015,0,32,-0.3200000000000001,0.028800000000000145,3bd6ff96595f8c611e7133f0ff8a75af3fb01aa4a8398e7e9601b7f2869bc07c
0,continued,after_a,A,900000,1,16,0.84,1.0928,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,A,900001,0,32,-0.3200000000000001,-0.08839999999999988,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,A,900002,1,15,0.85,1.0024000000000002,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,A,900003,0,32,-0.3200000000000001,0.06600000000000023,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,A,900004,1,1,0.99,1.03,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,A,900005,0,32,-0.3200000000000001,-0.16559999999999986,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,A,900006,0,32,-0.3200000000000001,-0.16559999999999986,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,A,900007,0,32,-0.3200000000000001,-0.05119999999999966,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,A,900008,0,32,-0.3200000000000001,0.02760000000000014,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,A,900009,0,32,-0.3200000000000001,-0.011999999999999914,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,A,900010,0,32,-0.3200000000000001,-0.06640000000000003,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,A,900011,0,32,-0.3200000000000001,-0.2055999999999999,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,A,900012,0,32,-0.3200000000000001,-0.08839999999999988,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,A,900013,0,32,-0.3200000000000001,0.1432000000000001,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,A,900014,1,2,0.98,1.0612,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,A,900015,0,32,-0.3200000000000001,0.06600000000000023,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,B,900000,0,32,-0.3200000000000001,0.06600000000000023,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,B,900001,0,32,-0.3200000000000001,-0.060799999999999715,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,B,900002,0,32,-0.3200000000000001,-0.007999999999999952,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,B,900003,0,32,-0.3200000000000001,0.06600000000000023,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,B,900004,0,32,-0.3200000000000001,-0.2055999999999999,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,B,900005,0,32,-0.3200000000000001,-0.20280000000000004,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,B,900006,0,32,-0.3200000000000001,-0.1283999999999998,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,B,900007,0,32,-0.3200000000000001,-0.1267999999999999,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,B,900008,0,32,-0.3200000000000001,0.1272000000000002,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,B,900009,0,32,-0.3200000000000001,0.06600000000000023,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,B,900010,0,32,-0.3200000000000001,-0.011199999999999766,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,B,900011,0,32,-0.3200000000000001,-0.2428,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,B,900012,0,32,-0.3200000000000001,-0.16160000000000005,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,B,900013,0,32,-0.3200000000000001,0.1432000000000001,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,B,900014,0,32,-0.3200000000000001,-0.16559999999999986,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_a,B,900015,0,32,-0.3200000000000001,0.06600000000000023,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,A,900000,1,16,0.84,1.0928,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,A,900001,0,32,-0.3200000000000001,-0.08839999999999988,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,A,900002,1,15,0.85,1.0024000000000002,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,A,900003,0,32,-0.3200000000000001,0.06600000000000023,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,A,900004,1,1,0.99,1.03,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,A,900005,0,32,-0.3200000000000001,-0.16559999999999986,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,A,900006,0,32,-0.3200000000000001,-0.16559999999999986,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,A,900007,0,32,-0.3200000000000001,-0.05119999999999966,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,A,900008,0,32,-0.3200000000000001,0.02760000000000014,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,A,900009,0,32,-0.3200000000000001,-0.011999999999999914,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,A,900010,0,32,-0.3200000000000001,-0.06640000000000003,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,A,900011,0,32,-0.3200000000000001,-0.2055999999999999,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,A,900012,0,32,-0.3200000000000001,-0.08839999999999988,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,A,900013,0,32,-0.3200000000000001,0.1432000000000001,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,A,900014,1,2,0.98,1.0612,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,A,900015,0,32,-0.3200000000000001,0.06600000000000023,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,B,900000,0,32,-0.3200000000000001,0.06600000000000023,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,B,900001,0,32,-0.3200000000000001,-0.060799999999999715,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,B,900002,0,32,-0.3200000000000001,-0.007999999999999952,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,B,900003,0,32,-0.3200000000000001,0.06600000000000023,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,B,900004,0,32,-0.3200000000000001,-0.2055999999999999,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,B,900005,0,32,-0.3200000000000001,-0.20280000000000004,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,B,900006,0,32,-0.3200000000000001,-0.1283999999999998,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,B,900007,0,32,-0.3200000000000001,-0.1267999999999999,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,B,900008,0,32,-0.3200000000000001,0.1272000000000002,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,B,900009,0,32,-0.3200000000000001,0.06600000000000023,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,B,900010,0,32,-0.3200000000000001,-0.011199999999999766,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,B,900011,0,32,-0.3200000000000001,-0.2428,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,B,900012,0,32,-0.3200000000000001,-0.16160000000000005,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,B,900013,0,32,-0.3200000000000001,0.1432000000000001,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,B,900014,0,32,-0.3200000000000001,-0.16559999999999986,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_a,B,900015,0,32,-0.3200000000000001,0.06600000000000023,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_b,A,900000,0,32,-0.3200000000000001,0.1260000000000002,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,A,900001,0,32,-0.3200000000000001,-0.12799999999999995,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,A,900002,0,32,-0.3200000000000001,-0.1267999999999999,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,A,900003,0,32,-0.3200000000000001,0.06600000000000023,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,A,900004,1,1,0.99,1.03,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,A,900005,1,6,0.94,1.026,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,A,900006,1,2,0.98,1.0612,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,A,900007,1,3,0.97,1.0936,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,A,900008,0,32,-0.3200000000000001,0.038400000000000156,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,A,900009,0,32,-0.3200000000000001,-0.007199999999999929,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,A,900010,0,32,-0.3200000000000001,0.01640000000000008,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,A,900011,0,32,-0.3200000000000001,-0.2428,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,A,900012,0,32,-0.3200000000000001,-0.16160000000000005,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,A,900013,0,32,-0.3200000000000001,0.1432000000000001,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,A,900014,1,20,0.7999999999999999,0.9232,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,A,900015,0,32,-0.3200000000000001,0.06600000000000023,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,B,900000,0,32,-0.3200000000000001,0.028800000000000145,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,B,900001,0,32,-0.3200000000000001,-0.08599999999999987,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,B,900002,0,32,-0.3200000000000001,-0.08479999999999989,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,B,900003,1,21,0.7899999999999999,1.05,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,B,900004,1,1,0.99,1.03,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,B,900005,0,32,-0.3200000000000001,-0.09239999999999957,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,B,900006,0,32,-0.3200000000000001,-0.15839999999999993,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,B,900007,0,32,-0.3200000000000001,-0.12079999999999996,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,B,900008,0,32,-0.3200000000000001,0.006000000000000089,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,B,900009,0,32,-0.3200000000000001,0.06600000000000023,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,B,900010,0,32,-0.3200000000000001,-0.030399999999999913,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,B,900011,0,32,-0.3200000000000001,-0.2428,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,B,900012,0,32,-0.3200000000000001,-0.08839999999999988,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,B,900013,0,32,-0.3200000000000001,0.1348000000000001,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,B,900014,0,32,-0.3200000000000001,-0.1283999999999998,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,continued,after_b,B,900015,0,32,-0.3200000000000001,0.06600000000000023,78e03024c5b5d7c4ebab20f21a968b91f24f4a5df9cd4e5acef570cbf2178c9c
0,frozen_after_a,after_b,A,900000,1,16,0.84,1.0928,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,A,900001,0,32,-0.3200000000000001,-0.08839999999999988,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,A,900002,1,15,0.85,1.0024000000000002,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,A,900003,0,32,-0.3200000000000001,0.06600000000000023,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,A,900004,1,1,0.99,1.03,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,A,900005,0,32,-0.3200000000000001,-0.16559999999999986,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,A,900006,0,32,-0.3200000000000001,-0.16559999999999986,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,A,900007,0,32,-0.3200000000000001,-0.05119999999999966,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,A,900008,0,32,-0.3200000000000001,0.02760000000000014,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,A,900009,0,32,-0.3200000000000001,-0.011999999999999914,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,A,900010,0,32,-0.3200000000000001,-0.06640000000000003,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,A,900011,0,32,-0.3200000000000001,-0.2055999999999999,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,A,900012,0,32,-0.3200000000000001,-0.08839999999999988,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,A,900013,0,32,-0.3200000000000001,0.1432000000000001,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,A,900014,1,2,0.98,1.0612,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,A,900015,0,32,-0.3200000000000001,0.06600000000000023,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,B,900000,0,32,-0.3200000000000001,0.06600000000000023,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,B,900001,0,32,-0.3200000000000001,-0.060799999999999715,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,B,900002,0,32,-0.3200000000000001,-0.007999999999999952,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,B,900003,0,32,-0.3200000000000001,0.06600000000000023,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,B,900004,0,32,-0.3200000000000001,-0.2055999999999999,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,B,900005,0,32,-0.3200000000000001,-0.20280000000000004,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,B,900006,0,32,-0.3200000000000001,-0.1283999999999998,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,B,900007,0,32,-0.3200000000000001,-0.1267999999999999,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,B,900008,0,32,-0.3200000000000001,0.1272000000000002,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,B,900009,0,32,-0.3200000000000001,0.06600000000000023,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,B,900010,0,32,-0.3200000000000001,-0.011199999999999766,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,B,900011,0,32,-0.3200000000000001,-0.2428,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,B,900012,0,32,-0.3200000000000001,-0.16160000000000005,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,B,900013,0,32,-0.3200000000000001,0.1432000000000001,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,B,900014,0,32,-0.3200000000000001,-0.16559999999999986,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,frozen_after_a,after_b,B,900015,0,32,-0.3200000000000001,0.06600000000000023,1bd97cf93c22a5555689aa5e3612e2aa200e562a0ea8e4180d86ac216d68439d
0,continued,after_return_a,A,900000,0,32,-0.3200000000000001,0.06600000000000023,95f674ae29f4878919cd984b653b0387763dfc66868ab730d9e4985e8840fa90
0,continued,after_return_a,A,900001,1,3,0.97,1.0936,95f674ae29f4878919cd984b653b0387763dfc66868ab730d9e4985e8840fa90
0,continued,after_return_a,A,900002,0,32,-0.3200000000000001,-0.0007999999999996343,95f674ae29f4878919cd984b653b0387763dfc66868ab730d9e4985e8840fa90
0,continued,after_return_a,A,900003,0,32,-0.3200000000000001,0.06600000000000023,95f674ae29f4878919cd984b653b0387763dfc66868ab730d9e4985e8840fa90
0,continued,after_return_a,A,900004,1,1,0.99,1.03,95f674ae29f4878919cd984b653b0387763dfc66868ab730d9e4985e8840fa90
0,continued,after_return_a,A,900005,0,32,-0.3200000000000001,-0.16439999999999988,95f674ae29f4878919cd984b653b0387763dfc66868ab730d9e4985e8840fa90
