seed,checkpoint,panel,map_seed,time_bucket,states,action_values,winnable_states,impossible_states,optimal_winnable_actions,abs_error_sum,squared_error_sum,signed_error_sum,action_regret_sum,winnable_regret_sum,impossible_regret_sum,mean_abs_q_error,rmse_q_error,q95_abs_q_error,mean_signed_q_bias,optimal_action_rate,mean_action_regret,winnable_mean_action_regret,impossible_action_regret
0,3000,train,300087,17-24,160,640,160,0,112,11.332996467184385,0.3025193426303083,-1.29653668927899,1.8131357812560038,1.8131357812560038,0.0,0.0177078069799756,0.021741353979452538,0.02935191864744135,-0.002025838576998422,0.7,0.011332098632850025,0.011332098632850025,
0,3000,train,300087,25-32,160,640,160,0,112,14.045151512348292,0.4459003902683554,-10.22705257463208,1.8207447360570024,1.8207447360570024,0.0,0.021945549238044208,0.02639544202687853,0.035223716431849864,-0.015979769647862622,0.7,0.011379654600356264,0.011379654600356264,
0,3000,train,300088,all,640,2560,591,49,419,168.42695050227752,39.308397533328495,2.6585371081557154,9.891694171006272,9.891694171006273,0.0,0.06579177753995216,0.12391465928798111,0.3410988077065353,0.0010384910578733263,0.7089678510998308,0.015455772142197299,0.01673721517936764,0.0
0,3000,train,300088,1-8,160,640,111,49,83,116.45142880032725,36.77779247861123,-2.302540129276548,4.541292614164262,4.541292614164262,0.0,0.18195535750051134,0.23971921230437507,0.43359531800882545,-0.0035977189519946066,0.7477477477477478,0.028383078838526636,0.04091254607355191,0.0
0,3000,train,300088,9-16,160,640,160,0,111,23.847116334282546,1.671907927431157,8.757200269005388,1.816021821205366,1.816021821205366,0.0,0.03726111927231648,0.05111121341360605,0.10276998677543822,0.013683125420320918,0.69375,0.011350136382533538,0.011350136382533538,
0,3000,train,300088,17-24,160,640,160,0,113,13.605544419272245,0.4069095138773606,1.416821805737107,1.747339867818322,1.747339867818322,0.0,0.021258663155112885,0.025214997827352193,0.031783069824388624,0.0022137840714642294,0.70625,0.010920874173864514,0.010920874173864514,
0,3000,train,300088,25-32,160,640,160,0,112,14.522860948395468,0.45178761340874607,-5.212944837310226,1.7870398678183221,1.7870398678183221,0.0,0.02269197023186792,0.026569120157641006,0.03178905525955144,-0.008145226308297228,0.7,0.011168999173864514,0.011168999173864514,
0,3000,train,300089,all,640,2560,588,52,390,169.22955318877447,39.037741560695395,-32.503988826695355,9.171281436078022,9.171281436078022,0.0,0.06610529421436503,0.1234873183656793,0.3219813517887849,-0.012696870635427873,0.6632653061224489,0.01433012724387191,0.015597417408295957,0.0
0,3000,train,300089,1-8,160,640,108,52,73,113.05991818573985,35.822568299931504,-16.574793462553227,3.0309120173420028,3.0309120173420028,0.0,0.1766561221652185,0.23658563559236426,0.4335262566175221,-0.02589811478523942,0.6759259259259259,0.018943200108387518,0.0280640001605741,0.0
0,3000,train,300089,9-16,160,640,160,0,104,23.96235445569993,1.9374521345827875,-0.4565864072325061,2.1125118329120065,2.1125118329120065,0.0,0.037441178837031144,0.05502062304523282,0.10025984067255471,-0.0007134162613007908,0.65,0.013203198955700041,0.013203198955700041,
0,3000,train,300089,17-24,160,640,160,0,105,15.262787394186123,0.58103138901981,-4.3783819542410205,2.074002832912006,2.074002832912006,0.0,0.023848105303415818,0.030130740869475033,0.04609686256500326,-0.006841221803501595,0.65625,0.012962517705700038,0.012962517705700038,
0,3000,train,300089,25-32,160,640,160,0,108,16.94449315314857,0.6966897371613012,-11.094227002668603,1.9538547529120058,1.9538547529120058,0.0,0.02647577055179464,0.0329936011116479,0.05623325378748025,-0.017334729691669694,0.675,0.012211592205700037,0.012211592205700037,
0,3000,train,300090,all,640,2560,596,44,350,164.78598499967157,38.838924757307225,18.445246992459673,14.72589119173702,14.725891191737022,0.0,0.0643695253904967,0.12317246032828578,0.3408866908118109,0.007205174606429559,0.587248322147651,0.023009204987089093,0.02470787112707554,0.0
0,3000,train,300090,1-8,160,640,116,44,74,112.11984065897067,36.49035430675572,24.164340742816833,6.271222306071003,6.271222306071003,0.0,0.17518725102964167,0.23878060768057738,0.45085817493544766,0.0377567824106513,0.6379310344827587,0.039195139412943766,0.05406226125923279,0.0
0,3000,train,300090,9-16,160,640,160,0,84,21.232946919561044,1.2155768826330697,7.705312785029567,3.1997456212560067,3.1997456212560067,0.0,0.03317647956181413,0.043581405198939736,0.08132437874746323,0.012039551226608698,0.525,0.01999841013285004,0.01999841013285004,
0,3000,train,300090,17-24,160,640,160,0,88,15.159730623185684,0.511772062343467,-3.724531355976903,3.0229402440410067,3.0229402440410067,0.0,0.02368707909872763,0.028277974598822794,0.038921233104607544,-0.005819580243713911,0.55,0.018893376525256293,0.018893376525256293,
0,3000,train,300090,25-32,160,640,160,0,104,16.27346679795417,0.6212215055749714,-9.699875179409826,2.2319830203690056,2.2319830203690056,0.0,0.02542729187180339,0.031155394435970356,0.043574472354790665,-0.015156054967827853,0.65,0.013949893877306285,0.013949893877306285,
0,3000,train,300091,all,640,2560,575,65,423,196.73940400725618,49.03648821284466,-83.87684108775287,9.822531591875212,9.822531591875212,0.0,0.07685132969033445,0.1384011495911159,0.35953722674516747,-0.03276439104990346,0.7356521739130435,0.015347705612305019,0.017082663638043845,0.0
0,3000,train,300091,1-8,160,640,95,65,69,122.44077558399096,44.99802359098343,-25.085726167095263,5.20596704313329,5.20596704313329,0.0,0.19131371184998586,0.26515921983010815,0.45942114955071367,-0.039196447136086346,0.7263157894736842,0.032537294019583066,0.05479965308561358,0.0
0,3000,train,300091,9-16,160,640,160,0,114,21.00657182861333,0.994433971846479,-13.279463229670036,1.6928908495806412,1.6928908495806412,0.0,0.032822768482208324,0.03941830895675413,0.05179918087184567,-0.020749161296359432,0.7125,0.010580567809879007,0.010580567809879007,
0,3000,train,300091,17-24,160,640,160,0,120,24.372297385837236,1.2972034524726288,-19.659593759073722,1.4618368495806404,1.4618368495806404,0.0,0.03808171466537068,0.04502088842402471,0.059735339663640516,-0.03071811524855269,0.75,0.009136480309879003,0.009136480309879003,
0,3000,train,300091,25-32,160,640,160,0,120,28.919759208814668,1.7468271975421166,-25.85205793191384,1.4618368495806404,1.4618368495806404,0.0,0.045187123763772916,0.05224382734983681,0.06713604979933877,-0.04039384051861537,0.75,0.009136480309879003,0.009136480309879003,
0,3000,train,300092,all,640,2560,586,54,457,176.90351371237904,43.04166072312214,-15.392091100569417,7.983083389660037,7.983083389660037,0.0,0.06910293504389806,0.1296655263359139,0.35884482055759354,-0.006012535586159928,0.7798634812286689,0.012473567796343808,0.013623009197372077,0.0
0,3000,train,300092,1-8,160,640,106,54,92,118.63250614832114,40.016908338255575,13.527085123542975,3.026438839595681,3.0264388395956807,0.0,0.1853632908567518,0.25005283297440234,0.4689604563499075,0.021136070505535898,0.8679245283018868,0.018915242747473006,0.028551309807506423,0.0
0,3000,train,300092,9-16,160,640,160,0,125,22.734493000326147,1.4768130269676605,-3.6937114408413176,1.4179848500214518,1.4179848500214518,0.0,0.0355226453130096,0.04803665636404109,0.07158315560093549,-0.0057714241263145585,0.78125,0.008862405312634073,0.008862405312634073,
0,3000,train,300092,17-24,160,640,160,0,120,16.692308811379164,0.6921840338230102,-10.11847285536921,1.7693298500214523,1.7693298500214523,0.0,0.026081732517779944,0.03288673825189196,0.04814443285253898,-0.015810113836514393,0.75,0.011058311562634076,0.011058311562634076,
0,3000,train,300092,25-32,160,640,160,0,120,18.8442057523526,0.8557553240758942,-15.106991927901866,1.7693298500214523,1.7693298500214523,0.0,0.02944407148805094,0.036566619940440005,0.05515433917430298,-0.023604674887346667,0.75,0.011058311562634076,0.011058311562634076,
0,3000,train,300093,all,640,2560,600,40,532,148.47025359666918,41.629868850771935,28.35893069303257,5.060710834139003,5.060710834139003,0.0,0.0579961928111989,0.12752124340608034,0.33831949957821783,0.011077707301965847,0.8866666666666667,0.007907360678342192,0.008434518056898337,0.0
0,3000,train,300093,1-8,160,640,120,40,102,111.26984200568566,40.466024599980145,34.35219232571742,3.268209010371,3.2682090103709998,0.0,0.17385912813388385,0.25145210963018183,0.45959330910921065,0.05367530050893347,0.85,0.020426306314818753,0.027235075086424997,0.0
0,3000,train,300093,9-16,160,640,160,0,142,12.360556246944228,0.4178832810379388,2.6505766917056572,0.6504339412560012,0.6504339412560012,0.0,0.019313369135850356,0.025552742056808294,0.029112363583326382,0.0041415260807900894,0.8875,0.004065212132850007,0.004065212132850007,
0,3000,train,300093,17-24,160,640,160,0,144,11.677872948532617,0.3340808382082844,-1.7135250758343208,0.571033941256001,0.571033941256001,0.0,0.018246676482082214,0.022847347979589323,0.027202053411147772,-0.002677382930991126,0.9,0.0035689621328500063,0.0035689621328500063,
0,3000,train,300093,25-32,160,640,160,0,144,13.16198239550666,0.4118801315455646,-6.930313248556184,0.571033941256001,0.571033941256001,0.0,0.020565597492979155,0.025368537709926142,0.03318836074443207,-0.010828614450869037,0.9,0.0035689621328500063,0.0035689621328500063,
0,3000,train,300094,all,640,2560,598,42,467,189.793969753918,42.78763787012315,-85.2386857999482,11.598135460066548,11.598135460066548,0.0,0.07413826943512422,0.1292823307456083,0.34021214385833576,-0.03329636164060477,0.7809364548494984,0.01812208665635398,0.019394875351281853,0.0
0,3000,train,300094,1-8,160,640,118,42,92,113.5937365101745,38.483487012085604,-26.039454856910222,6.760029691011581,6.760029691011581,0.0,0.17749021329714765,0.24521510650117737,0.4473076018190382,-0.04068664821392222,0.7796610169491526,0.04225018556882238,0.05728838721196255,0.0
0,3000,train,300094,9-16,160,640,160,0,120,22.301999673178685,1.2735418797180098,-9.224448711976052,1.8052469230183226,1.8052469230183226,0.0,0.03484687448934169,0.044608398167378646,0.07198889495780136,-0.014413201112462581,0.75,0.011282793268864517,0.011282793268864517,
0,3000,train,300094,17-24,160,640,160,0,127,24.079044663280353,1.2428767006385837,-21.29895451794529,1.5356839230183217,1.5356839230183217,0.0,0.03762350728637555,0.04406807058117915,0.05935365121368732,-0.03327961643428952,0.79375,0.00959802451886451,0.00959802451886451,
0,3000,train,300094,25-32,160,640,160,0,128,29.81918890728444,1.7877322776809514,-28.675827713116643,1.4971749230183216,1.4971749230183216,0.0,0.04659248266763193,0.0528519789967839,0.07043482597474424,-0.044805980801744756,0.8,0.00935734326886451,0.00935734326886451,
0,3000,train,300095,all,640,2560,583,57,477,151.11690129706707,36.76713785472657,-0.6343286365531196,8.583631215781164,8.583631215781162,0.0,0.059030039569166824,0.1198422430718925,0.34288619005343907,-0.0002477846236535623,0.8181818181818182,0.01341192377465807,0.01472320963255774,0.0
0,3000,train,300095,1-8,160,640,103,57,78,108.67865315334419,34.95515759156734,1.9193921816727262,4.55004689974058,4.550046899740579,0.0,0.16981039555210029,0.23370373068657668,0.44226893464652817,0.0029990502838636345,0.7572815533980582,0.028437793123378623,0.044175212618840574,0.0
0,3000,train,300095,9-16,160,640,160,0,137,18.03302520225043,1.055540062118943,0.41418010451253817,1.1822204264405805,1.1822204264405805,0.0,0.028176601878516293,0.04061134505357891,0.0717098330539368,0.0006471564133008409,0.85625,0.007388877665253628,0.007388877665253628,
0,3000,train,300095,17-24,160,640,160,0,134,12.016407574654473,0.3469437616959203,2.2254365132039444,1.3101549448000012,1.3101549448000012,0.0,0.018775636835397614,0.023283033042322373,0.03335866842226777,0.003477244551881163,0.8375,0.008188468405000007,0.008188468405000007,
0,3000,train,300095,25-32,160,640,160,0,128,12.388815366817976,0.4094964393443661,-5.193337435942326,1.541208944800002,1.541208944800002,0.0,0.019357524010653087,0.02529502295858954,0.0360833392319202,-0.008114589743659886,0.8,0.009632555905000012,0.009632555905000012,
0,3000,train,300096,all,640,2560,590,50,485,167.12115936448674,38.645671840135684,-52.36600469714969,10.252152395382485,10.252152395382485,0.0,0.06528170287675264,0.12286564028463369,0.3250936872374466,-0.0204554705848241,0.8220338983050848,0.016018988117785134,0.017376529483699128,0.0
0,3000,train,300096,1-8,160,640,110,50,87,109.24023244844713,36.01869149672124,-12.015302903634709,7.27391716341158,7.273917163411579,0.0,0.17068786320069865,0.23723238704617658,0.4267789801864021,-0.01877391078692923,0.7909090909090909,0.04546198227132238,0.066126519667378,0.0
0,3000,train,300096,9-16,160,640,160,0,128,18.01896909432915,0.8964865067332075,-7.535640890228514,1.151839867818321,1.151839867818321,0.0,0.0281546392098893,0.037426730644963324,0.04766499131378598,-0.011774438890982054,0.8,0.007198999173864506,0.007198999173864506,
0,3000,train,300096,17-24,160,640,160,0,134,18.35813416373861,0.7339383969349801,-13.619022185432677,0.9472894228965818,0.9472894228965818,0.0,0.02868458463084158,0.033864121798902545,0.04541357693859403,-0.021279722164738557,0.8375,0.005920558893103636,0.005920558893103636,
0,3000,train,300096,25-32,160,640,160,0,136,21.50382365797187,0.9965554397462625,-19.19603871785379,0.879105941256002,0.879105941256002,0.0,0.03359972446558105,0.03946033292565504,0.05241034104331558,-0.029993810496646546,0.85,0.005494412132850013,0.005494412132850013,
0,3000,train,300097,all,640,2560,568,72,455,180.28972188242204,41.2879417871366,-63.31469898216449,6.072342173039013,6.072342173039013,0.0,0.07042567261032111,0.1269964655437317,0.3283511824892198,-0.024732304289908004,0.801056338028169,0.009488034645373459,0.01069074326239263,0.0
0,3000,train,300097,1-8,160,640,88,72,71,112.95774327982478,37.33524172298416,-20.361275830444505,2.4276031836710015,2.4276031836710015,0.0,0.17649647387472622,0.24152911872518135,0.42055853426659956,-0.03181449348506954,0.8068181818181818,0.01517251989794376,0.027586399814443198,0.0
0,3000,train,300097,9-16,160,640,160,0,128,22.074346105991246,1.3836497030116521,-9.164770387725172,1.214912996456004,1.214912996456004,0.0,0.034491165790611324,0.04649680269605327,0.05790471609865097,-0.014319953730820581,0.8,0.007593206227850024,0.007593206227850024,
0,3000,train,300097,17-24,160,640,160,0,128,20.53649961744809,1.1264765128588166,-13.432302855567274,1.214912996456004,1.214912996456004,0.0,0.032088280652262643,0.041953778749260484,0.049238545257283606,-0.020987973211823864,0.8,0.007593206227850024,0.007593206227850024,
0,3000,train,300097,25-32,160,640,160,0,128,24.721132879157942,1.4425738482819783,-20.356349908427532,1.214912996456004,1.214912996456004,0.0,0.03862677012368428,0.04747653776277911,0.0598715057308633,-0.03180679673191802,0.8,0.007593206227850024,0.007593206227850024,
0,3000,train,300098,all,640,2560,594,46,416,160.170451609405,36.56092328738514,-37.0477053898074,12.226069627027549,12.226069627027549,0.0,0.06256658265992383,0.11950569299884763,0.3208288346644633,-0.014471759917893515,0.7003367003367004,0.019103233792230546,0.02058260879970968,0.0
0,3000,train,300098,1-8,160,640,114,46,76,105.48781661139176,34.32006819883598,1.1341133495993994,6.939108807340581,6.939108807340583,0.0,0.16482471345529964,0.2315709536204427,0.4277349784984818,0.0017720521087490615,0.6666666666666666,0.043369430045878635,0.06086937550298757,0.0
0,3000,train,300098,9-16,160,640,160,0,112,16.981179709400077,0.6865570517370928,-8.360133772370725,1.8136656065623225,1.8136656065623225,0.0,0.026533093295937622,0.03275279214569664,0.04343344409056963,-0.013062709019329257,0.7,0.011335410041014515,0.011335410041014515,
0,3000,train,300098,17-24,160,640,160,0,112,16.847360849934063,0.6237054377595423,-11.338933353898435,1.8136656065623225,1.8136656065623225,0.0,0.026324001328021974,0.031217619167695748,0.041104465405934244,-0.017717083365466305,0.7,0.011335410041014515,0.011335410041014515,
0,3000,train,300098,25-32,160,640,160,0,116,20.854094438679095,0.9305925990525172,-18.48275161313763,1.659629606562322,1.659629606562322,0.0,0.032584522560436084,0.038132019826119336,0.050751101393358054,-0.028879299395527545,0.725,0.010372685041014513,0.010372685041014513,
0,3000,train,300099,all,640,2560,594,46,480,145.71784115912175,36.14782225568922,-25.389632389197512,9.572902079927541,9.572902079927541,0.0,0.056921031702781934,0.11882862899414687,0.32917057815351386,-0.009917825152030279,0.8080808080808081,0.014957659499886783,0.016115996767554784,0.0
0,3000,train,300099,1-8,160,640,114,46,92,102.86506855463574,34.63717495968081,-4.087912052290878,4.39590370974058,4.39590370974058,0.0,0.16072666961661836,0.23263831557699446,0.4539844197683362,-0.006387362581704496,0.8070175438596491,0.027474398185878622,0.03856055885737351,0.0
0,3000,train,300099,9-16,160,640,160,0,131,12.319956681586198,0.36020768212667303,0.07518606853732734,1.55120751706232,1.55120751706232,0.0,0.019249932314978437,0.0237239225956191,0.03400974104657831,0.00011747823208957398,0.81875,0.009695046981639501,0.009695046981639501,
0,3000,train,300099,17-24,160,640,160,0,129,13.52812061700574,0.4520801654538892,-7.411858802316097,1.7936409265623212,1.7936409265623212,0.0,0.02113768846407147,0.02657772109345912,0.037069275131917497,-0.011581029378618901,0.80625,0.011210255791014508,0.011210255791014508,
0,3000,train,300099,25-32,160,640,160,0,128,17.004695305894085,0.6983594484278428,-13.965047603127864,1.8321499265623213,1.8321499265623213,0.0,0.026569836415459507,0.033033114266876266,0.04175017850066427,-0.02182038687988729,0.8,0.011450937041014509,0.011450937041014509,
0,3000,train,300100,all,640,2560,598,42,479,163.24270949689617,48.35732852983101,78.23772446826963,8.895292877099862,8.895292877099862,0.0,0.06376668339722506,0.13743937375062956,0.383408044014573,0.030561611120417824,0.8010033444816054,0.013898895120468536,0.014875071700835891,0.0
0,3000,train,300100,1-8,160,640,118,42,95,118.2202852764377,46.601212603474636,49.17209527358196,5.16703934708258,5.16703934708258,0.0,0.1847191957444339,0.2698414250869001,0.49704827752947717,0.07683139886497181,0.8050847457627118,0.03229399591926613,0.043788469043072716,0.0
0,3000,train,300100,9-16,160,640,160,0,128,18.477895726217096,0.8065377842123036,15.350357198222103,1.151839867818321,1.151839867818321,0.0,0.02887171207221421,0.035499511092854846,0.05996299902891171,0.023984933122222035,0.8,0.007198999173864506,0.007198999173864506,
0,3000,train,300100,17-24,160,640,160,0,128,14.147663502322544,0.532367692337488,9.672347986205043,1.151839867818321,1.151839867818321,0.0,0.022105724222378977,0.0288413681935744,0.0442026247095833,0.01511304372844538,0.8,0.007198999173864506,0.007198999173864506,
0,3000,train,300100,25-32,160,640,160,0,128,12.39686499191881,0.4172104498065775,4.042924010260523,1.42457379438064,1.42457379438064,0.0,0.01937010154987314,0.02553216261546948,0.036518086196161315,0.006317068766032068,0.8,0.008903586214879,0.008903586214879,
0,3000,train,300101,all,640,2560,580,60,380,226.17953494512741,48.31483055994768,-110.38180341724984,10.620225332926582,10.620225332926582,0.0,0.08835138083794039,0.1373789674130635,0.32917470765364615,-0.04311789195986322,0.6551724137931034,0.016594102082697786,0.01831073333263204,0.0
0,3000,train,300101,1-8,160,640,100,60,68,120.31755531067971,40.009407710412404,-11.08442762841071,4.519264328207262,4.519264328207262,0.0,0.18799618017293704,0.25002939736662844,0.4597502506090731,-0.017319418169391733,0.68,0.028245402051295387,0.04519264328207262,0.0
0,3000,train,300101,9-16,160,640,160,0,104,33.88199259761987,3.1477004658531866,-27.47029693608532,2.033653668239773,2.033653668239773,0.0,0.05294061343378105,0.07013046397889867,0.14140632510588624,-0.04292233896263331,0.65,0.012710335426498581,0.012710335426498581,
0,3000,train,300101,17-24,160,640,160,0,104,33.52128287350496,2.302094646659051,-33.38772727732906,2.033653668239773,2.033653668239773,0.0,0.0523770044898515,0.05997518558041123,0.08234165654631705,-0.05216832387082666,0.65,0.012710335426498581,0.012710335426498581,
0,3000,train,300101,25-32,160,640,160,0,104,38.45870416332289,2.85562773702304,-38.439351575424766,2.033653668239773,2.033653668239773,0.0,0.06009172525519202,0.06679759231513138,0.09020368875118345,-0.060061486836601195,0.65,0.012710335426498581,0.012710335426498581,
0,3000,train,300102,all,640,2560,590,50,444,180.0154957963793,39.38477410231483,-41.811291089720015,8.256835009165595,8.256835009165595,0.0,0.07031855304546067,0.12403498451532426,0.3340363044377002,-0.01633253558192188,0.752542372881356,0.012901304701821242,0.013994635608755246,0.0
0,3000,train,300102,1-8,160,640,110,50,76,117.37204851506928,35.74457960877746,-22.475148356591465,4.0810361036710034,4.0810361036710034,0.0,0.18339382580479574,0.23632796203309242,0.43332332592239364,-0.035117419307174165,0.6909090909090909,0.025506475647943772,0.03710032821519094,0.0
0,3000,train,300102,9-16,160,640,160,0,117,25.110437706470435,1.968567953672553,0.9378454240058272,1.6345130950516857,1.6345130950516857,0.0,0.039235058916360054,0.055460683620140894,0.10611840074444961,0.001465383475009105,0.73125,0.010215706844073035,0.010215706844073035,
0,3000,train,300102,17-24,160,640,160,0,123,17.35898617569343,0.754827257229611,-6.9845529643799455,1.3698929052214528,1.3698929052214528,0.0,0.027123415899520987,0.03434264971462259,0.04811254559989893,-0.010913364006843665,0.76875,0.00856183065763408,0.00856183065763408,
0,3000,train,300102,25-32,160,640,160,0,128,20.174023399146144,0.9167992826352,-13.289435192754425,1.1713929052214525,1.1713929052214525,0.0,0.03152191156116585,0.03784836692801289,0.054177065067288664,-0.020764742488678788,0.8,0.007321205657634078,0.007321205657634078,
0,3000,train,300103,all,640,2560,598,42,540,144.59194264150577,35.91907020168834,-0.34156027180170234,4.966718306800001,4.966718306800001,0.0,0.05648122759433819,0.11845204429445069,0.34649823587842543,-0.00013342198117253997,0.903010033444816,0.0077604973543750014,0.008305549008026757,0.0
0,3000,train,300103,1-8,160,640,118,42,106,100.89706598318143,34.46088162104135,11.59015155710906,3.2237234724,3.2237234724000006,0.0,0.15765166559872099,0.23204552900859157,0.446035490367092,0.018109611807982907,0.8983050847457628,0.0201482717025,0.0273196904440678,0.0
0,3000,train,300103,9-16,160,640,160,0,146,13.59365403803397,0.44381757038770275,2.5565887569707453,0.5280649448000001,0.5280649448000001,0.0,0.021240084434428076,0.02633372274728329,0.0348858808547479,0.003994669932766789,0.9125,0.0033004059050000005,0.0033004059050000005,
0,3000,train,300103,17-24,160,640,160,0,144,14.088304888365458,0.4483949527460994,-4.338634741373676,0.6074649448000002,0.6074649448000002,0.0,0.02201297638807103,0.02646917289349594,0.03510527365155174,-0.006779116783396369,0.9,0.0037966559050000015,0.0037966559050000015,
0,3000,train,300103,25-32,160,640,160,0,144,16.01291773192491,0.5659760575131852,-10.149665844507831,0.6074649448000002,0.6074649448000002,0.0,0.025020183956132674,0.029737814140658556,0.04231634639449077,-0.015858852882043487,0.9,0.0037966559050000015,0.0037966559050000015,
0,3000,train,300104,all,640,2560,596,44,421,170.57030769379062,39.76436365834437,-26.782205920839523,12.988527266444937,12.988527266444937,0.0,0.06662902644288696,0.12463127438183712,0.33983640693517553,-0.010461799187827938,0.7063758389261745,0.020294573853820212,0.021792830983968014,0.0
0,3000,train,300104,1-8,160,640,116,44,79,113.88671347557073,37.277433257277906,0.08340462944439286,7.801787279740581,7.801787279740581,0.0,0.17794798980557927,0.2413420590458628,0.44525524367076097,0.00013031973350686386,0.6810344827586207,0.04876117049837863,0.06725678689431536,0.0
0,3000,train,300104,9-16,160,640,160,0,104,18.846017918438047,0.9010734462199026,-0.6235420738457069,2.103530551362322,2.103530551362322,0.0,0.02944690299755945,0.03752235679856208,0.06105193113628761,-0.000974284490383917,0.65,0.013147065946014513,0.013147065946014513,
0,3000,train,300104,17-24,160,640,160,0,111,17.436629238818433,0.6643155079293701,-9.627518478512608,1.8383848105420315,1.8383848105420315,0.0,0.0272447331856538,0.03221789845939119,0.04120938622580208,-0.01504299762267595,0.69375,0.011489905065887696,0.011489905065887696,
0,3000,train,300104,25-32,160,640,160,0,127,20.40094706096341,0.9215414469171974,-16.6145499979256,1.2448246248000017,1.2448246248000017,0.0,0.03187647978275533,0.03794612642692428,0.050372355467015274,-0.02596023437175875,0.79375,0.00778015390500001,0.00778015390500001,
0,3000,train,300105,all,640,2560,582,58,416,169.39461808862205,42.577073329880335,-30.133231338588327,12.735461251600881,12.735461251600881,0.0,0.06616977269086799,0.1289638293068429,0.3391913425564716,-0.011770793491636065,0.7147766323024055,0.019899158205626377,0.021882235827492925,0.0
0,3000,train,300105,1-8,160,640,102,58,78,115.32206454817596,40.018405711657685,-7.289903297984898,5.333917163411581,5.33391716341158,0.0,0.18019072585652493,0.25005751123384623,0.4495179154560564,-0.011390473903101403,0.7647058823529411,0.03333698227132238,0.05229330552364294,0.0
0,3000,train,300105,9-16,160,640,160,0,128,22.825957171564575,1.4125464266891261,-9.683318589052767,1.3409734452342925,1.3409734452342925,0.0,0.03566555808056965,0.04697982324042694,0.07128781662268613,-0.015130185295394949,0.8,0.008381084032714328,0.008381084032714328,
0,3000,train,300105,17-24,160,640,160,0,110,15.482361573053625,0.55386875594466,-5.063916478476138,2.5300953412280034,2.5300953412280034,0.0,0.02419118995789629,0.02941802051742318,0.03642707451951038,-0.007912369497618966,0.6875,0.015813095882675023,0.015813095882675023,
0,3000,train,300105,25-32,160,640,160,0,100,15.764234795827901,0.5922524355888613,-8.096092973074526,3.530475301727005,3.530475301727005,0.0,0.024631616868481095,0.030420296359627987,0.039934167621278806,-0.012650145270428948,0.625,0.022065470635793782,0.022065470635793782,
0,3000,train,300106,all,640,2560,588,52,429,175.77444013723823,39.465404995795055,14.808453191864729,9.147093085071607,9.147093085071607,0.0,0.06866189067860869,0.12416188556268966,0.3368531001857368,0.005784552028072159,0.7295918367346939,0.014292332945424386,0.015556280756924501,0.0
0,3000,train,300106,1-8,160,640,108,52,94,114.32630368291056,36.10186580623182,-4.739719887315296,2.141829218452131,2.141829218452131,0.0,0.17863484950454775,0.23750613744119797,0.42842177421089356,-0.0074058123239301495,0.8703703703703703,0.013386432615325818,0.019831752022704915,0.0
0,3000,train,300106,9-16,160,640,160,0,116,28.09940348742898,2.062379481582127,14.199326498404908,2.018920362373491,2.018920362373491,0.0,0.04390531794910778,0.05676678553495938,0.0974912148726712,0.022186447653757668,0.725,0.012618252264834318,0.012618252264834318,
0,3000,train,300106,17-24,160,640,160,0,103,17.390381713717478,0.6854258217512902,6.034160060779023,2.886560075787493,2.886560075787493,0.0,0.02717247142768356,0.03272579787394634,0.03877493026478244,0.009428375094967223,0.64375,0.018041000473671832,0.018041000473671832,
0,3000,train,300106,25-32,160,640,160,0,116,15.95835125318123,0.615733886229817,-0.6853134800039058,2.099783428458492,2.099783428458492,0.0,0.02493492383309567,0.031017482122733447,0.04048971562067138,-0.0010708023125061028,0.725,0.013123646427865576,0.013123646427865576,
0,3000,train,300107,all,640,2560,562,78,375,210.07734774429952,50.98179078813759,-32.90075549907691,11.148693283603901,11.1486932836039,0.0,0.082061463962617,0.14111967271297168,0.37149426518203965,-0.012851857616826917,0.6672597864768683,0.017419833255631095,0.019837532533103025,0.0
0,3000,train,300107,1-8,160,640,82,78,51,130.82886134406556,44.468158509979645,16.82184723733237,5.446554455792712,5.446554455792712,0.0,0.20442009585010243,0.26359343252790496,0.45826302792011164,0.02628413630833183,0.6219512195121951,0.03404096534870445,0.06642139580235014,0.0
0,3000,train,300107,9-16,160,640,160,0,105,37.15101341837645,4.424713672917253,-22.519791277205062,2.005738384520811,2.005738384520811,0.0,0.058048458466213204,0.08314815159661222,0.14737242856888685,-0.03518717387063291,0.65625,0.01253586490325507,0.01253586490325507,
0,3000,train,300107,17-24,160,640,160,0,111,22.62056422871254,1.2236063586186778,-14.203008641551266,1.7816160045208105,1.7816160045208105,0.0,0.03534463160736334,0.04372510646461234,0.0707285599731548,-0.022192201002423854,0.69375,0.011135100028255065,0.011135100028255065,
0,3000,train,300107,25-32,160,640,160,0,108,19.476908753144958,0.8653122466220188,-12.99980281765295,1.9147844387695674,1.9147844387695674,0.0,0.030432669926788995,0.0367702377657108,0.05334587875911026,-0.020312191902582735,0.675,0.011967402742309795,0.011967402742309795,
0,3000,train,300108,all,640,2560,607,33,579,148.99187314535075,36.821792435819745,-3.1421262668983054,2.8529969800000017,2.852996980000002,0.0,0.058199950447402636,0.11993128311763403,0.34552999190926503,-0.0012273930730071505,0.9538714991762768,0.0044578077812500025,0.004700159769357499,0.0
