seed,checkpoint,updates_in_window,mean_loss,last_loss,training_examples
0,4100,100,0.0071177591138985,0.00931136030703783,262400
0,4200,100,0.007065753032220528,0.005384530872106552,268800
0,4300,100,0.0076206193375401195,0.0020363004878163338,275200
0,4400,100,0.007873014711076393,0.00794519204646349,281600
0,4500,100,0.006915271277539432,0.0023490367457270622,288000
0,4600,100,0.0070782925840467215,0.011065362021327019,294400
0,4700,100,0.0075281123945023865,0.008893814869225025,300800
0,4800,100,0.006178715566638857,0.004720729775726795,307200
0,4900,100,0.006602026675827801,0.007394035346806049,313600
0,5000,100,0.006748109770123847,0.005996613763272762,320000
0,5100,100,0.006455450062640011,0.004053960088640451,326400
0,5200,100,0.006737921041203663,0.009364587254822254,332800
0,5300,100,0.0066649899468757216,0.005345762707293034,339200
0,5400,100,0.006156738839345053,0.00441747484728694,345600
0,5500,100,0.006688084269408137,0.007973318919539452,352000
0,5600,100,0.006435147275915369,0.005230056121945381,358400
0,5700,100,0.006022801677463576,0.005459594074636698,364800
0,5800,100,0.006444840559270233,0.004741954151540995,371200
0,5900,100,0.006376375623513013,0.004871427547186613,377600
0,6000,100,0.006490408105310053,0.008579110726714134,384000
0,6100,100,0.006055775266140699,0.007711617276072502,390400
0,6200,100,0.006152144208317623,0.006069661118090153,396800
0,6300,100,0.006062730279518291,0.006554788909852505,403200
0,6400,100,0.005837427448714152,0.004984982777386904,409600
0,6500,100,0.006466759457834996,0.007298549171537161,416000
0,6600,100,0.006265419649425894,0.007379613816738129,422400
0,6700,100,0.005918984503950924,0.0056688217446208,428800
0,6800,100,0.005595364643377252,0.004591315984725952,435200
0,6900,100,0.005855979268671945,0.00499258516356349,441600
0,7000,100,0.0059073554759379475,0.008381465449929237,448000
0,7100,100,0.005657902850070968,0.003297864692285657,454400
0,7200,100,0.006133177645970136,0.00497776735574007,460800
0,7300,100,0.005710561746964231,0.0034410948865115643,467200
0,7400,100,0.005931839561089874,0.003869579406455159,473600
0,7500,100,0.005919819220434874,0.003949024714529514,480000
0,7600,100,0.005659217670327053,0.011947245337069035,486400
0,7700,100,0.005966523946262896,0.006597272120416164,492800
0,7800,100,0.0058380637824302535,0.004897287581115961,499200
0,7900,100,0.006067841657204554,0.004384222440421581,505600
0,8000,100,0.005736119425855577,0.004423296544700861,512000
0,8100,100,0.005646919453283772,0.003389305667951703,518400
0,8200,100,0.0052091724681667985,0.004925283137708902,524800
0,8300,100,0.00635770610300824,0.004157101735472679,531200
0,8400,100,0.005731004828121513,0.0017329029506072402,537600
0,8500,100,0.005813314317492768,0.009023518301546574,544000
0,8600,100,0.005839048437774181,0.004910344257950783,550400
0,8700,100,0.005699101502541453,0.0044362423941493034,556800
0,8800,100,0.00579559087054804,0.0042005195282399654,563200
0,8900,100,0.005568432225845754,0.00826955959200859,569600
0,9000,100,0.005214742494281381,0.0028582944069057703,576000
0,9100,100,0.00603269618935883,0.000878550112247467,582400
0,9200,100,0.005493509970838204,0.004904747940599918,588800
0,9300,100,0.005541442323010415,0.005636425688862801,595200
0,9400,100,0.005437325636157766,0.008694984018802643,601600
0,9500,100,0.005683791341725737,0.007909911684691906,608000
0,9600,100,0.005151493779849261,0.0038120378740131855,614400
0,9700,100,0.005123407959472388,0.005046766251325607,620800
0,9800,100,0.005215477891615592,0.0074713947251439095,627200
0,9900,100,0.005214888785267249,0.0027898421976715326,633600
0,10000,100,0.005351075015496463,0.005147854797542095,640000
0,10100,100,0.00519176067202352,0.005941004958003759,646400
0,10200,100,0.005185090113664046,0.010382415726780891,652800
0,10300,100,0.005033511753426864,0.0016310171922668815,659200
0,10400,100,0.005345183671452105,0.0073766461573541164,665600
0,10500,100,0.005399585365084931,0.005125830415636301,672000
0,10600,100,0.004836567158345133,0.0018659961642697453,678400
0,10700,100,0.00550860284245573,0.006974874995648861,684800
0,10800,100,0.004657623895327561,0.005191068165004253,691200
0,10900,100,0.005176565217552707,0.004083490930497646,697600
0,11000,100,0.004976749863708392,0.00551664549857378,704000
0,11100,100,0.005123625920386985,0.003373671555891633,710400
0,11200,100,0.00494021076883655,0.002292268443852663,716800
0,11300,100,0.005203039684565738,0.006647094152867794,723200
0,11400,100,0.005057552733342163,0.008565086871385574,729600
0,11500,100,0.004805910139111802,0.0073758140206336975,736000
0,11600,100,0.005181552898720838,0.00498187355697155,742400
0,11700,100,0.0051027104689273985,0.006136663258075714,748800
0,11800,100,0.0051660772273316976,0.0069553302600979805,755200
0,11900,100,0.004909635973162949,0.004435552284121513,761600
0,12000,100,0.0050544298498425635,0.004695309326052666,768000
0,12100,100,0.004719473947770894,0.006460396572947502,774400
0,12200,100,0.004671815208857879,0.0022960726637393236,780800
0,12300,100,0.005086557863978669,0.004088037181645632,787200
0,12400,100,0.004603907378623262,0.004546553827822208,793600
0,12500,100,0.004740811963565648,0.006062182132154703,800000
0,12600,100,0.004598834267817438,0.006055975332856178,806400
0,12700,100,0.005123934729490429,0.005759866908192635,812800
0,12800,100,0.0048922148940619085,0.00351484096609056,819200
0,12900,100,0.005051707560196519,0.007339493837207556,825600
0,13000,100,0.004433790044859051,0.0021007154136896133,832000
0,13100,100,0.004482298246584832,0.003444950096309185,838400
0,13200,100,0.0045103135146200655,0.0050392295233905315,844800
0,13300,100,0.004998826944502071,0.004239524248987436,851200
0,13400,100,0.004793494546902366,0.0013262933352962136,857600
0,13500,100,0.004604535861872137,0.003783989464864135,864000
0,13600,100,0.004569344180636108,0.0022721076384186745,870400
0,13700,100,0.004200942855095491,0.00293977209366858,876800
0,13800,100,0.004647401636466384,0.005347839556634426,883200
0,13900,100,0.005054294058354571,0.005939029157161713,889600
0,14000,100,0.00473203525703866,0.008801182731986046,896000
0,14100,100,0.004105623640934936,0.0023967279121279716,902400
0,14200,100,0.00443255983205745,0.0047556450590491295,908800
0,14300,100,0.004732774461735971,0.008435571566224098,915200
0,14400,100,0.004318869090639055,0.005450151860713959,921600
0,14500,100,0.0047854040685342625,0.005971403326839209,928000
0,14600,100,0.004532234281650744,0.0064453850500285625,934400
0,14700,100,0.004544895653380081,0.002495003864169121,940800
0,14800,100,0.004333851300179959,0.005951240658760071,947200
0,14900,100,0.004466954258386977,0.003579571843147278,953600
0,15000,100,0.004327430704142899,0.002482471987605095,960000
0,15100,100,0.00476233517518267,0.0037449661176651716,966400
0,15200,100,0.0045141091628465805,0.0033239873591810465,972800
0,15300,100,0.004287468391121365,0.0023321015760302544,979200
0,15400,100,0.00466963040176779,0.004173020366579294,985600
0,15500,100,0.004924313409137539,0.006618454586714506,992000
0,15600,100,0.004457667382666841,0.005054431967437267,998400
0,15700,100,0.004232147960574366,0.003412870690226555,1004800
0,15800,100,0.0041948472749209036,0.011748630553483963,1011200
0,15900,100,0.004152618331718258,0.002037666505202651,1017600
0,16000,100,0.004263127662125043,0.002650093287229538,1024000
0,16100,100,0.004202917565708049,0.005030523519963026,1030400
0,16200,100,0.004482623523799702,0.0024800258688628674,1036800
0,16300,100,0.0044526104460237545,0.0034215888008475304,1043200
0,16400,100,0.003943643012316898,0.001995492959395051,1049600
0,16500,100,0.004521413467591629,0.005376618355512619,1056000
0,16600,100,0.00429612027364783,0.008792205713689327,1062400
0,16700,100,0.00445881595951505,0.0051073720678687096,1068800
0,16800,100,0.004176703486882616,0.0032392949797213078,1075200
0,16900,100,0.004243096329155378,0.00811446737498045,1081600
0,17000,100,0.0043191013392060995,0.008943215012550354,1088000
0,17100,100,0.004344603599165566,0.004483130760490894,1094400
0,17200,100,0.004169903520960361,0.0036356239579617977,1100800
0,17300,100,0.00426118838833645,0.0038714685942977667,1107200
0,17400,100,0.0039497470518108455,0.005197782069444656,1113600
0,17500,100,0.0042079159035347405,0.004679080564528704,1120000
0,17600,100,0.004070840275962837,0.0021366963628679514,1126400
0,17700,100,0.004223244623863138,0.005501972511410713,1132800
0,17800,100,0.004209946795599535,0.0029679848812520504,1139200
0,17900,100,0.003801208949298598,0.004110833629965782,1145600
0,18000,100,0.004314492032281123,0.002218915382400155,1152000
0,18100,100,0.004168834975571372,0.008542663417756557,1158400
0,18200,100,0.004269406074890867,0.0022719234693795443,1164800
0,18300,100,0.004006702900514938,0.005262098740786314,1171200
0,18400,100,0.004078824780299329,0.0019238496897742152,1177600
0,18500,100,0.0038270150811877102,0.003289689077064395,1184000
0,18600,100,0.0038465524977073073,0.004081809427589178,1190400
0,18700,100,0.004022536913398653,0.004091235343366861,1196800
0,18800,100,0.004050148343667388,0.003590051084756851,1203200
0,18900,100,0.004050671737059019,0.0032642658334225416,1209600
0,19000,100,0.004167685770080425,0.003143535926938057,1216000
0,19100,100,0.0036912191542796792,0.005427234806120396,1222400
0,19200,100,0.004193982077995315,0.011070286855101585,1228800
0,19300,100,0.0038968288304749876,0.00599193898960948,1235200
0,19400,100,0.003724156225216575,0.005806775763630867,1241600
0,19500,100,0.0037566264683846383,0.003791374620050192,1248000
0,19600,100,0.0039315780973993245,0.0035675540566444397,1254400
0,19700,100,0.00398567444528453,0.004012831952422857,1260800
0,19800,100,0.003915285976836458,0.004957394674420357,1267200
0,19900,100,0.003982022983254865,0.003954003099352121,1273600
0,20000,100,0.00373879877559375,0.003978871274739504,1280000
0,20100,100,0.0040483462990960105,0.0013740111608058214,1286400
0,20200,100,0.0040233738068491225,0.0018455374520272017,1292800
0,20300,100,0.003996875383891165,0.001174752600491047,1299200
0,20400,100,0.0036884482845198365,0.00896475650370121,1305600
0,20500,100,0.00374218924815068,0.003953185398131609,1312000
0,20600,100,0.0036288000020431354,0.0031287732999771833,1318400
0,20700,100,0.0038483458640985193,0.0032327331136912107,1324800
0,20800,100,0.0035330754931783303,0.003852711757645011,1331200
0,20900,100,0.004497054606908932,0.003712568897753954,1337600
0,21000,100,0.0038688754354370756,0.0034297616221010685,1344000
0,21100,100,0.003979874153155833,0.003232278162613511,1350400
0,21200,100,0.003797041390789673,0.0035270717926323414,1356800
0,21300,100,0.004145625552046113,0.0032354374416172504,1363200
0,21400,100,0.003553670501569286,0.002478617010638118,1369600
0,21500,100,0.003719121335889213,0.004387969616800547,1376000
0,21600,100,0.0035978869220707563,0.0014726266963407397,1382400
0,21700,100,0.0039143685949966315,0.0048851496540009975,1388800
0,21800,100,0.004024056743946858,0.0033150159288197756,1395200
0,21900,100,0.003522286478546448,0.0021934458054602146,1401600
0,22000,100,0.003610942093655467,0.004415662959218025,1408000
0,22100,100,0.004014844466000795,0.0006130813271738589,1414400
0,22200,100,0.003812772535602562,0.0029042656533420086,1420800
0,22300,100,0.0037177202384918928,0.005320670083165169,1427200
0,22400,100,0.003769022888154723,0.005311533808708191,1433600
0,22500,100,0.003697293815785088,0.0013265591114759445,1440000
0,22600,100,0.003585452252882533,0.00416543846949935,1446400
0,22700,100,0.0036030294781085105,0.004276638850569725,1452800
0,22800,100,0.003742118059890345,0.007675223983824253,1459200
0,22900,100,0.00368078421743121,0.007780198939144611,1465600
0,23000,100,0.003768978201551363,0.004873745609074831,1472000
0,23100,100,0.0038103407915332354,0.001993990270420909,1478400
0,23200,100,0.0037111201873631216,0.0026027264539152384,1484800
0,23300,100,0.003633897261461243,0.0023760725744068623,1491200
0,23400,100,0.003792357338243164,0.005043056793510914,1497600
0,23500,100,0.0031433131685480475,0.001951332320459187,1504000
0,23600,100,0.0036732136562932284,0.003934449981898069,1510400
0,23700,100,0.003794679114362225,0.0042996834963560104,1516800
0,23800,100,0.003761281600454822,0.002648233203217387,1523200
0,23900,100,0.003621363017009571,0.001894497312605381,1529600
0,24000,100,0.003833212751778774,0.0012651431607082486,1536000
0,24100,100,0.0034019870427437126,0.0017902242252603173,1542400
0,24200,100,0.0035991850099526346,0.006420176010578871,1548800
0,24300,100,0.003422862019506283,0.0017365844687446952,1555200
0,24400,100,0.0036100108694517986,0.006443862337619066,1561600
0,24500,100,0.003904933734447695,0.002222325187176466,1568000
0,24600,100,0.0034063891228288414,0.0019393459660932422,1574400
0,24700,100,0.0036216312029864637,0.004759852308779955,1580800
0,24800,100,0.003669290232937783,0.004014600068330765,1587200
0,24900,100,0.0035960530338343235,0.00594742689281702,1593600
0,25000,100,0.0033578409350593576,0.004256481304764748,1600000
0,25100,100,0.00351598700042814,0.0028442521579563618,1606400
0,25200,100,0.0035132796567631883,0.003099030116572976,1612800
0,25300,100,0.0033915234793676064,0.0031648906879127026,1619200
0,25400,100,0.0038151996984379364,0.0027681526262313128,1625600
0,25500,100,0.0033169836655724794,0.005702955648303032,1632000
0,25600,100,0.0036060603999067097,0.004847273696213961,1638400
0,25700,100,0.0031352293730014936,0.002238269429653883,1644800
0,25800,100,0.003418221335159615,0.0029795761220157146,1651200
0,25900,100,0.0035577539159567097,0.006377526558935642,1657600
0,26000,100,0.003395637568901293,0.005479017738252878,1664000
0,26100,100,0.0035764862774522043,0.0020863227546215057,1670400
0,26200,100,0.0031792731318273583,0.0011681996984407306,1676800
0,26300,100,0.0032899460842600093,0.002650739625096321,1683200
0,26400,100,0.003571364072558936,0.006014542654156685,1689600
0,26500,100,0.00356539175088983,0.001664916519075632,1696000
0,26600,100,0.0032209082372719423,0.0006358464015647769,1702400
0,26700,100,0.0032578687628847546,0.003730079624801874,1708800
0,26800,100,0.003593204742646776,0.006925591733306646,1715200
0,26900,100,0.0036470146296778694,0.0009709545411169529,1721600
0,27000,100,0.003860151509579737,0.002615753561258316,1728000
0,27100,100,0.0035041783389169723,0.006706115324050188,1734400
0,27200,100,0.0033434729202417657,0.0017170432256534696,1740800
0,27300,100,0.003431944170151837,0.0012384207220748067,1747200
0,27400,100,0.003403443222050555,0.0033813046757131815,1753600
0,27500,100,0.0033413572909194045,0.0025958018377423286,1760000
0,27600,100,0.003000523042283021,0.002951341914013028,1766400
0,27700,100,0.003239883036003448,0.004380726255476475,1772800
0,27800,100,0.002964715429698117,0.00705654826015234,1779200
0,27900,100,0.0030349342693807555,0.003128303913399577,1785600
0,28000,100,0.0032925102941226215,0.0023919623345136642,1792000
0,28100,100,0.0035848488501505926,0.0037475842982530594,1798400
0,28200,100,0.0032964026147965344,0.0009904882172122598,1804800
0,28300,100,0.00343621731037274,0.004839000292122364,1811200
0,28400,100,0.0032385153940413147,0.004146968945860863,1817600
0,28500,100,0.0036592842295067383,0.002542173722758889,1824000
0,28600,100,0.00329788621107582,0.003797907382249832,1830400
0,28700,100,0.0029422574091586286,0.0009653976885601878,1836800
0,28800,100,0.003568760450580157,0.0041725123301148415,1843200
0,28900,100,0.002919690880808048,0.001120391534641385,1849600
0,29000,100,0.003617047728621401,0.0033628325909376144,1856000
0,29100,100,0.0033304969553137197,0.006645841058343649,1862400
0,29200,100,0.00315407169284299,0.002849041484296322,1868800
0,29300,100,0.003647910303552635,0.006219351664185524,1875200
0,29400,100,0.003458243095083162,0.0003176502650603652,1881600
0,29500,100,0.003158105638140114,0.0041841669008135796,1888000
0,29600,100,0.003178662542195525,0.0033746736589819193,1894400
0,29700,100,0.003173730281123426,0.003754998557269573,1900800
0,29800,100,0.0035588509537046774,0.0013799690641462803,1907200
0,29900,100,0.003317321003996767,0.0047531938180327415,1913600
0,30000,100,0.003144426264479989,0.0023630301002413034,1920000
1,100,100,0.08610852494835854,0.025696875527501106,6400
1,200,100,0.029054285446181893,0.027820365503430367,12800
1,300,100,0.026378244217485188,0.01841655559837818,19200
1,400,100,0.0250271325185895,0.019421353936195374,25600
1,500,100,0.022980618122965098,0.026900315657258034,32000
1,600,100,0.019359735073521733,0.02011830545961857,38400
1,700,100,0.01521632998716086,0.015771858394145966,44800
1,800,100,0.01404939458006993,0.0156587902456522,51200
1,900,100,0.012316118059679866,0.014863323420286179,57600
1,1000,100,0.012209751810878515,0.015193719416856766,64000
1,1100,100,0.011924491943791509,0.009415078908205032,70400
1,1200,100,0.011303241699934005,0.014791801571846008,76800
1,1300,100,0.0112562308087945,0.015945494174957275,83200
1,1400,100,0.011277509974315763,0.00750728091225028,89600
1,1500,100,0.010991413339506834,0.011877616867423058,96000
1,1600,100,0.010911260801367461,0.016782283782958984,102400
1,1700,100,0.010138626240659506,0.00817585363984108,108800
1,1800,100,0.011939409538172185,0.010362070053815842,115200
1,1900,100,0.01042488074861467,0.011097314767539501,121600
1,2000,100,0.009574089276138693,0.009925109334290028,128000
1,2100,100,0.009389130189083517,0.012207012623548508,134400
1,2200,100,0.00947801244445145,0.00921249482780695,140800
1,2300,100,0.008794509309809654,0.011285705491900444,147200
1,2400,100,0.009541602788958698,0.011545777320861816,153600
1,2500,100,0.009052371084690094,0.012148766778409481,160000
1,2600,100,0.008693070786539464,0.00916714034974575,166400
1,2700,100,0.00867351283552125,0.007657188922166824,172800
1,2800,100,0.008583050519227982,0.011292722076177597,179200
1,2900,100,0.008938571554608643,0.010706335306167603,185600
1,3000,100,0.008871692772954702,0.012338865548372269,192000
1,3100,100,0.008232345976866782,0.0036857458762824535,198400
1,3200,100,0.008478578780777752,0.0022153262980282307,204800
1,3300,100,0.00772476751357317,0.007499708794057369,211200
1,3400,100,0.008503625327721238,0.005895658861845732,217600
1,3500,100,0.008132141402456909,0.012866893783211708,224000
1,3600,100,0.008375595482066274,0.007631117478013039,230400
1,3700,100,0.007945317281410099,0.009195316582918167,236800
1,3800,100,0.007806110137607902,0.010135259479284286,243200
1,3900,100,0.008172046553809195,0.0034414702095091343,249600
1,4000,100,0.007828761832788586,0.005676526576280594,256000
1,4100,100,0.008149947407655418,0.004832863807678223,262400
1,4200,100,0.007710920043755323,0.01084851659834385,268800
1,4300,100,0.007721668464364484,0.00477415369823575,275200
1,4400,100,0.007065312915947288,0.00843275897204876,281600
1,4500,100,0.007529709369409829,0.006817600689828396,288000
1,4600,100,0.00794236818794161,0.006752279587090015,294400
1,4700,100,0.0078392401128076,0.0060481177642941475,300800
1,4800,100,0.007480690884403884,0.010016404092311859,307200
1,4900,100,0.008105923474067822,0.007025668863207102,313600
1,5000,100,0.007524550373200327,0.004303428344428539,320000
1,5100,100,0.007237649764865637,0.004850873723626137,326400
1,5200,100,0.007263716324232518,0.0041342321783304214,332800
1,5300,100,0.006651796577498317,0.007102017756551504,339200
1,5400,100,0.006910046690609306,0.003459229599684477,345600
1,5500,100,0.0072345455060713,0.006529799662530422,352000
1,5600,100,0.007045266481582075,0.007258751429617405,358400
1,5700,100,0.007100005864631384,0.00841053668409586,364800
1,5800,100,0.006608310102019459,0.004156825598329306,371200
1,5900,100,0.006342173754237592,0.0021399047691375017,377600
1,6000,100,0.006172637265408411,0.006275663152337074,384000
1,6100,100,0.0065130292205139995,0.00958307832479477,390400
1,6200,100,0.0067429483542218805,0.00840534083545208,396800
1,6300,100,0.006428025759523734,0.004273684695363045,403200
1,6400,100,0.006309990162262693,0.00410128477960825,409600
1,6500,100,0.006737751899054274,0.004606564529240131,416000
1,6600,100,0.0065673804935067895,0.007506072521209717,422400
1,6700,100,0.006412970782257617,0.003324117511510849,428800
1,6800,100,0.006357632126891986,0.004811285063624382,435200
1,6900,100,0.006342605145182461,0.0023066685535013676,441600
1,7000,100,0.006111323051154614,0.004471946507692337,448000
1,7100,100,0.0065700474590994415,0.005547346547245979,454400
1,7200,100,0.006193091560853645,0.008237524889409542,460800
1,7300,100,0.005751893197884783,0.0014292007545009255,467200
1,7400,100,0.006408227930078283,0.004822370130568743,473600
1,7500,100,0.005374010181985796,0.006011715158820152,480000
1,7600,100,0.005776142353424802,0.000941497040912509,486400
1,7700,100,0.005804445076500997,0.006569304037839174,492800
1,7800,100,0.005409862278029322,0.005377405323088169,499200
1,7900,100,0.005920329007785767,0.003370627760887146,505600
1,8000,100,0.005484665356343612,0.005786792375147343,512000
1,8100,100,0.0054469360603252425,0.003243059851229191,518400
1,8200,100,0.00615212269127369,0.0025937254540622234,524800
1,8300,100,0.006033070823177695,0.005641086958348751,531200
1,8400,100,0.005752673655515537,0.005849323235452175,537600
1,8500,100,0.005532975622918457,0.003887756494805217,544000
1,8600,100,0.005262023198883981,0.005501394625753164,550400
1,8700,100,0.005029464532854035,0.006922014057636261,556800
1,8800,100,0.005307892267592251,0.0047395555302500725,563200
1,8900,100,0.005583831779658794,0.00566034484654665,569600
1,9000,100,0.005234528960427269,0.006539865862578154,576000
1,9100,100,0.005727221594424918,0.004607015289366245,582400
1,9200,100,0.005168786690337584,0.008168132975697517,588800
1,9300,100,0.005533695397316478,0.003463074564933777,595200
1,9400,100,0.005081688334466889,0.0034076711162924767,601600
1,9500,100,0.005121831218420993,0.007279124576598406,608000
1,9600,100,0.005285264420090243,0.008658206090331078,614400
1,9700,100,0.00513935906579718,0.005529987160116434,620800
1,9800,100,0.005432109227986075,0.008483109064400196,627200
1,9900,100,0.005064915008842945,0.005447834730148315,633600
1,10000,100,0.005142056524055079,0.0032933817710727453,640000
1,10100,100,0.004590202973922715,0.0031829276122152805,646400
1,10200,100,0.004910121214343235,0.00498159509152174,652800
1,10300,100,0.0050146852724719795,0.009877737611532211,659200
1,10400,100,0.005071102933725342,0.004663418512791395,665600
1,10500,100,0.004840223937062547,0.005053575150668621,672000
1,10600,100,0.004788714527967386,0.0041620549745857716,678400
1,10700,100,0.005450005416059866,0.011149653233587742,684800
1,10800,100,0.00488596124923788,0.0048044896684587,691200
1,10900,100,0.0049713468318805095,0.004255758132785559,697600
1,11000,100,0.004847942513879389,0.003031265689060092,704000
1,11100,100,0.004926667076069861,0.005055228713899851,710400
1,11200,100,0.0048071770486421885,0.002327560679987073,716800
1,11300,100,0.004653270236449316,0.0033217996824532747,723200
1,11400,100,0.004807108992245048,0.004799299873411655,729600
1,11500,100,0.005296896207146347,0.0030045846942812204,736000
1,11600,100,0.004636803521425464,0.006281946785748005,742400
1,11700,100,0.004803593055112287,0.0036165465135127306,748800
1,11800,100,0.004814022403443232,0.002971392124891281,755200
1,11900,100,0.004753457928309217,0.011560016311705112,761600
1,12000,100,0.004582506383303553,0.003919808194041252,768000
1,12100,100,0.004608521464979276,0.0016808351501822472,774400
1,12200,100,0.004820156283676625,0.0025282781571149826,780800
1,12300,100,0.004924845326459035,0.003056463785469532,787200
1,12400,100,0.004711624743649736,0.003593218047171831,793600
1,12500,100,0.004930438448209316,0.005056888796389103,800000
1,12600,100,0.004602350587956608,0.002872056793421507,806400
1,12700,100,0.004490470393793657,0.0026757430750876665,812800
1,12800,100,0.004534122897312045,0.0024161168839782476,819200
1,12900,100,0.004768241075798869,0.0020942590199410915,825600
1,13000,100,0.004255577930016443,0.002010645344853401,832000
1,13100,100,0.004528144359937869,0.003704965114593506,838400
1,13200,100,0.004500054161762818,0.004268213640898466,844800
1,13300,100,0.004700026724603959,0.0010173511691391468,851200
1,13400,100,0.004680927884764969,0.0018730174051597714,857600
1,13500,100,0.00440046128584072,0.011029014363884926,864000
1,13600,100,0.004578639650717377,0.005957562476396561,870400
1,13700,100,0.004224299242487177,0.0011286498047411442,876800
1,13800,100,0.004547513735014945,0.0016668967436999083,883200
1,13900,100,0.004307971612433903,0.0040826378390192986,889600
1,14000,100,0.0041425443475600334,0.0030154981650412083,896000
1,14100,100,0.004468837474123574,0.003798397723585367,902400
1,14200,100,0.004260462723905221,0.003078852780163288,908800
1,14300,100,0.0043312841525767,0.0052715567871928215,915200
1,14400,100,0.004897251391084865,0.003507910529151559,921600
1,14500,100,0.004047846994362772,0.008884045295417309,928000
1,14600,100,0.0038771142909536137,0.0023425135295838118,934400
1,14700,100,0.004321702551678754,0.003157729981467128,940800
1,14800,100,0.004293995938496664,0.007042719051241875,947200
1,14900,100,0.004401840373175219,0.0009715159540064633,953600
1,15000,100,0.0047091715267742985,0.008087944239377975,960000
1,15100,100,0.00448492712515872,0.004228885285556316,966400
1,15200,100,0.003989143535727635,0.005744031630456448,972800
1,15300,100,0.004467176194302738,0.004759235307574272,979200
1,15400,100,0.004327916753245517,0.005213449709117413,985600
1,15500,100,0.0043124982283916325,0.0035734320990741253,992000
1,15600,100,0.003801297102472745,0.004256973043084145,998400
1,15700,100,0.0041481319209560755,0.005360881797969341,1004800
1,15800,100,0.004216038535232656,0.00721025001257658,1011200
1,15900,100,0.004326089135720395,0.0031797292176634073,1017600
1,16000,100,0.003997487605083734,0.003131552366539836,1024000
1,16100,100,0.004043862503604032,0.0028622010722756386,1030400
1,16200,100,0.003885305319854524,0.002294313395395875,1036800
1,16300,100,0.004312594215152785,0.004441908560693264,1043200
1,16400,100,0.0038307634898228572,0.0029900693334639072,1049600
1,16500,100,0.003846315399277955,0.0034224544651806355,1056000
1,16600,100,0.004174564923741855,0.00260628922842443,1062400
1,16700,100,0.003833905798965134,0.0025440934114158154,1068800
1,16800,100,0.00426372948626522,0.006302431225776672,1075200
1,16900,100,0.004165373063297011,0.0026578649412840605,1081600
1,17000,100,0.004077300598146394,0.0047175269573926926,1088000
1,17100,100,0.004120880479749758,0.0023304675705730915,1094400
1,17200,100,0.004447312864940613,0.006048150826245546,1100800
1,17300,100,0.003681945145362988,0.004575690254569054,1107200
1,17400,100,0.004079646014142782,0.0031831609085202217,1113600
1,17500,100,0.0040622591704595834,0.0013325755717232823,1120000
1,17600,100,0.004023910243413411,0.007189523428678513,1126400
1,17700,100,0.003876526210224256,0.0010250491322949529,1132800
1,17800,100,0.003865498668747023,0.003446109127253294,1139200
1,17900,100,0.003913453533314169,0.00394424656406045,1145600
1,18000,100,0.003717420337488875,0.004140997771173716,1152000
1,18100,100,0.0036639668006682767,0.00236176373437047,1158400
1,18200,100,0.0037012756429612636,0.0041232239454984665,1164800
1,18300,100,0.0038819541380507873,0.0035121485125273466,1171200
1,18400,100,0.003804262784833554,0.0046456921845674515,1177600
