map_seed,repetition,step,current_row,action,reward,next_row,terminated,truncated,remaining,policy,q0,q1,q2,q3
300056,1,20,35916,0,-0.005199999999999995,35915,0,0,13,random,,,,
300056,1,21,35915,2,0.03360000000000002,35882,0,0,12,random,,,,
300056,1,22,35882,0,-0.006399999999999997,35881,0,0,11,random,,,,
300056,1,23,35881,1,0.03239999999999999,36040,0,0,10,random,,,,
300056,1,24,36040,2,-0.04639999999999999,36007,0,0,9,random,,,,
300056,1,25,36007,3,0.03239999999999999,36038,0,0,8,random,,,,
300056,1,26,36038,0,-0.04639999999999999,35877,0,0,7,random,,,,
300056,1,27,35877,2,-0.04520000000000001,35844,0,0,6,random,,,,
300056,1,28,35844,1,0.03360000000000002,36003,0,0,5,random,,,,
300056,1,29,36003,3,0.03239999999999999,36034,0,0,4,random,,,,
300056,1,30,36034,2,-0.04639999999999999,36001,0,0,3,random,,,,
300056,1,31,36001,1,0.03239999999999999,36128,0,0,2,random,,,,
300056,1,32,36128,1,0.07000000000000002,-1,0,1,1,random,,,,
300056,2,1,36447,2,-0.006399999999999997,36446,0,0,32,random,,,,
300056,2,2,36446,2,-0.006399999999999997,36445,0,0,31,random,,,,
300056,2,3,36445,3,-0.04520000000000001,36476,0,0,30,random,,,,
300056,2,4,36476,3,-0.005199999999999995,36475,0,0,29,random,,,,
300056,2,5,36475,2,0.03360000000000002,36442,0,0,28,random,,,,
300056,2,6,36442,0,0.03239999999999999,36377,0,0,27,random,,,,
300056,2,7,36377,0,-0.04639999999999999,36248,0,0,26,random,,,,
300056,2,8,36248,0,-0.04520000000000001,36087,0,0,25,random,,,,
300056,2,9,36087,2,-0.005199999999999995,36086,0,0,24,random,,,,
300056,2,10,36086,2,-0.005199999999999995,36085,0,0,23,random,,,,
300056,2,11,36085,0,-0.04399999999999999,35956,0,0,22,random,,,,
300056,2,12,35956,1,0.0348,36083,0,0,21,random,,,,
300056,2,13,36083,1,0.03360000000000002,36242,0,0,20,random,,,,
300056,2,14,36242,3,-0.04520000000000001,36273,0,0,19,random,,,,
300056,2,15,36273,2,0.03360000000000002,36240,0,0,18,random,,,,
300056,2,16,36240,0,-0.04520000000000001,36079,0,0,17,random,,,,
300056,2,17,36079,1,0.03360000000000002,36238,0,0,16,random,,,,
300056,2,18,36238,0,-0.04520000000000001,36077,0,0,15,random,,,,
300056,2,19,36077,2,-0.005199999999999995,36076,0,0,14,random,,,,
300056,2,20,36076,1,0.03360000000000002,36235,0,0,13,random,,,,
300056,2,21,36235,1,0.03239999999999999,36362,0,0,12,random,,,,
300056,2,22,36362,0,-0.04639999999999999,36233,0,0,11,random,,,,
300056,2,23,36233,3,-0.04520000000000001,36264,0,0,10,random,,,,
300056,2,24,36264,2,0.03360000000000002,36231,0,0,9,random,,,,
300056,2,25,36231,3,-0.04520000000000001,36262,0,0,8,random,,,,
300056,2,26,36262,3,-0.005199999999999995,36261,0,0,7,random,,,,
300056,2,27,36261,3,-0.005199999999999995,36260,0,0,6,random,,,,
300056,2,28,36260,3,-0.005199999999999995,36259,0,0,5,random,,,,
300056,2,29,36259,2,0.03360000000000002,36226,0,0,4,random,,,,
300056,2,30,36226,1,0.03239999999999999,36353,0,0,3,random,,,,
300056,2,31,36353,1,-0.04639999999999999,36416,0,0,2,random,,,,
300056,2,32,36416,1,0.11,-1,0,1,1,random,,,,
300056,3,1,36447,1,-0.006399999999999997,36446,0,0,32,random,,,,
300056,3,2,36446,0,0.03239999999999999,36381,0,0,31,random,,,,
300056,3,3,36381,2,0.031200000000000006,36348,0,0,30,random,,,,
300056,3,4,36348,0,-0.0476,36219,0,0,29,random,,,,
300056,3,5,36219,0,-0.007599999999999997,36218,0,0,28,random,,,,
300056,3,6,36218,0,-0.007599999999999997,36217,0,0,27,random,,,,
300056,3,7,36217,0,-0.007599999999999997,36216,0,0,26,random,,,,
300056,3,8,36216,2,0.031200000000000006,36183,0,0,25,random,,,,
300056,3,9,36183,1,1.03,-1,1,0,24,random,,,,
300056,4,1,36447,3,-0.04520000000000001,36478,0,0,32,random,,,,
300056,4,2,36478,0,0.03360000000000002,36413,0,0,31,random,,,,
300056,4,3,36413,0,-0.04520000000000001,36284,0,0,30,random,,,,
300056,4,4,36284,0,-0.04399999999999999,36123,0,0,29,random,,,,
300056,4,5,36123,2,0.0348,36090,0,0,28,random,,,,
300056,4,6,36090,2,-0.005199999999999995,36089,0,0,27,random,,,,
300056,4,7,36089,3,-0.04399999999999999,36120,0,0,26,random,,,,
300056,4,8,36120,2,0.0348,36087,0,0,25,random,,,,
300056,4,9,36087,1,0.03360000000000002,36246,0,0,24,random,,,,
300056,4,10,36246,1,0.03239999999999999,36373,0,0,23,random,,,,
300056,4,11,36373,3,-0.04639999999999999,36404,0,0,22,random,,,,
300056,4,12,36404,2,0.03239999999999999,36371,0,0,21,random,,,,
300056,4,13,36371,2,0.031200000000000006,36338,0,0,20,random,,,,
300056,4,14,36338,1,-0.008799999999999999,36337,0,0,19,random,,,,
300056,4,15,36337,1,-0.008799999999999999,36336,0,0,18,random,,,,
300056,4,16,36336,2,1.03,-1,1,0,17,random,,,,
300056,5,1,36447,3,-0.04520000000000001,36478,0,0,32,random,,,,
300056,5,2,36478,3,-0.005199999999999995,36477,0,0,31,random,,,,
300056,5,3,36477,2,0.03360000000000002,36444,0,0,30,random,,,,
300056,5,4,36444,2,-0.006399999999999997,36443,0,0,29,random,,,,
300056,5,5,36443,2,-0.006399999999999997,36442,0,0,28,random,,,,
300056,5,6,36442,2,-0.006399999999999997,36441,0,0,27,random,,,,
300056,5,7,36441,3,-0.04520000000000001,36472,0,0,26,random,,,,
300056,5,8,36472,2,0.03360000000000002,36439,0,0,25,random,,,,
300056,5,9,36439,1,-0.006399999999999997,36438,0,0,24,random,,,,
300056,5,10,36438,3,-0.04520000000000001,36469,0,0,23,random,,,,
300056,5,11,36469,3,-0.005199999999999995,36468,0,0,22,random,,,,
300056,5,12,36468,2,0.03360000000000002,36435,0,0,21,random,,,,
300056,5,13,36435,2,-0.006399999999999997,36434,0,0,20,random,,,,
300056,5,14,36434,3,-0.04520000000000001,36465,0,0,19,random,,,,
300056,5,15,36465,2,0.03360000000000002,36432,0,0,18,random,,,,
300056,5,16,36432,0,0.03239999999999999,36367,0,0,17,random,,,,
300056,5,17,36367,0,-0.04639999999999999,36238,0,0,16,random,,,,
300056,5,18,36238,3,-0.04520000000000001,36269,0,0,15,random,,,,
300056,5,19,36269,1,0.03360000000000002,36396,0,0,14,random,,,,
300056,5,20,36396,1,-0.04520000000000001,36459,0,0,13,random,,,,
300056,5,21,36459,0,0.03360000000000002,36394,0,0,12,random,,,,
300056,5,22,36394,3,-0.006399999999999997,36393,0,0,11,random,,,,
300056,5,23,36393,0,-0.04520000000000001,36264,0,0,10,random,,,,
300056,5,24,36264,3,-0.005199999999999995,36263,0,0,9,random,,,,
300056,5,25,36263,3,-0.005199999999999995,36262,0,0,8,random,,,,
300056,5,26,36262,0,-0.04399999999999999,36101,0,0,7,random,,,,
300056,5,27,36101,3,-0.003999999999999995,36100,0,0,6,random,,,,
300056,5,28,36100,0,-0.04279999999999999,35971,0,0,5,random,,,,
300056,5,29,35971,0,-0.0027999999999999935,35970,0,0,4,random,,,,
300056,5,30,35970,1,0.036,36097,0,0,3,random,,,,
300056,5,31,36097,3,-0.003999999999999995,36096,0,0,2,random,,,,
300056,5,32,36096,1,0.19,-1,0,1,1,random,,,,
300056,6,1,36447,3,-0.04520000000000001,36478,0,0,32,random,,,,
300056,6,2,36478,3,-0.005199999999999995,36477,0,0,31,random,,,,
300056,6,3,36477,3,-0.005199999999999995,36476,0,0,30,random,,,,
300056,6,4,36476,2,0.03360000000000002,36443,0,0,29,random,,,,
300056,6,5,36443,1,-0.006399999999999997,36442,0,0,28,random,,,,
300056,6,6,36442,3,-0.04520000000000001,36473,0,0,27,random,,,,
300056,6,7,36473,0,0.03360000000000002,36408,0,0,26,random,,,,
300056,6,8,36408,1,-0.04520000000000001,36471,0,0,25,random,,,,
300056,6,9,36471,2,0.03360000000000002,36438,0,0,24,random,,,,
300056,6,10,36438,1,-0.006399999999999997,36437,0,0,23,random,,,,
300056,6,11,36437,3,-0.04520000000000001,36468,0,0,22,random,,,,
300056,6,12,36468,2,0.03360000000000002,36435,0,0,21,random,,,,
300056,6,13,36435,1,-0.006399999999999997,36434,0,0,20,random,,,,
300056,6,14,36434,3,-0.04520000000000001,36465,0,0,19,random,,,,
300056,6,15,36465,0,0.03360000000000002,36400,0,0,18,random,,,,
300056,6,16,36400,2,0.03239999999999999,36367,0,0,17,random,,,,
300056,6,17,36367,1,-0.04639999999999999,36430,0,0,16,random,,,,
300056,6,18,36430,1,-0.006399999999999997,36429,0,0,15,random,,,,
300056,6,19,36429,2,-0.006399999999999997,36428,0,0,14,random,,,,
300056,6,20,36428,2,-0.006399999999999997,36427,0,0,13,random,,,,
300056,6,21,36427,2,-0.006399999999999997,36426,0,0,12,random,,,,
300056,6,22,36426,3,-0.04520000000000001,36457,0,0,11,random,,,,
300056,6,23,36457,1,-0.005199999999999995,36456,0,0,10,random,,,,
300056,6,24,36456,0,0.03360000000000002,36391,0,0,9,random,,,,
300056,6,25,36391,0,-0.04520000000000001,36262,0,0,8,random,,,,
300056,6,26,36262,0,-0.04399999999999999,36101,0,0,7,random,,,,
300056,6,27,36101,0,-0.04279999999999999,35972,0,0,6,random,,,,
300056,6,28,35972,1,0.036,36099,0,0,5,random,,,,
300056,6,29,36099,2,0.0348,36066,0,0,4,random,,,,
300056,6,30,36066,3,-0.04399999999999999,36097,0,0,3,random,,,,
300056,6,31,36097,0,-0.04279999999999999,35968,0,0,2,random,,,,
300056,6,32,35968,1,0.22999999999999998,-1,0,1,1,random,,,,
300056,7,1,36447,2,-0.006399999999999997,36446,0,0,32,random,,,,
300056,7,2,36446,0,0.03239999999999999,36381,0,0,31,random,,,,
300056,7,3,36381,3,-0.04639999999999999,36412,0,0,30,random,,,,
300056,7,4,36412,2,0.03239999999999999,36379,0,0,29,random,,,,
300056,7,5,36379,1,-0.04639999999999999,36442,0,0,28,random,,,,
300056,7,6,36442,2,-0.006399999999999997,36441,0,0,27,random,,,,
300056,7,7,36441,2,-0.006399999999999997,36440,0,0,26,random,,,,
300056,7,8,36440,1,-0.006399999999999997,36439,0,0,25,random,,,,
300056,7,9,36439,0,0.03239999999999999,36374,0,0,24,random,,,,
300056,7,10,36374,3,-0.04639999999999999,36405,0,0,23,random,,,,
300056,7,11,36405,3,-0.006399999999999997,36404,0,0,22,random,,,,
300056,7,12,36404,1,-0.04520000000000001,36467,0,0,21,random,,,,
300056,7,13,36467,2,0.03360000000000002,36434,0,0,20,random,,,,
300056,7,14,36434,1,-0.006399999999999997,36433,0,0,19,random,,,,
300056,7,15,36433,1,-0.006399999999999997,36432,0,0,18,random,,,,
300056,7,16,36432,0,0.03239999999999999,36367,0,0,17,random,,,,
300056,7,17,36367,1,-0.04639999999999999,36430,0,0,16,random,,,,
300056,7,18,36430,1,-0.006399999999999997,36429,0,0,15,random,,,,
300056,7,19,36429,3,-0.04520000000000001,36460,0,0,14,random,,,,
300056,7,20,36460,1,-0.005199999999999995,36459,0,0,13,random,,,,
300056,7,21,36459,2,0.03360000000000002,36426,0,0,12,random,,,,
300056,7,22,36426,2,-0.006399999999999997,36425,0,0,11,random,,,,
300056,7,23,36425,3,-0.04520000000000001,36456,0,0,10,random,,,,
300056,7,24,36456,2,0.03360000000000002,36423,0,0,9,random,,,,
300056,7,25,36423,1,-0.006399999999999997,36422,0,0,8,random,,,,
300056,7,26,36422,1,-0.006399999999999997,36421,0,0,7,random,,,,
300056,7,27,36421,2,-0.006399999999999997,36420,0,0,6,random,,,,
300056,7,28,36420,2,-0.006399999999999997,36419,0,0,5,random,,,,
300056,7,29,36419,1,-0.006399999999999997,36418,0,0,4,random,,,,
300056,7,30,36418,1,-0.006399999999999997,36417,0,0,3,random,,,,
300056,7,31,36417,2,-0.006399999999999997,36416,0,0,2,random,,,,
300056,7,32,36416,1,0.11,-1,0,1,1,random,,,,
300056,8,1,36447,0,0.03239999999999999,36382,0,0,32,guided,0.6975331902503967,0.6690582633018494,0.6124150156974792,0.6501240134239197
300056,8,2,36382,2,0.031200000000000006,36349,0,0,31,guided,0.5716060996055603,0.5568495392799377,0.6214733719825745,0.6012863516807556
300056,8,3,36349,2,1.03,-1,1,0,30,guided,0.4843277633190155,0.5506832003593445,0.766961932182312,0.6387489438056946
300056,9,1,36447,0,0.03239999999999999,36382,0,0,32,guided,0.6975331902503967,0.6690582633018494,0.6124150156974792,0.6501240134239197
300056,9,2,36382,2,0.031200000000000006,36349,0,0,31,guided,0.5716060996055603,0.5568495392799377,0.6214733719825745,0.6012863516807556
300056,9,3,36349,2,1.03,-1,1,0,30,guided,0.4843277633190155,0.5506832003593445,0.766961932182312,0.6387489438056946
300056,10,1,36447,0,0.03239999999999999,36382,0,0,32,guided,0.6975331902503967,0.6690582633018494,0.6124150156974792,0.6501240134239197
300056,10,2,36382,2,0.031200000000000006,36349,0,0,31,guided,0.5716060996055603,0.5568495392799377,0.6214733719825745,0.6012863516807556
300056,10,3,36349,2,1.03,-1,1,0,30,guided,0.4843277633190155,0.5506832003593445,0.766961932182312,0.6387489438056946
300056,11,1,36447,0,0.03239999999999999,36382,0,0,32,guided,0.6975331902503967,0.6690582633018494,0.6124150156974792,0.6501240134239197
300056,11,2,36382,2,0.031200000000000006,36349,0,0,31,guided,0.5716060996055603,0.5568495392799377,0.6214733719825745,0.6012863516807556
300056,11,3,36349,2,1.03,-1,1,0,30,guided,0.4843277633190155,0.5506832003593445,0.766961932182312,0.6387489438056946
300056,12,1,36447,0,0.03239999999999999,36382,0,0,32,guided,0.6975331902503967,0.6690582633018494,0.6124150156974792,0.6501240134239197
300056,12,2,36382,2,0.031200000000000006,36349,0,0,31,guided,0.5716060996055603,0.5568495392799377,0.6214733719825745,0.6012863516807556
300056,12,3,36349,2,1.03,-1,1,0,30,guided,0.4843277633190155,0.5506832003593445,0.766961932182312,0.6387489438056946
300056,13,1,36447,0,0.03239999999999999,36382,0,0,32,guided,0.6975331902503967,0.6690582633018494,0.6124150156974792,0.6501240134239197
300056,13,2,36382,2,0.031200000000000006,36349,0,0,31,guided,0.5716060996055603,0.5568495392799377,0.6214733719825745,0.6012863516807556
300056,13,3,36349,2,1.03,-1,1,0,30,guided,0.4843277633190155,0.5506832003593445,0.766961932182312,0.6387489438056946
300056,14,1,36447,0,0.03239999999999999,36382,0,0,32,guided,0.6975331902503967,0.6690582633018494,0.6124150156974792,0.6501240134239197
300056,14,2,36382,2,0.031200000000000006,36349,0,0,31,guided,0.5716060996055603,0.5568495392799377,0.6214733719825745,0.6012863516807556
300056,14,3,36349,2,1.03,-1,1,0,30,guided,0.4843277633190155,0.5506832003593445,0.766961932182312,0.6387489438056946
300056,15,1,36447,0,0.03239999999999999,36382,0,0,32,guided,0.6975331902503967,0.6690582633018494,0.6124150156974792,0.6501240134239197
300056,15,2,36382,2,0.031200000000000006,36349,0,0,31,guided,0.5716060996055603,0.5568495392799377,0.6214733719825745,0.6012863516807556
300056,15,3,36349,2,1.03,-1,1,0,30,guided,0.4843277633190155,0.5506832003593445,0.766961932182312,0.6387489438056946
300057,0,1,36511,2,-0.003999999999999995,36510,0,0,32,random,,,,
300057,0,2,36510,3,-0.04279999999999999,36541,0,0,31,random,,,,
300057,0,3,36541,0,-0.0027999999999999935,36540,0,0,30,random,,,,
300057,0,4,36540,1,0.036,36667,0,0,29,random,,,,
300057,0,5,36667,3,-0.04279999999999999,36698,0,0,28,random,,,,
300057,0,6,36698,0,-0.0027999999999999935,36697,0,0,27,random,,,,
300057,0,7,36697,2,0.036,36664,0,0,26,random,,,,
300057,0,8,36664,3,-0.04279999999999999,36695,0,0,25,random,,,,
300057,0,9,36695,2,0.036,36662,0,0,24,random,,,,
300057,0,10,36662,0,-0.04279999999999999,36533,0,0,23,random,,,,
300057,0,11,36533,2,0.036,36500,0,0,22,random,,,,
300057,0,12,36500,1,0.0348,36627,0,0,21,random,,,,
300057,0,13,36627,0,-0.04399999999999999,36498,0,0,20,random,,,,
300057,0,14,36498,0,-0.003999999999999995,36497,0,0,19,random,,,,
300057,0,15,36497,3,-0.04279999999999999,36528,0,0,18,random,,,,
300057,0,16,36528,1,0.036,36655,0,0,17,random,,,,
300057,0,17,36655,2,0.0348,36622,0,0,16,random,,,,
300057,0,18,36622,3,-0.04399999999999999,36653,0,0,15,random,,,,
300057,0,19,36653,3,-0.04279999999999999,36684,0,0,14,random,,,,
300057,0,20,36684,2,0.036,36651,0,0,13,random,,,,
300057,0,21,36651,2,0.0348,36618,0,0,12,random,,,,
300057,0,22,36618,1,0.03360000000000002,36777,0,0,11,random,,,,
300057,0,23,36777,0,-0.04520000000000001,36616,0,0,10,random,,,,
300057,0,24,36616,0,-0.04399999999999999,36487,0,0,9,random,,,,
300057,0,25,36487,1,0.0348,36614,0,0,8,random,,,,
300057,0,26,36614,2,0.03360000000000002,36581,0,0,7,random,,,,
300057,0,27,36581,3,-0.04520000000000001,36612,0,0,6,random,,,,
300057,0,28,36612,1,0.03360000000000002,36771,0,0,5,random,,,,
300057,0,29,36771,3,-0.04520000000000001,36802,0,0,4,random,,,,
300057,0,30,36802,0,-0.04399999999999999,36641,0,0,3,random,,,,
300057,0,31,36641,0,-0.04279999999999999,36512,0,0,2,random,,,,
300057,0,32,36512,0,0.22999999999999998,-1,0,1,1,random,,,,
300057,1,1,36511,1,0.0348,36638,0,0,32,random,,,,
300057,1,2,36638,0,-0.04399999999999999,36509,0,0,31,random,,,,
300057,1,3,36509,1,0.0348,36636,0,0,30,random,,,,
300057,1,4,36636,0,-0.04399999999999999,36507,0,0,29,random,,,,
300057,1,5,36507,0,-0.003999999999999995,36506,0,0,28,random,,,,
300057,1,6,36506,3,-0.04279999999999999,36537,0,0,27,random,,,,
300057,1,7,36537,3,-0.0027999999999999935,36536,0,0,26,random,,,,
300057,1,8,36536,1,0.036,36663,0,0,25,random,,,,
300057,1,9,36663,0,-0.04279999999999999,36534,0,0,24,random,,,,
300057,1,10,36534,2,0.036,36501,0,0,23,random,,,,
300057,1,11,36501,3,-0.04279999999999999,36532,0,0,22,random,,,,
300057,1,12,36532,2,0.036,36499,0,0,21,random,,,,
300057,1,13,36499,2,-0.003999999999999995,36498,0,0,20,random,,,,
300057,1,14,36498,2,-0.003999999999999995,36497,0,0,19,random,,,,
300057,1,15,36497,0,-0.003999999999999995,36496,0,0,18,random,,,,
300057,1,16,36496,1,0.0348,36623,0,0,17,random,,,,
300057,1,17,36623,1,0.03360000000000002,36782,0,0,16,random,,,,
300057,1,18,36782,3,-0.04520000000000001,36813,0,0,15,random,,,,
300057,1,19,36813,0,-0.04399999999999999,36652,0,0,14,random,,,,
300057,1,20,36652,2,0.0348,36619,0,0,13,random,,,,
300057,1,21,36619,0,-0.04399999999999999,36490,0,0,12,random,,,,
300057,1,22,36490,0,-0.003999999999999995,36489,0,0,11,random,,,,
300057,1,23,36489,3,-0.04279999999999999,36520,0,0,10,random,,,,
300057,1,24,36520,3,-0.0027999999999999935,36519,0,0,9,random,,,,
300057,1,25,36519,2,0.036,36486,0,0,8,random,,,,
300057,1,26,36486,1,0.0348,36613,0,0,7,random,,,,
300057,1,27,36613,3,-0.04399999999999999,36644,0,0,6,random,,,,
300057,1,28,36644,0,-0.04279999999999999,36515,0,0,5,random,,,,
300057,1,29,36515,2,0.036,36482,0,0,4,random,,,,
300057,1,30,36482,2,-0.003999999999999995,36481,0,0,3,random,,,,
300057,1,31,36481,1,0.0348,36608,0,0,2,random,,,,
300057,1,32,36608,1,0.15000000000000002,-1,0,1,1,random,,,,
300057,2,1,36511,3,-0.04279999999999999,36542,0,0,32,random,,,,
300057,2,2,36542,2,0.036,36509,0,0,31,random,,,,
300057,2,3,36509,0,-0.003999999999999995,36508,0,0,30,random,,,,
300057,2,4,36508,2,-0.003999999999999995,36507,0,0,29,random,,,,
300057,2,5,36507,0,-0.003999999999999995,36506,0,0,28,random,,,,
300057,2,6,36506,1,0.0348,36633,0,0,27,random,,,,
300057,2,7,36633,0,-0.04399999999999999,36504,0,0,26,random,,,,
300057,2,8,36504,2,-0.003999999999999995,36503,0,0,25,random,,,,
300057,2,9,36503,2,-0.003999999999999995,36502,0,0,24,random,,,,
300057,2,10,36502,3,-0.04279999999999999,36533,0,0,23,random,,,,
300057,2,11,36533,1,0.036,36660,0,0,22,random,,,,
300057,2,12,36660,1,0.0348,36819,0,0,21,random,,,,
300057,2,13,36819,3,-0.04399999999999999,36850,0,0,20,random,,,,
300057,2,14,36850,3,-0.003999999999999995,36849,0,0,19,random,,,,
300057,2,15,36849,1,0.0348,36976,0,0,18,random,,,,
300057,2,16,36976,3,-0.04399999999999999,37007,0,0,17,random,,,,
300057,2,17,37007,2,0.0348,36974,0,0,16,random,,,,
300057,2,18,36974,0,-0.04399999999999999,36845,0,0,15,random,,,,
300057,2,19,36845,2,0.0348,36812,0,0,14,random,,,,
300057,2,20,36812,1,0.03360000000000002,36939,0,0,13,random,,,,
300057,2,21,36939,2,0.03239999999999999,36906,0,0,12,random,,,,
300057,2,22,36906,0,-0.04639999999999999,36777,0,0,11,random,,,,
300057,2,23,36777,3,-0.04520000000000001,36808,0,0,10,random,,,,
300057,2,24,36808,1,0.03360000000000002,36935,0,0,9,random,,,,
300057,2,25,36935,0,-0.04520000000000001,36806,0,0,8,random,,,,
300057,2,26,36806,0,-0.04399999999999999,36645,0,0,7,random,,,,
300057,2,27,36645,0,-0.04279999999999999,36516,0,0,6,random,,,,
300057,2,28,36516,0,-0.0027999999999999935,36515,0,0,5,random,,,,
300057,2,29,36515,1,0.036,36642,0,0,4,random,,,,
300057,2,30,36642,1,0.0348,36801,0,0,3,random,,,,
300057,2,31,36801,2,0.03360000000000002,36768,0,0,2,random,,,,
300057,2,32,36768,0,0.11,-1,0,1,1,random,,,,
300057,3,1,36511,2,-0.003999999999999995,36510,0,0,32,random,,,,
300057,3,2,36510,3,-0.04279999999999999,36541,0,0,31,random,,,,
300057,3,3,36541,3,-0.0027999999999999935,36540,0,0,30,random,,,,
300057,3,4,36540,1,0.036,36667,0,0,29,random,,,,
300057,3,5,36667,1,0.0348,36826,0,0,28,random,,,,
300057,3,6,36826,0,-0.04399999999999999,36665,0,0,27,random,,,,
300057,3,7,36665,0,-0.04279999999999999,36536,0,0,26,random,,,,
300057,3,8,36536,0,-0.0027999999999999935,36535,0,0,25,random,,,,
300057,3,9,36535,0,-0.0027999999999999935,36534,0,0,24,random,,,,
300057,3,10,36534,2,0.036,36501,0,0,23,random,,,,
300057,3,11,36501,3,-0.04279999999999999,36532,0,0,22,random,,,,
300057,3,12,36532,3,-0.0027999999999999935,36531,0,0,21,random,,,,
300057,3,13,36531,0,-0.0027999999999999935,36530,0,0,20,random,,,,
300057,3,14,36530,1,0.036,36657,0,0,19,random,,,,
300057,3,15,36657,0,-0.04279999999999999,36528,0,0,18,random,,,,
300057,3,16,36528,0,-0.0027999999999999935,36527,0,0,17,random,,,,
300057,3,17,36527,3,-0.0027999999999999935,36526,0,0,16,random,,,,
300057,3,18,36526,1,0.036,36653,0,0,15,random,,,,
300057,3,19,36653,1,0.0348,36812,0,0,14,random,,,,
300057,3,20,36812,0,-0.04399999999999999,36651,0,0,13,random,,,,
300057,3,21,36651,1,0.0348,36810,0,0,12,random,,,,
300057,3,22,36810,2,0.03360000000000002,36777,0,0,11,random,,,,
300057,3,23,36777,2,0.03239999999999999,36744,0,0,10,random,,,,
300057,3,24,36744,0,-0.04639999999999999,36583,0,0,9,random,,,,
300057,3,25,36583,2,-0.006399999999999997,36582,0,0,8,random,,,,
300057,3,26,36582,2,-0.006399999999999997,36581,0,0,7,random,,,,
300057,3,27,36581,0,-0.006399999999999997,36580,0,0,6,random,,,,
300057,3,28,36580,1,0.03239999999999999,36739,0,0,5,random,,,,
300057,3,29,36739,0,-0.04639999999999999,36578,0,0,4,random,,,,
300057,3,30,36578,0,-0.006399999999999997,36577,0,0,3,random,,,,
300057,3,31,36577,1,0.03239999999999999,36736,0,0,2,random,,,,
300057,3,32,36736,2,0.07000000000000002,-1,0,1,1,random,,,,
300057,4,1,36511,1,0.0348,36638,0,0,32,random,,,,
300057,4,2,36638,3,-0.04399999999999999,36669,0,0,31,random,,,,
300057,4,3,36669,3,-0.04279999999999999,36700,0,0,30,random,,,,
300057,4,4,36700,2,0.036,36667,0,0,29,random,,,,
300057,4,5,36667,1,0.0348,36826,0,0,28,random,,,,
300057,4,6,36826,3,-0.04399999999999999,36857,0,0,27,random,,,,
300057,4,7,36857,2,0.0348,36824,0,0,26,random,,,,
300057,4,8,36824,2,0.03360000000000002,36791,0,0,25,random,,,,
300057,4,9,36791,2,0.03239999999999999,36758,0,0,24,random,,,,
300057,4,10,36758,1,0.031200000000000006,36885,0,0,23,random,,,,
300057,4,11,36885,3,-0.0476,36916,0,0,22,random,,,,
300057,4,12,36916,2,0.031200000000000006,36883,0,0,21,random,,,,
300057,4,13,36883,3,-0.0476,36914,0,0,20,random,,,,
300057,4,14,36914,0,-0.04639999999999999,36785,0,0,19,random,,,,
300057,4,15,36785,1,0.03239999999999999,36912,0,0,18,random,,,,
300057,4,16,36912,2,0.031200000000000006,36879,0,0,17,random,,,,
300057,4,17,36879,1,1.03,-1,1,0,16,random,,,,
300057,5,1,36511,1,0.0348,36638,0,0,32,random,,,,
300057,5,2,36638,1,0.03360000000000002,36797,0,0,31,random,,,,
300057,5,3,36797,2,0.03239999999999999,36764,0,0,30,random,,,,
300057,5,4,36764,1,0.031200000000000006,36891,0,0,29,random,,,,
300057,5,5,36891,3,-0.0476,36922,0,0,28,random,,,,
300057,5,6,36922,3,-0.04639999999999999,36953,0,0,27,random,,,,
300057,5,7,36953,0,-0.04520000000000001,36824,0,0,26,random,,,,
300057,5,8,36824,2,0.03360000000000002,36791,0,0,25,random,,,,
300057,5,9,36791,3,-0.04520000000000001,36822,0,0,24,random,,,,
300057,5,10,36822,1,0.03360000000000002,36949,0,0,23,random,,,,
300057,5,11,36949,2,0.03239999999999999,36916,0,0,22,random,,,,
300057,5,12,36916,3,-0.04639999999999999,36947,0,0,21,random,,,,
300057,5,13,36947,3,-0.04520000000000001,36978,0,0,20,random,,,,
300057,5,14,36978,1,-0.005199999999999995,36977,0,0,19,random,,,,
300057,5,15,36977,0,-0.04399999999999999,36848,0,0,18,random,,,,
300057,5,16,36848,3,-0.003999999999999995,36847,0,0,17,random,,,,
300057,5,17,36847,3,-0.003999999999999995,36846,0,0,16,random,,,,
300057,5,18,36846,3,-0.003999999999999995,36845,0,0,15,random,,,,
300057,5,19,36845,2,0.0348,36812,0,0,14,random,,,,
300057,5,20,36812,2,0.03360000000000002,36779,0,0,13,random,,,,
300057,5,21,36779,1,0.03239999999999999,36906,0,0,12,random,,,,
300057,5,22,36906,3,-0.04639999999999999,36937,0,0,11,random,,,,
300057,5,23,36937,3,-0.04520000000000001,36968,0,0,10,random,,,,
300057,5,24,36968,3,-0.04399999999999999,36999,0,0,9,random,,,,
300057,5,25,36999,0,-0.003999999999999995,36998,0,0,8,random,,,,
300057,5,26,36998,3,-0.003999999999999995,36997,0,0,7,random,,,,
300057,5,27,36997,3,-0.003999999999999995,36996,0,0,6,random,,,,
300057,5,28,36996,2,0.0348,36963,0,0,5,random,,,,
300057,5,29,36963,2,0.03360000000000002,36930,0,0,4,random,,,,
300057,5,30,36930,2,0.03239999999999999,36897,0,0,3,random,,,,
300057,5,31,36897,2,0.031200000000000006,36864,0,0,2,random,,,,
300057,5,32,36864,1,1.03,-1,1,0,1,random,,,,
300057,6,1,36511,3,-0.04279999999999999,36542,0,0,32,random,,,,
