map_seed,repetition,steps,success,terminated,truncated,complete,base_return,shaped_return,noop_steps
300009,6,27,1,1,0,1,0.73,0.9012000000000001,5
300009,7,4,1,1,0,1,0.96,1.0472000000000001,0
300009,8,8,1,1,0,1,0.9199999999999999,1.0228000000000002,2
300009,9,32,0,0,1,1,-0.3200000000000001,-0.10679999999999995,3
300009,10,3,1,1,0,1,0.97,1.0524,1
300009,11,15,1,1,0,1,0.85,0.9624,7
300009,12,29,1,1,0,1,0.71,0.9544000000000002,9
300009,13,26,1,1,0,1,0.74,0.9076000000000001,8
300009,14,3,1,1,0,1,0.97,1.0536,1
300009,15,14,1,1,0,1,0.86,0.9844,4
300010,0,32,0,0,1,1,-0.3200000000000001,-0.020399999999999932,4
300010,1,32,1,1,0,1,0.6799999999999999,0.9904000000000001,7
300010,2,32,0,0,1,1,-0.3200000000000001,0.02160000000000012,9
300010,3,28,1,1,0,1,0.72,1.0316,5
300010,4,32,0,0,1,1,-0.3200000000000001,-0.02879999999999995,10
300010,5,32,0,0,1,1,-0.3200000000000001,0.037200000000000136,13
300010,6,24,1,1,0,1,0.7599999999999999,1.038,7
300010,7,32,0,0,1,1,-0.3200000000000001,0.03840000000000014,15
300010,8,7,1,1,0,1,0.9299999999999999,1.1456,0
300010,9,32,0,0,1,1,-0.3200000000000001,0.024000000000000105,11
300010,10,32,0,0,1,1,-0.3200000000000001,0.03480000000000016,10
300010,11,32,0,0,1,1,-0.3200000000000001,0.03240000000000011,12
300010,12,32,0,0,1,1,-0.3200000000000001,0.020400000000000085,12
300010,13,26,1,1,0,1,0.74,1.0576,13
300010,14,23,1,1,0,1,0.7699999999999999,1.0684,8
300010,15,32,0,0,1,1,-0.3200000000000001,0.020400000000000112,11
300011,0,31,1,1,0,1,0.69,0.9528000000000001,6
300011,1,32,0,0,1,1,-0.3200000000000001,-0.05959999999999986,7
300011,2,13,1,1,0,1,0.87,1.0332000000000001,4
300011,3,32,0,0,1,1,-0.3200000000000001,-0.04399999999999983,4
300011,4,10,1,1,0,1,0.9,1.0524,1
300011,5,13,1,1,0,1,0.87,1.0392000000000001,6
300011,6,32,0,0,1,1,-0.3200000000000001,-0.07759999999999996,7
300011,7,32,0,0,1,1,-0.3200000000000001,-0.029599999999999765,13
300011,8,6,1,1,0,1,0.94,1.0708,1
300011,9,32,0,0,1,1,-0.3200000000000001,-0.011599999999999736,7
300011,10,20,1,1,0,1,0.7999999999999999,0.9836,1
300011,11,32,0,0,1,1,-0.3200000000000001,0.0004000000000001641,13
300011,12,32,0,0,1,1,-0.3200000000000001,-0.007999999999999688,6
300011,13,32,0,0,1,1,-0.3200000000000001,-0.025999999999999857,8
300011,14,32,0,0,1,1,-0.3200000000000001,-0.07999999999999997,7
300011,15,31,1,1,0,1,0.69,0.9144000000000001,4
300012,0,32,0,0,1,1,-0.3200000000000001,-0.03639999999999982,7
300012,1,32,0,0,1,1,-0.3200000000000001,-0.025599999999999873,10
300012,2,32,0,0,1,1,-0.3200000000000001,-0.07479999999999994,5
300012,3,7,1,1,0,1,0.9299999999999999,1.1056000000000001,1
300012,4,32,1,1,0,1,0.6799999999999999,0.9492,6
300012,5,32,0,0,1,1,-0.3200000000000001,-0.06519999999999992,11
300012,6,32,0,0,1,1,-0.3200000000000001,0.021200000000000108,12
300012,7,32,0,0,1,1,-0.3200000000000001,0.00560000000000016,10
300012,8,32,0,0,1,1,-0.3200000000000001,0.01880000000000026,11
300012,9,32,0,0,1,1,-0.3200000000000001,-0.013599999999999834,10
300012,10,32,0,0,1,1,-0.3200000000000001,0.04760000000000031,12
300012,11,32,0,0,1,1,-0.3200000000000001,-0.04239999999999987,9
300012,12,32,0,0,1,1,-0.3200000000000001,-0.012399999999999856,6
300012,13,11,1,1,0,1,0.89,1.0788,3
300012,14,32,0,0,1,1,-0.3200000000000001,-0.05439999999999991,9
300012,15,21,1,1,0,1,0.7899999999999999,1.0088000000000001,7
300013,0,32,0,0,1,1,-0.3200000000000001,0.026800000000000074,10
300013,1,32,0,0,1,1,-0.3200000000000001,0.10360000000000011,9
300013,2,32,0,0,1,1,-0.3200000000000001,0.15640000000000015,16
300013,3,32,0,0,1,1,-0.3200000000000001,0.12400000000000015,6
300013,4,32,0,0,1,1,-0.3200000000000001,0.09400000000000014,11
300013,5,32,0,0,1,1,-0.3200000000000001,0.1144000000000001,9
300013,6,32,0,0,1,1,-0.3200000000000001,0.14080000000000015,14
300013,7,32,0,0,1,1,-0.3200000000000001,0.13120000000000012,12
300013,8,32,0,0,1,1,-0.3200000000000001,0.06280000000000008,15
300013,9,32,0,0,1,1,-0.3200000000000001,0.061600000000000106,12
300013,10,32,0,0,1,1,-0.3200000000000001,0.10960000000000011,13
300013,11,32,0,0,1,1,-0.3200000000000001,0.05320000000000008,7
300013,12,32,0,0,1,1,-0.3200000000000001,0.040000000000000105,11
300013,13,32,0,0,1,1,-0.3200000000000001,0.09520000000000009,13
300013,14,32,0,0,1,1,-0.3200000000000001,0.06880000000000011,13
300013,15,32,0,0,1,1,-0.3200000000000001,0.14560000000000017,8
300014,0,32,0,0,1,1,-0.3200000000000001,0.03800000000000017,5
300014,1,32,0,0,1,1,-0.3200000000000001,0.0200000000000001,9
300014,2,32,0,0,1,1,-0.3200000000000001,-0.04119999999999992,12
300014,3,32,0,0,1,1,-0.3200000000000001,0.021200000000000163,9
300014,4,32,0,0,1,1,-0.3200000000000001,-0.03639999999999988,9
300014,5,32,0,0,1,1,-0.3200000000000001,-0.0628,3
300014,6,32,0,0,1,1,-0.3200000000000001,-0.02679999999999985,5
300014,7,6,1,1,0,1,0.94,1.1156000000000001,0
300014,8,10,1,1,0,1,0.9,1.0924,2
300014,9,32,0,0,1,1,-0.3200000000000001,-0.05199999999999992,13
300014,10,32,0,0,1,1,-0.3200000000000001,0.02120000000000022,7
300014,11,28,1,1,0,1,0.72,1.0300000000000002,4
300014,12,32,0,0,1,1,-0.3200000000000001,0.02240000000000028,11
