seed,condition,checkpoint,world,map_seed,success,steps,base_return,shaped_return,parameter_hash
0,shortest_path,posthoc_reference,A,910026,1,3,0.97,1.0936,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,A,910027,1,3,0.97,1.0936,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,A,910028,1,5,0.95,1.162,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,A,910029,1,6,0.94,1.198,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,A,910030,1,3,0.97,1.0936,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,A,910031,1,6,0.94,1.198,shortest-path-visible-observation-size-5
0,random_actions,posthoc_reference,A,910000,0,32,-0.3200000000000001,-0.12479999999999986,random-actions-seed-0-map-910000
0,random_actions,posthoc_reference,A,910001,0,32,-0.3200000000000001,-0.004799999999999943,random-actions-seed-0-map-910001
0,random_actions,posthoc_reference,A,910002,0,32,-0.3200000000000001,-0.10079999999999995,random-actions-seed-0-map-910002
0,random_actions,posthoc_reference,A,910003,1,5,0.95,1.0808,random-actions-seed-0-map-910003
0,random_actions,posthoc_reference,A,910004,0,32,-0.3200000000000001,-0.13840000000000002,random-actions-seed-0-map-910004
0,random_actions,posthoc_reference,A,910005,0,32,-0.3200000000000001,-0.015999999999999848,random-actions-seed-0-map-910005
0,random_actions,posthoc_reference,A,910006,0,32,-0.3200000000000001,-0.12239999999999979,random-actions-seed-0-map-910006
0,random_actions,posthoc_reference,A,910007,0,32,-0.3200000000000001,0.056000000000000216,random-actions-seed-0-map-910007
0,random_actions,posthoc_reference,A,910008,1,1,0.99,1.03,random-actions-seed-0-map-910008
0,random_actions,posthoc_reference,A,910009,0,32,-0.3200000000000001,0.26520000000000027,random-actions-seed-0-map-910009
0,random_actions,posthoc_reference,A,910010,1,31,0.69,1.0256,random-actions-seed-0-map-910010
0,random_actions,posthoc_reference,A,910011,1,30,0.7,1.0356,random-actions-seed-0-map-910011
0,random_actions,posthoc_reference,A,910012,0,32,-0.3200000000000001,-0.0935999999999998,random-actions-seed-0-map-910012
0,random_actions,posthoc_reference,A,910013,0,32,-0.3200000000000001,0.037200000000000136,random-actions-seed-0-map-910013
0,random_actions,posthoc_reference,A,910014,1,17,0.83,0.9568000000000001,random-actions-seed-0-map-910014
0,random_actions,posthoc_reference,A,910015,1,20,0.7999999999999999,0.8784000000000001,random-actions-seed-0-map-910015
0,random_actions,posthoc_reference,A,910016,0,32,-0.3200000000000001,-0.11759999999999993,random-actions-seed-0-map-910016
0,random_actions,posthoc_reference,A,910017,1,11,0.89,1.0424,random-actions-seed-0-map-910017
0,random_actions,posthoc_reference,A,910018,1,12,0.88,0.9816,random-actions-seed-0-map-910018
0,random_actions,posthoc_reference,A,910019,0,32,-0.3200000000000001,0.1440000000000003,random-actions-seed-0-map-910019
0,random_actions,posthoc_reference,A,910020,0,32,-0.3200000000000001,-0.13199999999999995,random-actions-seed-0-map-910020
0,random_actions,posthoc_reference,A,910021,0,32,-0.3200000000000001,0.014400000000000121,random-actions-seed-0-map-910021
0,random_actions,posthoc_reference,A,910022,0,32,-0.3200000000000001,0.13040000000000013,random-actions-seed-0-map-910022
0,random_actions,posthoc_reference,A,910023,0,32,-0.3200000000000001,0.0964000000000001,random-actions-seed-0-map-910023
0,random_actions,posthoc_reference,A,910024,1,7,0.9299999999999999,1.0268,random-actions-seed-0-map-910024
0,random_actions,posthoc_reference,A,910025,1,2,0.98,1.0212,random-actions-seed-0-map-910025
0,random_actions,posthoc_reference,A,910026,0,32,-0.3200000000000001,-0.07759999999999988,random-actions-seed-0-map-910026
0,random_actions,posthoc_reference,A,910027,0,32,-0.3200000000000001,-0.07159999999999989,random-actions-seed-0-map-910027
0,random_actions,posthoc_reference,A,910028,0,32,-0.3200000000000001,0.01800000000000014,random-actions-seed-0-map-910028
0,random_actions,posthoc_reference,A,910029,1,11,0.89,1.1768,random-actions-seed-0-map-910029
0,random_actions,posthoc_reference,A,910030,0,32,-0.3200000000000001,-0.05119999999999984,random-actions-seed-0-map-910030
0,random_actions,posthoc_reference,A,910031,0,32,-0.3200000000000001,0.1288000000000001,random-actions-seed-0-map-910031
1,random_actions,posthoc_reference,A,910000,0,32,-0.3200000000000001,-0.07919999999999978,random-actions-seed-1-map-910000
1,random_actions,posthoc_reference,A,910001,0,32,-0.3200000000000001,0.019200000000000127,random-actions-seed-1-map-910001
1,random_actions,posthoc_reference,A,910002,1,21,0.7899999999999999,0.9492,random-actions-seed-1-map-910002
1,random_actions,posthoc_reference,A,910003,0,32,-0.3200000000000001,-0.09559999999999991,random-actions-seed-1-map-910003
1,random_actions,posthoc_reference,A,910004,1,1,0.99,1.03,random-actions-seed-1-map-910004
1,random_actions,posthoc_reference,A,910005,0,32,-0.3200000000000001,-0.05199999999999991,random-actions-seed-1-map-910005
1,random_actions,posthoc_reference,A,910006,1,25,0.7499999999999999,0.8960000000000001,random-actions-seed-1-map-910006
1,random_actions,posthoc_reference,A,910007,1,9,0.91,1.0928,random-actions-seed-1-map-910007
1,random_actions,posthoc_reference,A,910008,1,2,0.98,1.0212,random-actions-seed-1-map-910008
1,random_actions,posthoc_reference,A,910009,0,32,-0.3200000000000001,0.3180000000000004,random-actions-seed-1-map-910009
1,random_actions,posthoc_reference,A,910010,0,32,-0.3200000000000001,0.03840000000000013,random-actions-seed-1-map-910010
1,random_actions,posthoc_reference,A,910011,1,21,0.7899999999999999,1.0536,random-actions-seed-1-map-910011
1,random_actions,posthoc_reference,A,910012,1,7,0.9299999999999999,1.0232,random-actions-seed-1-map-910012
1,random_actions,posthoc_reference,A,910013,0,32,-0.3200000000000001,0.014400000000000114,random-actions-seed-1-map-910013
1,random_actions,posthoc_reference,A,910014,1,18,0.82,0.9372,random-actions-seed-1-map-910014
1,random_actions,posthoc_reference,A,910015,1,31,0.69,0.8284000000000001,random-actions-seed-1-map-910015
1,random_actions,posthoc_reference,A,910016,0,32,-0.3200000000000001,-0.05519999999999972,random-actions-seed-1-map-910016
1,random_actions,posthoc_reference,A,910017,0,32,-0.3200000000000001,-0.018799999999999747,random-actions-seed-1-map-910017
1,random_actions,posthoc_reference,A,910018,1,8,0.9199999999999999,1.0156,random-actions-seed-1-map-910018
1,random_actions,posthoc_reference,A,910019,0,32,-0.3200000000000001,0.04560000000000014,random-actions-seed-1-map-910019
1,random_actions,posthoc_reference,A,910020,1,10,0.9,1.0016,random-actions-seed-1-map-910020
1,random_actions,posthoc_reference,A,910021,0,32,-0.3200000000000001,0.019200000000000106,random-actions-seed-1-map-910021
1,random_actions,posthoc_reference,A,910022,0,32,-0.3200000000000001,0.13040000000000013,random-actions-seed-1-map-910022
1,random_actions,posthoc_reference,A,910023,0,32,-0.3200000000000001,0.09760000000000012,random-actions-seed-1-map-910023
1,random_actions,posthoc_reference,A,910024,1,6,0.94,1.032,random-actions-seed-1-map-910024
1,random_actions,posthoc_reference,A,910025,1,1,0.99,1.03,random-actions-seed-1-map-910025
1,random_actions,posthoc_reference,A,910026,1,10,0.9,1.0488,random-actions-seed-1-map-910026
1,random_actions,posthoc_reference,A,910027,0,32,-0.3200000000000001,-0.0944,random-actions-seed-1-map-910027
1,random_actions,posthoc_reference,A,910028,0,32,-0.3200000000000001,-0.007199999999999922,random-actions-seed-1-map-910028
1,random_actions,posthoc_reference,A,910029,0,32,-0.3200000000000001,0.12760000000000007,random-actions-seed-1-map-910029
1,random_actions,posthoc_reference,A,910030,1,20,0.7999999999999999,0.9632000000000001,random-actions-seed-1-map-910030
1,random_actions,posthoc_reference,A,910031,0,32,-0.3200000000000001,0.10240000000000013,random-actions-seed-1-map-910031
2,random_actions,posthoc_reference,A,910000,1,14,0.86,0.9880000000000001,random-actions-seed-2-map-910000
2,random_actions,posthoc_reference,A,910001,0,32,-0.3200000000000001,0.015600000000000128,random-actions-seed-2-map-910001
2,random_actions,posthoc_reference,A,910002,0,32,-0.3200000000000001,-0.09719999999999993,random-actions-seed-2-map-910002
2,random_actions,posthoc_reference,A,910003,0,32,-0.3200000000000001,-0.05959999999999993,random-actions-seed-2-map-910003
2,random_actions,posthoc_reference,A,910004,1,1,0.99,1.03,random-actions-seed-2-map-910004
2,random_actions,posthoc_reference,A,910005,0,32,-0.3200000000000001,0.006800000000000098,random-actions-seed-2-map-910005
2,random_actions,posthoc_reference,A,910006,1,28,0.72,0.8876000000000001,random-actions-seed-2-map-910006
2,random_actions,posthoc_reference,A,910007,0,32,-0.3200000000000001,0.03320000000000023,random-actions-seed-2-map-910007
2,random_actions,posthoc_reference,A,910008,1,2,0.98,1.0212,random-actions-seed-2-map-910008
2,random_actions,posthoc_reference,A,910009,0,32,-0.3200000000000001,0.16560000000000014,random-actions-seed-2-map-910009
2,random_actions,posthoc_reference,A,910010,0,32,-0.3200000000000001,-0.004799999999999888,random-actions-seed-2-map-910010
2,random_actions,posthoc_reference,A,910011,0,32,-0.3200000000000001,0.010800000000000108,random-actions-seed-2-map-910011
2,random_actions,posthoc_reference,A,910012,1,25,0.7499999999999999,0.9044000000000001,random-actions-seed-2-map-910012
2,random_actions,posthoc_reference,A,910013,0,32,-0.3200000000000001,0.08160000000000014,random-actions-seed-2-map-910013
2,random_actions,posthoc_reference,A,910014,1,26,0.74,0.9136000000000001,random-actions-seed-2-map-910014
2,random_actions,posthoc_reference,A,910015,1,2,0.98,1.0212,random-actions-seed-2-map-910015
2,random_actions,posthoc_reference,A,910016,1,32,0.6799999999999999,0.8464,random-actions-seed-2-map-910016
2,random_actions,posthoc_reference,A,910017,0,32,-0.3200000000000001,0.0016000000000002124,random-actions-seed-2-map-910017
2,random_actions,posthoc_reference,A,910018,1,30,0.7,0.8424000000000001,random-actions-seed-2-map-910018
2,random_actions,posthoc_reference,A,910019,0,32,-0.3200000000000001,0.14160000000000034,random-actions-seed-2-map-910019
2,random_actions,posthoc_reference,A,910020,1,5,0.95,1.036,random-actions-seed-2-map-910020
2,random_actions,posthoc_reference,A,910021,1,16,0.84,1.0904,random-actions-seed-2-map-910021
2,random_actions,posthoc_reference,A,910022,0,32,-0.3200000000000001,0.1976000000000002,random-actions-seed-2-map-910022
2,random_actions,posthoc_reference,A,910023,0,32,-0.3200000000000001,0.08320000000000013,random-actions-seed-2-map-910023
2,random_actions,posthoc_reference,A,910024,1,10,0.9,0.9968,random-actions-seed-2-map-910024
2,random_actions,posthoc_reference,A,910025,0,32,-0.3200000000000001,-0.10839999999999994,random-actions-seed-2-map-910025
2,random_actions,posthoc_reference,A,910026,1,24,0.7599999999999999,0.946,random-actions-seed-2-map-910026
2,random_actions,posthoc_reference,A,910027,0,32,-0.3200000000000001,-0.08359999999999994,random-actions-seed-2-map-910027
2,random_actions,posthoc_reference,A,910028,1,21,0.7899999999999999,1.0752000000000002,random-actions-seed-2-map-910028
2,random_actions,posthoc_reference,A,910029,0,32,-0.3200000000000001,0.11320000000000016,random-actions-seed-2-map-910029
2,random_actions,posthoc_reference,A,910030,0,32,-0.3200000000000001,-0.06799999999999992,random-actions-seed-2-map-910030
2,random_actions,posthoc_reference,A,910031,0,32,-0.3200000000000001,0.08680000000000011,random-actions-seed-2-map-910031
0,shortest_path,posthoc_reference,B,910000,1,2,0.98,1.0612,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910001,1,5,0.95,1.162,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910002,1,2,0.98,1.0612,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910003,1,3,0.97,1.0936,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910004,1,1,0.99,1.03,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910005,1,4,0.96,1.1272,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910006,1,2,0.98,1.0612,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910007,1,4,0.96,1.1272,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910008,1,1,0.99,1.03,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910009,1,8,0.9199999999999999,1.2736,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910010,1,5,0.95,1.162,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910011,1,5,0.95,1.162,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910012,1,2,0.98,1.0612,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910013,1,5,0.95,1.162,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910014,1,2,0.98,1.0612,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910015,1,1,0.99,1.03,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910016,1,2,0.98,1.0612,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910017,1,3,0.97,1.0936,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910018,1,2,0.98,1.0612,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910019,1,5,0.95,1.162,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910020,1,2,0.98,1.0612,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910021,1,5,0.95,1.162,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910022,1,7,0.9299999999999999,1.2352,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910023,1,6,0.94,1.198,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910024,1,2,0.98,1.0612,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910025,1,1,0.99,1.03,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910026,1,3,0.97,1.0936,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910027,1,3,0.97,1.0936,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910028,1,5,0.95,1.162,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910029,1,6,0.94,1.198,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910030,1,3,0.97,1.0936,shortest-path-visible-observation-size-5
0,shortest_path,posthoc_reference,B,910031,1,6,0.94,1.198,shortest-path-visible-observation-size-5
0,random_actions,posthoc_reference,B,910000,1,4,0.96,1.0448,random-actions-seed-0-map-910000
0,random_actions,posthoc_reference,B,910001,0,32,-0.3200000000000001,0.03240000000000012,random-actions-seed-0-map-910001
0,random_actions,posthoc_reference,B,910002,1,8,0.9199999999999999,1.0264,random-actions-seed-0-map-910002
0,random_actions,posthoc_reference,B,910003,1,3,0.97,1.0936,random-actions-seed-0-map-910003
0,random_actions,posthoc_reference,B,910004,0,32,-0.3200000000000001,-0.1552,random-actions-seed-0-map-910004
0,random_actions,posthoc_reference,B,910005,1,5,0.95,1.1196000000000002,random-actions-seed-0-map-910005
0,random_actions,posthoc_reference,B,910006,1,2,0.98,1.0612,random-actions-seed-0-map-910006
0,random_actions,posthoc_reference,B,910007,1,12,0.88,1.0808,random-actions-seed-0-map-910007
0,random_actions,posthoc_reference,B,910008,1,7,0.9299999999999999,0.9772000000000001,random-actions-seed-0-map-910008
0,random_actions,posthoc_reference,B,910009,0,32,-0.3200000000000001,0.2232000000000002,random-actions-seed-0-map-910009
0,random_actions,posthoc_reference,B,910010,1,19,0.8099999999999999,1.0952000000000002,random-actions-seed-0-map-910010
0,random_actions,posthoc_reference,B,910011,0,32,-0.3200000000000001,0.04560000000000012,random-actions-seed-0-map-910011
0,random_actions,posthoc_reference,B,910012,1,15,0.85,0.9708,random-actions-seed-0-map-910012
0,random_actions,posthoc_reference,B,910013,1,11,0.89,1.1308,random-actions-seed-0-map-910013
0,random_actions,posthoc_reference,B,910014,0,32,-0.3200000000000001,-0.13799999999999993,random-actions-seed-0-map-910014
0,random_actions,posthoc_reference,B,910015,1,1,0.99,1.03,random-actions-seed-0-map-910015
0,random_actions,posthoc_reference,B,910016,0,32,-0.3200000000000001,-0.07079999999999986,random-actions-seed-0-map-910016
0,random_actions,posthoc_reference,B,910017,1,17,0.83,1.0052,random-actions-seed-0-map-910017
0,random_actions,posthoc_reference,B,910018,1,2,0.98,1.0612,random-actions-seed-0-map-910018
0,random_actions,posthoc_reference,B,910019,0,32,-0.3200000000000001,0.034800000000000136,random-actions-seed-0-map-910019
0,random_actions,posthoc_reference,B,910020,0,32,-0.3200000000000001,-0.11639999999999985,random-actions-seed-0-map-910020
0,random_actions,posthoc_reference,B,910021,0,32,-0.3200000000000001,0.06840000000000018,random-actions-seed-0-map-910021
0,random_actions,posthoc_reference,B,910022,1,18,0.82,1.1840000000000002,random-actions-seed-0-map-910022
0,random_actions,posthoc_reference,B,910023,0,32,-0.3200000000000001,0.055600000000000094,random-actions-seed-0-map-910023
0,random_actions,posthoc_reference,B,910024,0,32,-0.3200000000000001,-0.09959999999999974,random-actions-seed-0-map-910024
0,random_actions,posthoc_reference,B,910025,1,1,0.99,1.03,random-actions-seed-0-map-910025
0,random_actions,posthoc_reference,B,910026,0,32,-0.3200000000000001,-0.08359999999999985,random-actions-seed-0-map-910026
0,random_actions,posthoc_reference,B,910027,1,7,0.9299999999999999,1.0692,random-actions-seed-0-map-910027
0,random_actions,posthoc_reference,B,910028,0,32,-0.3200000000000001,0.021600000000000168,random-actions-seed-0-map-910028
0,random_actions,posthoc_reference,B,910029,1,17,0.83,1.1228,random-actions-seed-0-map-910029
0,random_actions,posthoc_reference,B,910030,0,32,-0.3200000000000001,-0.060799999999999826,random-actions-seed-0-map-910030
0,random_actions,posthoc_reference,B,910031,0,32,-0.3200000000000001,0.12880000000000008,random-actions-seed-0-map-910031
1,random_actions,posthoc_reference,B,910000,1,2,0.98,1.0612,random-actions-seed-1-map-910000
1,random_actions,posthoc_reference,B,910001,1,19,0.8099999999999999,1.0796000000000001,random-actions-seed-1-map-910001
1,random_actions,posthoc_reference,B,910002,1,19,0.8099999999999999,0.9296,random-actions-seed-1-map-910002
1,random_actions,posthoc_reference,B,910003,0,32,-0.3200000000000001,-0.11599999999999998,random-actions-seed-1-map-910003
1,random_actions,posthoc_reference,B,910004,1,3,0.97,1.0136,random-actions-seed-1-map-910004
1,random_actions,posthoc_reference,B,910005,1,24,0.7599999999999999,0.9980000000000001,random-actions-seed-1-map-910005
1,random_actions,posthoc_reference,B,910006,0,32,-0.3200000000000001,-0.11759999999999982,random-actions-seed-1-map-910006
1,random_actions,posthoc_reference,B,910007,0,32,-0.3200000000000001,0.060800000000000326,random-actions-seed-1-map-910007
1,random_actions,posthoc_reference,B,910008,1,3,0.97,1.0124,random-actions-seed-1-map-910008
1,random_actions,posthoc_reference,B,910009,0,32,-0.3200000000000001,0.31200000000000033,random-actions-seed-1-map-910009
1,random_actions,posthoc_reference,B,910010,0,32,-0.3200000000000001,0.027600000000000124,random-actions-seed-1-map-910010
1,random_actions,posthoc_reference,B,910011,0,32,-0.3200000000000001,0.0336000000000001,random-actions-seed-1-map-910011
1,random_actions,posthoc_reference,B,910012,0,32,-0.3200000000000001,-0.1548,random-actions-seed-1-map-910012
1,random_actions,posthoc_reference,B,910013,0,32,-0.3200000000000001,0.06840000000000017,random-actions-seed-1-map-910013
1,random_actions,posthoc_reference,B,910014,0,32,-0.3200000000000001,-0.07799999999999989,random-actions-seed-1-map-910014
1,random_actions,posthoc_reference,B,910015,0,32,-0.3200000000000001,-0.20919999999999994,random-actions-seed-1-map-910015
1,random_actions,posthoc_reference,B,910016,0,32,-0.3200000000000001,-0.053999999999999826,random-actions-seed-1-map-910016
1,random_actions,posthoc_reference,B,910017,1,14,0.86,1.0112,random-actions-seed-1-map-910017
1,random_actions,posthoc_reference,B,910018,1,14,0.86,0.9772000000000001,random-actions-seed-1-map-910018
1,random_actions,posthoc_reference,B,910019,0,32,-0.3200000000000001,0.09840000000000015,random-actions-seed-1-map-910019
1,random_actions,posthoc_reference,B,910020,0,32,-0.3200000000000001,-0.13079999999999992,random-actions-seed-1-map-910020
1,random_actions,posthoc_reference,B,910021,0,32,-0.3200000000000001,0.10200000000000009,random-actions-seed-1-map-910021
1,random_actions,posthoc_reference,B,910022,1,24,0.7599999999999999,1.1516000000000002,random-actions-seed-1-map-910022
1,random_actions,posthoc_reference,B,910023,0,32,-0.3200000000000001,0.08800000000000013,random-actions-seed-1-map-910023
1,random_actions,posthoc_reference,B,910024,1,4,0.96,1.0436,random-actions-seed-1-map-910024
1,random_actions,posthoc_reference,B,910025,1,5,0.95,0.9972000000000001,random-actions-seed-1-map-910025
1,random_actions,posthoc_reference,B,910026,0,32,-0.3200000000000001,-0.10160000000000002,random-actions-seed-1-map-910026
1,random_actions,posthoc_reference,B,910027,0,32,-0.3200000000000001,-0.10879999999999994,random-actions-seed-1-map-910027
1,random_actions,posthoc_reference,B,910028,0,32,-0.3200000000000001,-0.0011999999999998678,random-actions-seed-1-map-910028
1,random_actions,posthoc_reference,B,910029,0,32,-0.3200000000000001,0.07480000000000014,random-actions-seed-1-map-910029
1,random_actions,posthoc_reference,B,910030,1,7,0.9299999999999999,1.062,random-actions-seed-1-map-910030
1,random_actions,posthoc_reference,B,910031,1,23,0.7699999999999999,1.1072000000000002,random-actions-seed-1-map-910031
2,random_actions,posthoc_reference,B,910000,0,32,-0.3200000000000001,-0.11759999999999998,random-actions-seed-2-map-910000
2,random_actions,posthoc_reference,B,910001,0,32,-0.3200000000000001,0.024000000000000077,random-actions-seed-2-map-910001
2,random_actions,posthoc_reference,B,910002,1,4,0.96,1.0472000000000001,random-actions-seed-2-map-910002
2,random_actions,posthoc_reference,B,910003,0,32,-0.3200000000000001,-0.03439999999999982,random-actions-seed-2-map-910003
2,random_actions,posthoc_reference,B,910004,0,32,-0.3200000000000001,-0.1359999999999999,random-actions-seed-2-map-910004
2,random_actions,posthoc_reference,B,910005,1,16,0.84,1.0516,random-actions-seed-2-map-910005
2,random_actions,posthoc_reference,B,910006,0,32,-0.3200000000000001,-0.11399999999999975,random-actions-seed-2-map-910006
2,random_actions,posthoc_reference,B,910007,1,20,0.7999999999999999,1.0464000000000002,random-actions-seed-2-map-910007
2,random_actions,posthoc_reference,B,910008,1,1,0.99,1.03,random-actions-seed-2-map-910008
2,random_actions,posthoc_reference,B,910009,0,32,-0.3200000000000001,0.34560000000000035,random-actions-seed-2-map-910009
2,random_actions,posthoc_reference,B,910010,0,32,-0.3200000000000001,0.010800000000000108,random-actions-seed-2-map-910010
2,random_actions,posthoc_reference,B,910011,0,32,-0.3200000000000001,0.028800000000000103,random-actions-seed-2-map-910011
2,random_actions,posthoc_reference,B,910012,0,32,-0.3200000000000001,-0.15959999999999996,random-actions-seed-2-map-910012
2,random_actions,posthoc_reference,B,910013,0,32,-0.3200000000000001,0.05040000000000011,random-actions-seed-2-map-910013
2,random_actions,posthoc_reference,B,910014,1,6,0.94,1.0296,random-actions-seed-2-map-910014
2,random_actions,posthoc_reference,B,910015,1,32,0.6799999999999999,0.7872000000000001,random-actions-seed-2-map-910015
2,random_actions,posthoc_reference,B,910016,0,32,-0.3200000000000001,-0.058799999999999714,random-actions-seed-2-map-910016
2,random_actions,posthoc_reference,B,910017,1,5,0.95,1.076,random-actions-seed-2-map-910017
2,random_actions,posthoc_reference,B,910018,1,4,0.96,1.0448,random-actions-seed-2-map-910018
2,random_actions,posthoc_reference,B,910019,0,32,-0.3200000000000001,0.10800000000000021,random-actions-seed-2-map-910019
2,random_actions,posthoc_reference,B,910020,0,32,-0.3200000000000001,-0.13799999999999985,random-actions-seed-2-map-910020
2,random_actions,posthoc_reference,B,910021,0,32,-0.3200000000000001,-0.022799999999999924,random-actions-seed-2-map-910021
2,random_actions,posthoc_reference,B,910022,1,25,0.7499999999999999,1.1548,random-actions-seed-2-map-910022
2,random_actions,posthoc_reference,B,910023,0,32,-0.3200000000000001,0.07120000000000011,random-actions-seed-2-map-910023
2,random_actions,posthoc_reference,B,910024,1,5,0.95,1.0372000000000001,random-actions-seed-2-map-910024
2,random_actions,posthoc_reference,B,910025,1,1,0.99,1.03,random-actions-seed-2-map-910025
2,random_actions,posthoc_reference,B,910026,1,5,0.95,1.0796000000000001,random-actions-seed-2-map-910026
2,random_actions,posthoc_reference,B,910027,0,32,-0.3200000000000001,-0.0775999999999999,random-actions-seed-2-map-910027
2,random_actions,posthoc_reference,B,910028,1,23,0.7699999999999999,1.0804,random-actions-seed-2-map-910028
2,random_actions,posthoc_reference,B,910029,1,20,0.7999999999999999,1.1036000000000001,random-actions-seed-2-map-910029
2,random_actions,posthoc_reference,B,910030,1,18,0.82,0.9856,random-actions-seed-2-map-910030
2,random_actions,posthoc_reference,B,910031,0,32,-0.3200000000000001,0.0964000000000001,random-actions-seed-2-map-910031
