bank_id,condition,policy,seed,checkpoint,checkpoint_complete,mode,panel,map_seed,task_hash,repetition,success,steps,base_return,shaped_return,noop_steps,moving_steps,moved_revisits,unique_positions,winnable_steps,optimal_winnable_actions,avoidable_failure_actions,action_regret_sum,q_abs_error_sum,q_error_steps,initial_abs_q_error,parameter_hash,reference_sample_id
1,collected_unique,learner,0,30000,1,greedy,panel_0,1020000,9c19af0a87518c4ba1b6831cb86a6e14dbb4d2ad0f22d78ce5c12c013bff3eae,0,1,23,0.7699999999999999,1.1300000000000001,17,6,0,7,23,6,0,0.5974841174690029,1.815127658008603,23,0.13571556362440595,4b343d8f666b708c2787969681826871440f4c4fcca8bad009fbe053da272256,
1,collected_unique,learner,0,30000,1,greedy,panel_0,1020001,c98116acd255e38a326a2f6e2ad1d6a645a73c1c8e703a3b942814700e880299,0,1,1,0.99,1.03,0,1,0,2,1,1,0,0.0,0.019609467498779343,1,0.019609467498779343,4b343d8f666b708c2787969681826871440f4c4fcca8bad009fbe053da272256,
1,collected_unique,learner,0,30000,1,greedy,panel_0,1020002,90907afd6c54d0e4b7a9a3b39cc4b4d1265e2382dc76c1716413ca484ec6944c,0,1,2,0.98,1.0612,0,2,0,3,2,2,0,0.0,0.16159740719593035,2,0.11007275224769583,4b343d8f666b708c2787969681826871440f4c4fcca8bad009fbe053da272256,
1,collected_unique,learner,0,30000,1,greedy,panel_0,1020003,6f45370f67e8c74f5e936991385eb2968e7684c4f26e03b170453ab8adb06fc7,0,1,3,0.97,1.0936,0,3,0,4,3,3,0,0.0,0.18083453808497124,3,0.05527403068754863,4b343d8f666b708c2787969681826871440f4c4fcca8bad009fbe053da272256,
1,collected_unique,learner,0,30000,1,greedy,panel_0,1020004,40cffee73c706d65a2c28705989ff84b3d71df0e10abae67aa1522a70745feb3,0,0,32,-0.3200000000000001,-0.2428,32,0,0,1,32,0,1,2.2307000000000023,3.4584711837625504,32,0.08388961661624905,4b343d8f666b708c2787969681826871440f4c4fcca8bad009fbe053da272256,
1,collected_unique,learner,0,30000,1,greedy,panel_0,1020005,25c09c7470631e431b14fbfb020b614e78e88b4116d15624408b63bcd71d81cc,0,1,19,0.8099999999999999,0.9720000000000001,16,3,0,4,19,3,0,0.616144000000002,1.0290052512412724,19,0.04217591578407895,4b343d8f666b708c2787969681826871440f4c4fcca8bad009fbe053da272256,
1,collected_unique,learner,0,30000,1,greedy,panel_0,1020006,80bbe5494d93268e202a106b6fb8b8602f408948435f028d93b2e7b0e5c6edff,0,0,32,-0.3200000000000001,-0.1691999999999999,26,6,5,2,32,3,1,2.1576520000000037,5.4256573718346015,32,0.16445330322826376,4b343d8f666b708c2787969681826871440f4c4fcca8bad009fbe053da272256,
1,collected_unique,learner,0,30000,1,greedy,panel_0,1020007,b1c7587d4ab70f72591566f9a9e24e980a90635203cb6a771c2690e5e47d7ab0,0,1,31,0.69,1.1296000000000002,24,7,0,8,31,7,0,0.8523374111400037,3.346677195389526,31,0.09481243392370631,4b343d8f666b708c2787969681826871440f4c4fcca8bad009fbe053da272256,
1,collected_unique,learner,0,30000,1,greedy,panel_0,1020008,feead6e7bddad13f12fa8fd7eddc6989329cbe314b989731eaa46c3c64f1eb6f,0,0,32,-0.3200000000000001,0.2024000000000002,30,2,1,2,26,1,1,1.67503800319016,7.501869575526344,32,0.07873808348269537,4b343d8f666b708c2787969681826871440f4c4fcca8bad009fbe053da272256,
1,collected_unique,learner,0,30000,1,greedy,panel_0,1020009,ac670dccf17083f8b3eb127c7e5198712f88c7acee092942f73128f6381bd9e1,0,1,4,0.96,1.1272,0,4,0,5,4,4,0,0.0,0.5332495566261394,4,0.14838630556395563,4b343d8f666b708c2787969681826871440f4c4fcca8bad009fbe053da272256,
