bank_id,condition,policy,seed,checkpoint,checkpoint_complete,mode,panel,map_seed,task_hash,repetition,success,steps,base_return,shaped_return,noop_steps,moving_steps,moved_revisits,unique_positions,winnable_steps,optimal_winnable_actions,avoidable_failure_actions,action_regret_sum,q_abs_error_sum,q_error_steps,initial_abs_q_error,parameter_hash,reference_sample_id
shared,shared,random_actions,0,30000,1,reference,panel_0,1120009,ecb8a63f8cdf4d6b1e7eb9b0c81c42294632fe9cba4ed70e314e691461c70305,0,0,32,-0.3200000000000001,-0.10879999999999995,11,21,12,10,29,9,1,2.020511266200002,0.0,0,,random_actions,random_actions:panel_0:0:1120009:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120009,ecb8a63f8cdf4d6b1e7eb9b0c81c42294632fe9cba4ed70e314e691461c70305,1,1,21,0.7899999999999999,0.9736,8,13,9,5,21,8,0,0.6772340424000014,0.0,0,,random_actions,random_actions:panel_0:0:1120009:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120010,0c9b95b876d642ffe956bdbd40125877beace95396c2be4295bdb4c1145caf44,0,0,32,-0.3200000000000001,0.10000000000000014,11,21,11,11,26,8,1,1.7579703025560294,0.0,0,,random_actions,random_actions:panel_0:0:1120010:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120010,0c9b95b876d642ffe956bdbd40125877beace95396c2be4295bdb4c1145caf44,1,0,32,-0.3200000000000001,0.0964000000000001,15,17,12,6,28,8,1,1.8123672652941605,0.0,0,,random_actions,random_actions:panel_0:0:1120010:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120011,104b33361989c206c575253378cf811af9ba518a6c5824b7f97126c401604a74,0,0,32,-0.3200000000000001,0.06480000000000014,15,17,10,8,28,8,1,1.8324239023728999,0.0,0,,random_actions,random_actions:panel_0:0:1120011:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120011,104b33361989c206c575253378cf811af9ba518a6c5824b7f97126c401604a74,1,0,32,-0.3200000000000001,0.0840000000000001,10,22,18,5,27,8,1,1.7908092489516396,0.0,0,,random_actions,random_actions:panel_0:0:1120011:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120012,0c83df2fc34e643ac05f62595f7ed0592d2b809005eb7f98418c66bf5a09e054,0,1,29,0.71,0.9744000000000002,9,20,10,11,29,12,0,0.9272928691000014,0.0,0,,random_actions,random_actions:panel_0:0:1120012:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120012,0c83df2fc34e643ac05f62595f7ed0592d2b809005eb7f98418c66bf5a09e054,1,0,32,-0.3200000000000001,-0.05079999999999986,12,20,13,8,29,9,1,1.9623919748000014,0.0,0,,random_actions,random_actions:panel_0:0:1120012:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120013,b66a64946d49fe6e4da5a70c65bd5bdd85f22a5bd8d72759ea860f358c74732d,0,0,32,-0.3200000000000001,0.10120000000000012,7,25,16,10,27,10,1,1.7782311274487403,0.0,0,,random_actions,random_actions:panel_0:0:1120013:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120013,b66a64946d49fe6e4da5a70c65bd5bdd85f22a5bd8d72759ea860f358c74732d,1,0,32,-0.3200000000000001,0.07120000000000012,6,26,13,14,31,14,1,1.9073974327637406,0.0,0,,random_actions,random_actions:panel_0:0:1120013:1
