bank_id,condition,seed,checkpoint,updates_in_window,mean_loss,last_loss,training_examples
1,logged_graph,0,100,100,0.08141694754362107,0.06313353776931763,6400
1,logged_graph,0,200,100,0.05681042697280645,0.054073743522167206,12800
1,logged_graph,0,300,100,0.050748821683228015,0.05998881906270981,19200
1,logged_graph,0,400,100,0.04798161508515477,0.026471104472875595,25600
1,logged_graph,0,500,100,0.046040116287767885,0.04470733925700188,32000
1,logged_graph,0,600,100,0.04438774261623621,0.034832730889320374,38400
1,logged_graph,0,700,100,0.04348325051367283,0.04955372214317322,44800
1,logged_graph,0,800,100,0.04243387795984745,0.035721927881240845,51200
1,logged_graph,0,900,100,0.04201454663649201,0.03756052255630493,57600
1,logged_graph,0,1000,100,0.04014635825529694,0.04309440776705742,64000
1,logged_graph,0,1100,100,0.03850226579234004,0.03778626769781113,70400
1,logged_graph,0,1200,100,0.040995716843754054,0.04571079835295677,76800
1,logged_graph,0,1300,100,0.03843999702483416,0.04871850460767746,83200
1,logged_graph,0,1400,100,0.0383385200612247,0.03832262381911278,89600
1,logged_graph,0,1500,100,0.03794614210724831,0.040267717093229294,96000
1,logged_graph,0,1600,100,0.03657962504774332,0.038689643144607544,102400
1,logged_graph,0,1700,100,0.035753023196011785,0.02705434337258339,108800
1,logged_graph,0,1800,100,0.036485520135611293,0.032270397990942,115200
1,logged_graph,0,1900,100,0.03567218637093902,0.04110834375023842,121600
1,logged_graph,0,2000,100,0.03488126527518034,0.02956002950668335,128000
1,logged_graph,0,2100,100,0.0355924678593874,0.04336698353290558,134400
1,logged_graph,0,2200,100,0.03255423292517662,0.0405571386218071,140800
1,logged_graph,0,2300,100,0.03311488039791584,0.030815837904810905,147200
1,logged_graph,0,2400,100,0.03235679866746068,0.021309781819581985,153600
1,logged_graph,0,2500,100,0.032322980128228665,0.02632948011159897,160000
1,logged_graph,0,2600,100,0.03183162809349596,0.037716109305620193,166400
1,logged_graph,0,2700,100,0.031007503606379033,0.029139962047338486,172800
1,logged_graph,0,2800,100,0.032059512827545406,0.023082172498106956,179200
1,logged_graph,0,2900,100,0.03001478988677263,0.03110591694712639,185600
1,logged_graph,0,3000,100,0.028720016963779925,0.02078932337462902,192000
1,logged_graph,0,3100,100,0.028718934413045644,0.029433252289891243,198400
1,logged_graph,0,3200,100,0.029476491343230007,0.026505926623940468,204800
1,logged_graph,0,3300,100,0.028312296140938997,0.035843394696712494,211200
1,logged_graph,0,3400,100,0.027606911715120076,0.022112740203738213,217600
1,logged_graph,0,3500,100,0.029189236592501402,0.024054668843746185,224000
1,logged_graph,0,3600,100,0.028210544269531967,0.030120089650154114,230400
1,logged_graph,0,3700,100,0.028974730670452118,0.02882210910320282,236800
1,logged_graph,0,3800,100,0.026274809474125506,0.040203288197517395,243200
1,logged_graph,0,3900,100,0.028111635530367492,0.04030991345643997,249600
1,logged_graph,0,4000,100,0.027709408961236477,0.02786930836737156,256000
1,logged_graph,0,4100,100,0.026881362525746227,0.03380977362394333,262400
1,logged_graph,0,4200,100,0.02752831805497408,0.026270857080817223,268800
1,logged_graph,0,4300,100,0.02622228130698204,0.01802227646112442,275200
1,logged_graph,0,4400,100,0.026095979884266852,0.022178135812282562,281600
1,logged_graph,0,4500,100,0.026715389154851436,0.020169394090771675,288000
1,logged_graph,0,4600,100,0.027290478022769092,0.0357457660138607,294400
1,logged_graph,0,4700,100,0.024731472097337247,0.029194647446274757,300800
1,logged_graph,0,4800,100,0.025451908195391296,0.023800097405910492,307200
1,logged_graph,0,4900,100,0.025203303303569555,0.023505380377173424,313600
1,logged_graph,0,5000,100,0.02535253880545497,0.027931364253163338,320000
1,logged_graph,0,5100,100,0.025926555842161178,0.02248525433242321,326400
1,logged_graph,0,5200,100,0.026094281282275915,0.016811661422252655,332800
1,logged_graph,0,5300,100,0.02554053792729974,0.030236566439270973,339200
1,logged_graph,0,5400,100,0.024198317099362612,0.026306012645363808,345600
1,logged_graph,0,5500,100,0.02495731766335666,0.01614966429769993,352000
1,logged_graph,0,5600,100,0.024570982847362758,0.012563162483274937,358400
1,logged_graph,0,5700,100,0.025286955898627637,0.04188128933310509,364800
1,logged_graph,0,5800,100,0.024156518392264844,0.017851078882813454,371200
1,logged_graph,0,5900,100,0.023985813474282622,0.018532482907176018,377600
1,logged_graph,0,6000,100,0.02401057206094265,0.033207520842552185,384000
1,logged_graph,0,6100,100,0.025117965172976254,0.03012700192630291,390400
1,logged_graph,0,6200,100,0.024273645021021365,0.02331436797976494,396800
1,logged_graph,0,6300,100,0.023528835037723184,0.03126216679811478,403200
1,logged_graph,0,6400,100,0.023664688225835562,0.024621032178401947,409600
1,logged_graph,0,6500,100,0.02337880613282323,0.023701969534158707,416000
1,logged_graph,0,6600,100,0.02384936942718923,0.018841639161109924,422400
1,logged_graph,0,6700,100,0.024314096169546245,0.019002899527549744,428800
1,logged_graph,0,6800,100,0.022394113466143607,0.013743455521762371,435200
1,logged_graph,0,6900,100,0.022831931002438067,0.023227080702781677,441600
1,logged_graph,0,7000,100,0.023022191943600775,0.02742595598101616,448000
1,logged_graph,0,7100,100,0.023068872904405,0.017656410112977028,454400
1,logged_graph,0,7200,100,0.022548352275043725,0.02470661699771881,460800
1,logged_graph,0,7300,100,0.022520456165075302,0.024098020046949387,467200
1,logged_graph,0,7400,100,0.022011699518188835,0.03237311542034149,473600
1,logged_graph,0,7500,100,0.022753098998218774,0.030017852783203125,480000
1,logged_graph,0,7600,100,0.02247348543256521,0.0207759328186512,486400
1,logged_graph,0,7700,100,0.022907384550198914,0.031319811940193176,492800
1,logged_graph,0,7800,100,0.022742497669532895,0.02167399227619171,499200
1,logged_graph,0,7900,100,0.023220196226611735,0.02408290095627308,505600
1,logged_graph,0,8000,100,0.021265096785500644,0.028575895354151726,512000
1,logged_graph,0,8100,100,0.021623822376132012,0.02494940347969532,518400
1,logged_graph,0,8200,100,0.023820048449561,0.018606863915920258,524800
1,logged_graph,0,8300,100,0.02196451686322689,0.02329523116350174,531200
1,logged_graph,0,8400,100,0.02204695304855704,0.020397769287228584,537600
1,logged_graph,0,8500,100,0.02117505989037454,0.020011957734823227,544000
1,logged_graph,0,8600,100,0.021427146885544063,0.02240031212568283,550400
1,logged_graph,0,8700,100,0.022733621736988424,0.024710802361369133,556800
1,logged_graph,0,8800,100,0.022777070570737124,0.028196915984153748,563200
1,logged_graph,0,8900,100,0.021809549294412135,0.02910352498292923,569600
1,logged_graph,0,9000,100,0.022626983765512705,0.03928647190332413,576000
1,logged_graph,0,9100,100,0.021559445196762683,0.021973390132188797,582400
1,logged_graph,0,9200,100,0.021351793548092246,0.013485164381563663,588800
1,logged_graph,0,9300,100,0.02148272921331227,0.02019190415740013,595200
1,logged_graph,0,9400,100,0.021271070428192616,0.017812689766287804,601600
1,logged_graph,0,9500,100,0.021217895364388825,0.028803981840610504,608000
1,logged_graph,0,9600,100,0.021903862124308945,0.01419118046760559,614400
1,logged_graph,0,9700,100,0.021169960517436266,0.013993548229336739,620800
1,logged_graph,0,9800,100,0.021215152656659485,0.016464000567793846,627200
1,logged_graph,0,9900,100,0.020557748628780247,0.01897861808538437,633600
1,logged_graph,0,10000,100,0.021252887779846786,0.01805083081126213,640000
1,logged_graph,0,10100,100,0.02129551559686661,0.013879171572625637,646400
1,logged_graph,0,10200,100,0.02046721679158509,0.032042793929576874,652800
1,logged_graph,0,10300,100,0.021003884403035043,0.017375092953443527,659200
1,logged_graph,0,10400,100,0.02103706797584891,0.029149126261472702,665600
1,logged_graph,0,10500,100,0.020837977351620792,0.017738766968250275,672000
1,logged_graph,0,10600,100,0.02177458206191659,0.02158062532544136,678400
1,logged_graph,0,10700,100,0.021506824372336267,0.018706902861595154,684800
1,logged_graph,0,10800,100,0.02136944663710892,0.017777230590581894,691200
1,logged_graph,0,10900,100,0.02138687491416931,0.015367020852863789,697600
1,logged_graph,0,11000,100,0.02126858470030129,0.017771009355783463,704000
1,logged_graph,0,11100,100,0.021134374551475047,0.017134500667452812,710400
1,logged_graph,0,11200,100,0.02048023521900177,0.01940288580954075,716800
1,logged_graph,0,11300,100,0.02121862467378378,0.025839798152446747,723200
1,logged_graph,0,11400,100,0.021513196285814048,0.0177374929189682,729600
1,logged_graph,0,11500,100,0.020326073272153734,0.023976195603609085,736000
1,logged_graph,0,11600,100,0.02011899803765118,0.015431305393576622,742400
1,logged_graph,0,11700,100,0.019999003363773228,0.02542034350335598,748800
1,logged_graph,0,11800,100,0.020697792265564202,0.015819858759641647,755200
1,logged_graph,0,11900,100,0.020196056719869376,0.02265399508178234,761600
1,logged_graph,0,12000,100,0.019487721901386975,0.02117544412612915,768000
1,logged_graph,0,12100,100,0.02170507300645113,0.02718951553106308,774400
1,logged_graph,0,12200,100,0.02016176817007363,0.010192622430622578,780800
1,logged_graph,0,12300,100,0.020227759080007672,0.026927845552563667,787200
1,logged_graph,0,12400,100,0.01922551398165524,0.03112209588289261,793600
1,logged_graph,0,12500,100,0.019762358656153084,0.02148962765932083,800000
1,logged_graph,0,12600,100,0.020039711901918052,0.019309571012854576,806400
1,logged_graph,0,12700,100,0.02015560326166451,0.023064441978931427,812800
1,logged_graph,0,12800,100,0.019654059605672954,0.02233942598104477,819200
1,logged_graph,0,12900,100,0.019690676722675562,0.020981553941965103,825600
1,logged_graph,0,13000,100,0.01947794096544385,0.02546709217131138,832000
1,logged_graph,0,13100,100,0.01968365618959069,0.020182786509394646,838400
1,logged_graph,0,13200,100,0.019568762457929552,0.01971173845231533,844800
1,logged_graph,0,13300,100,0.01952406354714185,0.01715150661766529,851200
1,logged_graph,0,13400,100,0.019756606835871934,0.017883075401186943,857600
1,logged_graph,0,13500,100,0.019716579709202053,0.02127669006586075,864000
1,logged_graph,0,13600,100,0.020719694793224334,0.019954863935709,870400
1,logged_graph,0,13700,100,0.020417041731998323,0.01811257377266884,876800
1,logged_graph,0,13800,100,0.019635883877053856,0.02730719745159149,883200
1,logged_graph,0,13900,100,0.018752467944286765,0.01591806299984455,889600
1,logged_graph,0,14000,100,0.01984101340174675,0.016967177391052246,896000
1,logged_graph,0,14100,100,0.021170464223250748,0.014932653866708279,902400
1,logged_graph,0,14200,100,0.01915082596242428,0.022267762571573257,908800
1,logged_graph,0,14300,100,0.01903634749352932,0.030021261423826218,915200
1,logged_graph,0,14400,100,0.02000193084590137,0.02147221378982067,921600
1,logged_graph,0,14500,100,0.01862724160775542,0.015848755836486816,928000
1,logged_graph,0,14600,100,0.01944817468523979,0.018550997599959373,934400
1,logged_graph,0,14700,100,0.021345248641446234,0.02041812613606453,940800
1,logged_graph,0,14800,100,0.019701987127773463,0.018590088933706284,947200
1,logged_graph,0,14900,100,0.019578442852944137,0.012792432680726051,953600
1,logged_graph,0,15000,100,0.018761862879619003,0.011957651935517788,960000
1,logged_graph,0,15100,100,0.019359815772622822,0.015156658366322517,966400
1,logged_graph,0,15200,100,0.020078733442351223,0.015978846698999405,972800
1,logged_graph,0,15300,100,0.020423004096373917,0.013021551072597504,979200
1,logged_graph,0,15400,100,0.019720005951821804,0.027274031192064285,985600
1,logged_graph,0,15500,100,0.01957069555763155,0.020470593124628067,992000
1,logged_graph,0,15600,100,0.0191183122061193,0.02434251643717289,998400
1,logged_graph,0,15700,100,0.019952894588932395,0.01835440844297409,1004800
1,logged_graph,0,15800,100,0.019583518356084822,0.016119778156280518,1011200
1,logged_graph,0,15900,100,0.01922732374165207,0.01875779777765274,1017600
1,logged_graph,0,16000,100,0.018807684304192662,0.012564030475914478,1024000
1,logged_graph,0,16100,100,0.019786404641345144,0.029260238632559776,1030400
1,logged_graph,0,16200,100,0.018412385270930826,0.014213689602911472,1036800
1,logged_graph,0,16300,100,0.018888193257153033,0.014295104891061783,1043200
1,logged_graph,0,16400,100,0.01844202077947557,0.018256274983286858,1049600
1,logged_graph,0,16500,100,0.017669952120631934,0.013472121208906174,1056000
1,logged_graph,0,16600,100,0.019415128426626325,0.01765238493680954,1062400
1,logged_graph,0,16700,100,0.018438456407748164,0.016560472548007965,1068800
1,logged_graph,0,16800,100,0.019534557135775687,0.022326018661260605,1075200
1,logged_graph,0,16900,100,0.018857354698702693,0.024212626740336418,1081600
1,logged_graph,0,17000,100,0.018187073916196825,0.016981035470962524,1088000
1,logged_graph,0,17100,100,0.018662290824577214,0.030101414769887924,1094400
1,logged_graph,0,17200,100,0.01909536052495241,0.030320867896080017,1100800
1,logged_graph,0,17300,100,0.01849837874993682,0.020092612132430077,1107200
1,logged_graph,0,17400,100,0.018387323385104536,0.028415702283382416,1113600
1,logged_graph,0,17500,100,0.01866408908739686,0.031425200402736664,1120000
1,logged_graph,0,17600,100,0.018587614889256657,0.020720530301332474,1126400
1,logged_graph,0,17700,100,0.017890491387806833,0.0140334852039814,1132800
1,logged_graph,0,17800,100,0.017476702742278576,0.012980535626411438,1139200
1,logged_graph,0,17900,100,0.018406557328999044,0.025343619287014008,1145600
1,logged_graph,0,18000,100,0.01789867987856269,0.02249094471335411,1152000
1,logged_graph,0,18100,100,0.018012871481478215,0.019329478964209557,1158400
1,logged_graph,0,18200,100,0.01949206325225532,0.0115122115239501,1164800
1,logged_graph,0,18300,100,0.018424985841847957,0.02771136164665222,1171200
1,logged_graph,0,18400,100,0.018408544971607627,0.021537858992815018,1177600
1,logged_graph,0,18500,100,0.01788805639836937,0.018534278497099876,1184000
1,logged_graph,0,18600,100,0.01792050768621266,0.017278220504522324,1190400
1,logged_graph,0,18700,100,0.01816872359253466,0.019967496395111084,1196800
1,logged_graph,0,18800,100,0.018826845488511025,0.017994802445173264,1203200
1,logged_graph,0,18900,100,0.019299869406968356,0.01624487340450287,1209600
1,logged_graph,0,19000,100,0.01871639270335436,0.021727044135332108,1216000
1,logged_graph,0,19100,100,0.018614309933036567,0.020213507115840912,1222400
1,logged_graph,0,19200,100,0.018923102747648954,0.026617098599672318,1228800
1,logged_graph,0,19300,100,0.018279302399605513,0.024514252319931984,1235200
1,logged_graph,0,19400,100,0.018464863877743484,0.026378560811281204,1241600
1,logged_graph,0,19500,100,0.018969318298622966,0.012079580686986446,1248000
1,logged_graph,0,19600,100,0.017747475616633892,0.026027871295809746,1254400
1,logged_graph,0,19700,100,0.01870814264751971,0.02092854119837284,1260800
1,logged_graph,0,19800,100,0.018572753882035612,0.014566662721335888,1267200
1,logged_graph,0,19900,100,0.018544230675324798,0.014088265597820282,1273600
1,logged_graph,0,20000,100,0.018116970951668917,0.023547830060124397,1280000
1,logged_graph,0,20100,100,0.018852677112445235,0.025253280997276306,1286400
1,logged_graph,0,20200,100,0.017423678883351387,0.02187531627714634,1292800
1,logged_graph,0,20300,100,0.01854833322111517,0.021053483709692955,1299200
1,logged_graph,0,20400,100,0.018333595851436256,0.01653142459690571,1305600
1,logged_graph,0,20500,100,0.017327966913580895,0.016870474442839622,1312000
1,logged_graph,0,20600,100,0.018139218534342944,0.015269266441464424,1318400
1,logged_graph,0,20700,100,0.01766013034619391,0.02214144729077816,1324800
1,logged_graph,0,20800,100,0.017815868705511093,0.017776450142264366,1331200
1,logged_graph,0,20900,100,0.018217330183833837,0.020664460957050323,1337600
1,logged_graph,0,21000,100,0.017706224992871285,0.009254394099116325,1344000
1,logged_graph,0,21100,100,0.018855813965201376,0.026547137647867203,1350400
1,logged_graph,0,21200,100,0.01735782565549016,0.018552586436271667,1356800
1,logged_graph,0,21300,100,0.017064833734184503,0.017290785908699036,1363200
1,logged_graph,0,21400,100,0.0172775783482939,0.016067644581198692,1369600
1,logged_graph,0,21500,100,0.019300136594101788,0.023482775315642357,1376000
1,logged_graph,0,21600,100,0.017332881218753756,0.01333173830062151,1382400
1,logged_graph,0,21700,100,0.017416822547093033,0.01631239242851734,1388800
1,logged_graph,0,21800,100,0.01802353750914335,0.011757097207009792,1395200
1,logged_graph,0,21900,100,0.01833481412846595,0.024093296378850937,1401600
1,logged_graph,0,22000,100,0.018490740843117238,0.020822307094931602,1408000
1,logged_graph,0,22100,100,0.017347714621573685,0.02036355622112751,1414400
1,logged_graph,0,22200,100,0.016589058674871923,0.010398666374385357,1420800
1,logged_graph,0,22300,100,0.017973148468881844,0.017368188127875328,1427200
1,logged_graph,0,22400,100,0.01701126464642584,0.024089006707072258,1433600
1,logged_graph,0,22500,100,0.017755938121117653,0.021015441045165062,1440000
1,logged_graph,0,22600,100,0.017204592265188695,0.01934773474931717,1446400
1,logged_graph,0,22700,100,0.01778346987441182,0.009797356091439724,1452800
1,logged_graph,0,22800,100,0.017174879666417838,0.01974315568804741,1459200
1,logged_graph,0,22900,100,0.017867449205368757,0.0190193559974432,1465600
1,logged_graph,0,23000,100,0.017767474851571024,0.02201346680521965,1472000
1,logged_graph,0,23100,100,0.01669832583516836,0.020500894635915756,1478400
1,logged_graph,0,23200,100,0.017591792196035384,0.030380455777049065,1484800
1,logged_graph,0,23300,100,0.018543491186574102,0.024950414896011353,1491200
1,logged_graph,0,23400,100,0.017454886864870785,0.011918503791093826,1497600
1,logged_graph,0,23500,100,0.017567307399585844,0.018263230100274086,1504000
1,logged_graph,0,23600,100,0.018318600328639148,0.029932823032140732,1510400
1,logged_graph,0,23700,100,0.01845925266854465,0.01479324884712696,1516800
1,logged_graph,0,23800,100,0.01760049518197775,0.011664035730063915,1523200
1,logged_graph,0,23900,100,0.017094271499663593,0.018122263252735138,1529600
1,logged_graph,0,24000,100,0.017607695730403064,0.022610733285546303,1536000
1,logged_graph,0,24100,100,0.017538261292502286,0.016400765627622604,1542400
1,logged_graph,0,24200,100,0.016409498089924455,0.010769568383693695,1548800
1,logged_graph,0,24300,100,0.017348804343491793,0.0092548793181777,1555200
1,logged_graph,0,24400,100,0.01735028953291476,0.013919208198785782,1561600
1,logged_graph,0,24500,100,0.017227506339550017,0.021510932594537735,1568000
1,logged_graph,0,24600,100,0.0161727664899081,0.016860032454133034,1574400
1,logged_graph,0,24700,100,0.016781988153234124,0.010212819091975689,1580800
1,logged_graph,0,24800,100,0.01715137146413326,0.011117948219180107,1587200
1,logged_graph,0,24900,100,0.017769793467596173,0.02083617076277733,1593600
1,logged_graph,0,25000,100,0.017223482336848974,0.015595173463225365,1600000
1,logged_graph,0,25100,100,0.01738251557573676,0.010412890464067459,1606400
1,logged_graph,0,25200,100,0.016399296848103404,0.016162684187293053,1612800
1,logged_graph,0,25300,100,0.01750265259295702,0.022257179021835327,1619200
1,logged_graph,0,25400,100,0.017856725980527698,0.021849453449249268,1625600
1,logged_graph,0,25500,100,0.01688314279541373,0.013359877280890942,1632000
1,logged_graph,0,25600,100,0.017297894605435432,0.013946833088994026,1638400
1,logged_graph,0,25700,100,0.017367694480344652,0.019632240757346153,1644800
1,logged_graph,0,25800,100,0.017206148887053133,0.013272415846586227,1651200
1,logged_graph,0,25900,100,0.017467231098562477,0.01698039099574089,1657600
1,logged_graph,0,26000,100,0.01717183056753129,0.021251702681183815,1664000
1,logged_graph,0,26100,100,0.017546585528180003,0.023541610687971115,1670400
1,logged_graph,0,26200,100,0.016460338537581266,0.01981242001056671,1676800
1,logged_graph,0,26300,100,0.016010299185290934,0.01779468171298504,1683200
1,logged_graph,0,26400,100,0.016924757952801885,0.016026603057980537,1689600
1,logged_graph,0,26500,100,0.016970118936151267,0.0204311553388834,1696000
1,logged_graph,0,26600,100,0.01648322617635131,0.015628434717655182,1702400
1,logged_graph,0,26700,100,0.01651776609476656,0.01128348708152771,1708800
1,logged_graph,0,26800,100,0.01632560493890196,0.00977787934243679,1715200
1,logged_graph,0,26900,100,0.016554626328870656,0.014436633326113224,1721600
1,logged_graph,0,27000,100,0.017030121833086012,0.01945464313030243,1728000
1,logged_graph,0,27100,100,0.01648821976967156,0.014134632423520088,1734400
1,logged_graph,0,27200,100,0.016495240330696107,0.02278512343764305,1740800
1,logged_graph,0,27300,100,0.016362730017863213,0.012949494644999504,1747200
1,logged_graph,0,27400,100,0.017013169685378672,0.016788996756076813,1753600
1,logged_graph,0,27500,100,0.01694249780382961,0.015751902014017105,1760000
1,logged_graph,0,27600,100,0.016533849225379527,0.01677084155380726,1766400
1,logged_graph,0,27700,100,0.016964475084096195,0.012911153957247734,1772800
1,logged_graph,0,27800,100,0.016737630260176956,0.013903491199016571,1779200
1,logged_graph,0,27900,100,0.016131997695192694,0.015849655494093895,1785600
1,logged_graph,0,28000,100,0.01631553651764989,0.016628393903374672,1792000
1,logged_graph,0,28100,100,0.01644825522787869,0.022216852754354477,1798400
1,logged_graph,0,28200,100,0.015827022455632687,0.012369398027658463,1804800
1,logged_graph,0,28300,100,0.017135036094114185,0.022475503385066986,1811200
1,logged_graph,0,28400,100,0.016465798197314144,0.017183315008878708,1817600
1,logged_graph,0,28500,100,0.016485969219356775,0.009950038976967335,1824000
1,logged_graph,0,28600,100,0.01719210943672806,0.01578579656779766,1830400
1,logged_graph,0,28700,100,0.01626015025191009,0.01069498062133789,1836800
1,logged_graph,0,28800,100,0.017020748844370246,0.02088930830359459,1843200
1,logged_graph,0,28900,100,0.016800221679732205,0.018292099237442017,1849600
