condition,seed,checkpoint,panel,map_seed,time_bucket,states,action_values,winnable_states,impossible_states,optimal_winnable_actions,abs_error_sum,squared_error_sum,signed_error_sum,action_regret_sum,winnable_regret_sum,impossible_regret_sum,mean_abs_q_error,rmse_q_error,q95_abs_q_error,mean_signed_q_bias,optimal_action_rate,mean_action_regret,winnable_mean_action_regret,impossible_action_regret
exact_q,1,3000,train,300222,25-32,160,640,160,0,90,15.353322712151753,0.5670103611410482,-3.780444599838864,3.6963616824743246,3.6963616824743246,0.0,0.023989566737737115,0.02976497420262426,0.03610118008376108,-0.005906944687248225,0.5625,0.023102260515464528,0.023102260515464528,
exact_q,1,3000,train,300223,all,640,2560,600,40,495,173.9684632649335,39.72938496093988,-81.0679721089196,8.504551162311458,8.50455116231146,0.0,0.06795643096286465,0.1245764464108972,0.3409407033078641,-0.03166717660504672,0.825,0.013288361191111653,0.014174251937185765,0.0
exact_q,1,3000,train,300223,1-8,160,640,120,40,113,116.83590539287363,36.88516097981392,-35.97831596600835,2.8835569501912897,2.8835569501912897,0.0,0.18255610217636503,0.24006887351541276,0.4277735557075842,-0.05621611869688805,0.9416666666666667,0.01802223093869556,0.02402964125159408,0.0
exact_q,1,3000,train,300223,9-16,160,640,160,0,145,21.03887742182218,1.2948948148425476,-15.567876249061992,0.8286319964560019,0.8286319964560019,0.0,0.03287324597159715,0.04498080866537951,0.07968591637446523,-0.024324806639159362,0.90625,0.005178949977850012,0.005178949977850012,
exact_q,1,3000,train,300223,17-24,160,640,160,0,132,16.329215839225686,0.6571682075145404,-12.851716309296066,1.6774454688560025,1.6774454688560025,0.0,0.025514399748790134,0.03204411528255179,0.039948669606044214,-0.020080806733275103,0.825,0.010484034180350016,0.010484034180350016,
exact_q,1,3000,train,300223,25-32,160,640,160,0,105,19.764464611011988,0.8921609587688835,-16.670063584553176,3.1149167468081647,3.1149167468081647,0.0,0.03088197595470623,0.03733632946710724,0.044091098198341366,-0.026046974350864338,0.65625,0.01946822966755103,0.01946822966755103,
exact_q,1,3000,train,300224,all,640,2560,571,69,296,199.98636902535077,55.870053557137695,5.13411649457651,17.526459304285236,17.526459304285236,0.0,0.07811967540052764,0.14773029367992507,0.39145132536772764,0.0020055142556939494,0.5183887915936952,0.02738509266294568,0.030694324525893584,0.0
exact_q,1,3000,train,300224,1-8,160,640,91,69,62,142.09462155155788,53.15312068127891,23.662375662290867,6.30468606157245,6.30468606157245,0.0,0.22202284617430917,0.2881870071056263,0.48504092480824906,0.03697246197232948,0.6813186813186813,0.03940428788482781,0.06928226441288406,0.0
exact_q,1,3000,train,300224,9-16,160,640,160,0,79,22.21228135901707,1.2580125700028055,-7.361682418201845,3.852908778692151,3.852908778692151,0.0,0.03470668962346417,0.044335591127551054,0.06291626746488199,-0.011502628778440382,0.49375,0.024080679866825945,0.024080679866825945,
exact_q,1,3000,train,300224,17-24,160,640,160,0,72,17.76585607342736,0.7127967414064684,-3.5887954267009903,4.134446725450601,4.134446725450601,0.0,0.027759150114730253,0.033372816909089456,0.043799243981121075,-0.005607492854220297,0.45,0.025840292034066258,0.025840292034066258,
exact_q,1,3000,train,300224,25-32,160,640,160,0,83,17.913610041348466,0.7461235644495192,-7.577781322811525,3.234417738570035,3.234417738570035,0.0,0.02799001568960698,0.03414407810224745,0.04781130844133397,-0.011840283316893008,0.51875,0.02021511086606272,0.02021511086606272,
exact_q,1,3000,train,300225,all,640,2560,592,48,419,168.64453647280547,39.90522827523769,-37.1378947057928,11.094880846078016,11.094880846078016,0.0,0.06587677205968964,0.12485183136428045,0.3489464250445364,-0.014506990119450313,0.7077702702702703,0.0173357513219969,0.01874135278053719,0.0
exact_q,1,3000,train,300225,1-8,160,640,112,48,87,122.55173401973863,38.23359482175241,-22.051793529279166,5.466431017342002,5.466431017342002,0.0,0.1914870844058416,0.24441765875032054,0.41884091439077287,-0.034455927389498694,0.7767857142857143,0.03416519385838751,0.04880741979769644,0.0
exact_q,1,3000,train,300225,9-16,160,640,160,0,117,18.685580249404136,0.8556007121061839,-6.308036685709622,1.6084290229120048,1.6084290229120048,0.0,0.029196219139693964,0.03656331648887875,0.05575735025803081,-0.009856307321421284,0.73125,0.01005268139320003,0.01005268139320003,
exact_q,1,3000,train,300225,17-24,160,640,160,0,112,13.973248222289094,0.42161875280810496,-4.4165854461237455,1.7951976729120052,1.7951976729120052,0.0,0.02183320034732671,0.025666696344926514,0.03109415163654965,-0.006900914759568352,0.7,0.011219985455700032,0.011219985455700032,
exact_q,1,3000,train,300225,25-32,160,640,160,0,103,13.433973981373608,0.39441398857098486,-4.361479044680264,2.224823132912006,2.224823132912006,0.0,0.020990584345896263,0.024824823406062003,0.02709084083848326,-0.006814811007312913,0.64375,0.013905144580700038,0.013905144580700038,
exact_q,1,3000,train,300226,all,640,2560,598,42,383,161.14202130019765,39.29693956428384,-26.12525535240231,15.051724242357421,15.051724242357421,0.0,0.06294610207038971,0.12389659808605874,0.3451430764995008,-0.010205177872032152,0.6404682274247492,0.02351831912868347,0.02517010742869134,0.0
exact_q,1,3000,train,300226,1-8,160,640,118,42,85,116.824116487119,37.517784729413805,-23.392046991375683,6.768664097840581,6.768664097840581,0.0,0.18253768201112344,0.24211885230132138,0.424939480418841,-0.036550073424024505,0.7203389830508474,0.04230415061150363,0.057361560151191364,0.0
exact_q,1,3000,train,300226,9-16,160,640,160,0,96,17.927416635289227,0.8507102109107808,1.5761661917775927,2.724434263762323,2.724434263762323,0.0,0.028011588492639416,0.036458671184618006,0.057331207402569355,0.0024627596746524885,0.6,0.01702771414851452,0.01702771414851452,
exact_q,1,3000,train,300226,17-24,160,640,160,0,100,13.302566176794343,0.46784616404422485,0.43607715674341296,2.795847923822194,2.795847923822194,0.0,0.020785259651241162,0.02703718978220742,0.03544554636679327,0.0006813705574115828,0.625,0.017474049523888712,0.017474049523888712,
exact_q,1,3000,train,300226,25-32,160,640,160,0,102,13.087922000995073,0.46059845991503534,-4.745451709547633,2.7627779569323248,2.7627779569323248,0.0,0.020449878126554803,0.026826947154255973,0.03542639735401148,-0.007414768296168177,0.6375,0.01726736223082703,0.01726736223082703,
exact_q,1,3000,train,300227,all,640,2560,596,44,391,161.91659039438235,39.98973927573116,24.5610694052978,16.329009310127546,16.329009310127546,0.0,0.0632486681228056,0.124983966590049,0.35092714542957687,0.009594167736444453,0.6560402684563759,0.025514077047074292,0.02739766662773078,0.0
exact_q,1,3000,train,300227,1-8,160,640,116,44,73,115.63405735032785,38.20370456679287,14.332656866025943,9.20109045214058,9.20109045214058,0.0,0.18067821460988726,0.24432209966684115,0.46933671720445147,0.022394776353165537,0.6293103448275862,0.057506815325878625,0.07931974527707396,0.0
exact_q,1,3000,train,300227,9-16,160,640,160,0,104,18.140907730620764,0.7845345186227458,8.765018095741121,2.4118798161623216,2.4118798161623216,0.0,0.028345168329094943,0.0350119291863222,0.04492324048636838,0.013695340774595503,0.65,0.01507424885101451,0.01507424885101451,
exact_q,1,3000,train,300227,17-24,160,640,160,0,101,14.565714495954008,0.5317361211041126,2.9464787743185443,2.6465068161623218,2.6465068161623218,0.0,0.022758928899928137,0.028824255224119424,0.038292394062727324,0.004603873084872726,0.63125,0.01654066760101451,0.01654066760101451,
exact_q,1,3000,train,300227,25-32,160,640,160,0,113,13.575910817479716,0.46976406921143304,-1.4830843307878094,2.0695322256623214,2.0695322256623214,0.0,0.021212360652312058,0.027092551709701766,0.0339906841002902,-0.0023173192668559522,0.70625,0.012934576410389509,0.012934576410389509,
exact_q,1,3000,train,300228,all,640,2560,601,39,400,157.50841337886564,39.9246223122057,55.67111250262715,12.176979734547302,12.176979734547302,0.0,0.06152672397611939,0.12488216682419212,0.3706907458317279,0.02174652832133873,0.6655574043261231,0.01902653083523016,0.020261197561642765,0.0
exact_q,1,3000,train,300228,1-8,160,640,121,39,94,113.65923252661071,38.43215727882698,30.18332044645133,4.711090674800001,4.711090674800001,0.0,0.17759255082282924,0.24505151651880702,0.4430822669275761,0.0471614381975802,0.7768595041322314,0.02944431671750001,0.038934633676033066,0.0
exact_q,1,3000,train,300228,9-16,160,640,160,0,103,16.784710577948175,0.6822218042903272,11.656988853008468,2.4467794769420044,2.4467794769420044,0.0,0.026226110278044022,0.03264922003974423,0.04442512366828718,0.01821404508282573,0.64375,0.015292371730887527,0.015292371730887527,
exact_q,1,3000,train,300228,17-24,160,640,160,0,98,13.697737055719905,0.42964170626313075,8.6741986809084,2.6380662723850046,2.6380662723850046,0.0,0.021402714149562352,0.025909750404744192,0.03718544479159548,0.013553435438919376,0.6125,0.01648791420240628,0.01648791420240628,
exact_q,1,3000,train,300228,25-32,160,640,160,0,105,13.366733218586862,0.3806015228252648,5.156604522258957,2.381043310420293,2.381043310420293,0.0,0.02088552065404197,0.02438626415452921,0.033088494813919116,0.00805719456602962,0.65625,0.014881520690126831,0.014881520690126831,
exact_q,1,3000,train,300229,all,640,2560,586,54,454,170.67253811938147,41.39173538024058,-29.031762426223903,8.934499583827971,8.934499583827971,0.0,0.06666896020288339,0.1271559933031333,0.3526714991245823,-0.011340532197743712,0.7747440273037542,0.013960155599731206,0.015246586320525548,0.0
exact_q,1,3000,train,300229,1-8,160,640,106,54,96,123.86898092439813,39.462231803423194,-32.617271663632664,2.2843153671956817,2.2843153671956813,0.0,0.19354528269437207,0.2483137877622762,0.419098605765256,-0.050964486974426036,0.9056603773584906,0.01427697104497301,0.021550144973544162,0.0
exact_q,1,3000,train,300229,9-16,160,640,160,0,129,18.61194402337026,0.9192163125567148,0.07073881121480508,1.6676240128853372,1.6676240128853372,0.0,0.02908116253651603,0.03789822539868941,0.04598680752040258,0.00011052939252313293,0.80625,0.010422650080533358,0.010422650080533358,
exact_q,1,3000,train,300229,17-24,160,640,160,0,117,14.274510988209482,0.5103604514316575,2.5919597932895426,2.2717892160837727,2.2717892160837727,0.0,0.022303923419077314,0.028238948375638298,0.034036006032758755,0.0040499371770149105,0.73125,0.01419868260052358,0.01419868260052358,
exact_q,1,3000,train,300229,25-32,160,640,160,0,112,13.917102183403594,0.49992681282901624,0.9228106329044108,2.710770987663179,2.710770987663179,0.0,0.021745472161568115,0.02794880400026695,0.03338069783605764,0.001441891613913142,0.7,0.01694231867289487,0.01694231867289487,
exact_q,1,3000,train,300230,all,640,2560,554,86,377,195.01945954275968,63.78458305856991,53.56860085130667,10.756054707253215,10.756054707253217,0.0,0.0761794763838905,0.15784756177164685,0.3945586831956984,0.02092523470754167,0.6805054151624549,0.01680633548008315,0.01941526120442819,0.0
exact_q,1,3000,train,300230,1-8,160,640,74,86,43,151.0558384920082,60.411303853553,63.90424271113921,5.387597269093262,5.387597269093262,0.0,0.23602474764376283,0.3072338885461312,0.5322885092710541,0.09985037923615502,0.581081081081081,0.033672482931832885,0.07280536850126029,0.0
exact_q,1,3000,train,300230,9-16,160,640,160,0,112,18.46595262138066,2.5473480433757256,0.436566225928503,1.7702963145924098,1.7702963145924098,0.0,0.02885305097090728,0.06308907447232501,0.040066813666849464,0.000682134728013286,0.7,0.01106435196620256,0.01106435196620256,
exact_q,1,3000,train,300230,17-24,160,640,160,0,112,12.24708710100132,0.3805391297607157,-3.422951246850471,1.761726831783772,1.761726831783772,0.0,0.01913607359531456,0.024384265218601896,0.029044084789514556,-0.005348361323203861,0.7,0.011010792698648575,0.011010792698648575,
exact_q,1,3000,train,300230,25-32,160,640,160,0,110,13.250581328369506,0.4453920318804602,-7.34925683891056,1.8364342917837722,1.8364342917837722,0.0,0.020704033325577353,0.02638039138855258,0.03240338648204097,-0.011483213810797751,0.6875,0.011477714323648577,0.011477714323648577,
exact_q,1,3000,train,300231,all,640,2560,586,54,360,174.3563004037164,42.02845367847354,35.953857540746945,14.036392564445984,14.036392564445984,0.0,0.06810792984520173,0.12813026464560873,0.36481331623239943,0.014044475601854275,0.6143344709897611,0.021931863381946852,0.023952888335232056,0.0
exact_q,1,3000,train,300231,1-8,160,640,106,54,89,121.48895886279831,39.85527440118885,9.211498246808608,4.41801315734058,4.418013157340581,0.0,0.18982649822312236,0.2495473226701853,0.43534782498648633,0.01439296601063845,0.839622641509434,0.027612582233378626,0.0416793694088734,0.0
exact_q,1,3000,train,300231,9-16,160,640,160,0,110,20.309303039077847,0.9511233113471902,9.022305691719275,2.296908464448772,2.296908464448772,0.0,0.03173328599855914,0.038550358934515576,0.05248839285909658,0.014097352643311366,0.6875,0.014355677902804825,0.014355677902804825,
exact_q,1,3000,train,300231,17-24,160,640,160,0,85,16.552713597911215,0.6425664919782792,10.19355430650733,3.5768959492216723,3.5768959492216723,0.0,0.025863614996736273,0.03168611910152553,0.04312299061224561,0.015927428603917704,0.53125,0.022355599682635452,0.022355599682635452,
exact_q,1,3000,train,300231,25-32,160,640,160,0,76,16.00532490392905,0.5794894739592129,7.526499295711736,3.744574993434962,3.744574993434962,0.0,0.02500832016238914,0.030090734505180662,0.03724802409592815,0.011760155149549588,0.475,0.023403593708968513,0.023403593708968513,
exact_q,1,3000,train,300232,all,640,2560,589,51,495,157.9376019052671,39.957881977019795,25.31603010880832,3.95827209834201,3.9582720983420088,0.0,0.06169437574424495,0.12493417325645276,0.34837209650875534,0.00988907426125325,0.8404074702886248,0.006184800153659391,0.006720326143195261,0.0
exact_q,1,3000,train,300232,1-8,160,640,109,51,108,115.14728510152015,38.515638470097485,13.046387215993798,0.03970000000000007,0.03970000000000007,0.0,0.17991763297112523,0.2453175189617067,0.4383246580276012,0.02038498002499031,0.9908256880733946,0.0002481250000000004,0.0003642201834862392,0.0
exact_q,1,3000,train,300232,9-16,160,640,160,0,142,16.41908827991668,0.642497488107004,6.95787080239483,0.6992241900000017,0.6992241900000017,0.0,0.02565482543736981,0.03168441770282664,0.044531323714008454,0.010871673128741922,0.8875,0.00437015118750001,0.00437015118750001,
exact_q,1,3000,train,300232,17-24,160,640,160,0,131,12.283722823564656,0.35715515962809713,4.035897097103082,1.110321089114003,1.110321089114003,0.0,0.019193316911819774,0.023623186426028595,0.031202194443805748,0.006306089214223566,0.81875,0.006939506806962518,0.006939506806962518,
exact_q,1,3000,train,300232,25-32,160,640,160,0,114,14.087505700265616,0.4425908591872061,1.2758749933166138,2.1090268192280055,2.1090268192280055,0.0,0.022011727656665026,0.026297304376684875,0.034508916876638845,0.001993554677057209,0.7125,0.013181417620175034,0.013181417620175034,
exact_q,1,3000,train,300233,all,640,2560,588,52,536,159.57652563690903,37.775608013367226,-22.472445449896217,3.839376020560874,3.8393760205608736,0.0,0.06233458032691759,0.12147467588029026,0.3457715011542403,-0.00877829900386571,0.9115646258503401,0.005999025032126366,0.006529551055375635,0.0
exact_q,1,3000,train,300233,1-8,160,640,108,52,100,117.8950268845333,36.24681385335739,-7.33595475277855,2.0597880257000005,2.0597880257000005,0.0,0.18421097950708326,0.2379824502896609,0.413798879287484,-0.011462429301216484,0.9259259259259259,0.012873675160625004,0.019072111349074078,0.0
exact_q,1,3000,train,300233,9-16,160,640,160,0,152,16.46884984196691,0.7340837346846577,-1.436974225591296,0.308072000000001,0.308072000000001,0.0,0.025732577878073298,0.03386747459502668,0.0415764783297998,-0.0022452722274864,0.95,0.0019254500000000063,0.0019254500000000063,
exact_q,1,3000,train,300233,17-24,160,640,160,0,150,11.850328412706729,0.33961005201146666,-4.00735205228197,0.3827794600000012,0.3827794600000012,0.0,0.018516138144854262,0.023035639914443806,0.031747227490627306,-0.006261487581690578,0.9375,0.0023923716250000074,0.0023923716250000074,
exact_q,1,3000,train,300233,25-32,160,640,160,0,134,13.36232049770208,0.45510037331370773,-9.692164419244403,1.0887365348608715,1.0887365348608715,0.0,0.0208786257776595,0.026666352080902785,0.03406131629235044,-0.015144006905069379,0.8375,0.006804603342880447,0.006804603342880447,
exact_q,1,3000,train,300234,all,640,2560,578,62,357,179.54206874843982,47.82464608487804,78.81245011528986,14.333586941391186,14.333586941391186,0.0,0.07013362060485931,0.13668029256957817,0.36110053288508287,0.030786113326285103,0.6176470588235294,0.022396229595923727,0.024798593324206204,0.0
exact_q,1,3000,train,300234,1-8,160,640,98,62,66,126.30485546435908,45.46339333022756,44.15194827697823,6.480665410724681,6.48066541072468,0.0,0.19735133666306107,0.2665268318171372,0.44839506281999897,0.06898741918277848,0.673469387755102,0.040504158817029255,0.06612923888494572,0.0
exact_q,1,3000,train,300234,9-16,160,640,160,0,104,22.436319698466207,1.1656659345227958,11.981165747041533,2.155274730765452,2.155274730765452,0.0,0.035056749528853445,0.04267731273981374,0.057540413983821856,0.018720571479752396,0.65,0.013470467067284076,0.013470467067284076,
exact_q,1,3000,train,300234,17-24,160,640,160,0,95,16.498403990830653,0.6711908542552967,13.193181852693389,2.7609096629956857,2.7609096629956857,0.0,0.025778756235672894,0.032384189194326,0.04732113611510119,0.02061434664483342,0.59375,0.017255685393723037,0.017255685393723037,
exact_q,1,3000,train,300234,25-32,160,640,160,0,92,14.302489594783871,0.5243959658723847,9.48615423857672,2.936737136905367,2.936737136905367,0.0,0.0223476399918498,0.028624616969936928,0.039712740727424645,0.014822115997776126,0.575,0.018354607105658543,0.018354607105658543,
exact_q,1,3000,train,300235,all,640,2560,607,33,328,167.94930541110227,38.93022361282924,-7.092475385533771,16.063368234200023,16.063368234200023,0.0,0.06560519742621182,0.12331714641022724,0.33696535198271255,-0.0027704981974741296,0.5403624382207578,0.025099012865937537,0.02646353910082376,0.0
exact_q,1,3000,train,300235,1-8,160,640,127,33,98,113.41559670219007,36.66388294364893,-20.402824210769502,3.143382131000002,3.143382131000002,0.0,0.177211869847172,0.23934769081704435,0.4432603528988361,-0.031879412829327346,0.7716535433070866,0.019646138318750013,0.024751040401574817,0.0
exact_q,1,3000,train,300235,9-16,160,640,160,0,84,19.585398953900864,0.893763601917061,8.361635948743942,3.9183960344000064,3.9183960344000064,0.0,0.0306021858654701,0.03736984918347153,0.04938513409248617,0.013065056169912409,0.525,0.02448997521500004,0.02448997521500004,
exact_q,1,3000,train,300235,17-24,160,640,160,0,74,17.664344387928708,0.7019064053164876,4.265776599969985,4.462286034400007,4.462286034400007,0.0,0.027600538106138606,0.033116895360329475,0.04447563173319123,0.006665275937453101,0.4625,0.027889287715000044,0.027889287715000044,
exact_q,1,3000,train,300235,25-32,160,640,160,0,72,17.283965367082622,0.6706706619467517,0.6829362765218034,4.539304034400008,4.539304034400008,0.0,0.0270061958860666,0.03237163742061559,0.041191760767948817,0.001067087932065318,0.45,0.02837065021500005,0.02837065021500005,
exact_q,1,3000,train,300236,all,640,2560,599,41,445,172.9032474697263,39.198034994775334,7.6595222135525916,9.66914030680001,9.66914030680001,0.0,0.06754033104286183,0.12374058517654632,0.334264246999076,0.0029920008646689812,0.7429048414023373,0.015108031729375016,0.016142137407011703,0.0
exact_q,1,3000,train,300236,1-8,160,640,119,41,85,115.67592080529879,36.70750646566238,-9.120725567813732,5.045513472400002,5.0455134724000015,0.0,0.18074362625827936,0.23949003915110428,0.41949840221994755,-0.014251133699708957,0.7142857142857143,0.03153445920250002,0.042399272877310934,0.0
exact_q,1,3000,train,300236,9-16,160,640,160,0,120,21.86805419181496,1.1560462996726095,9.431307923028939,1.5412089448000028,1.5412089448000028,0.0,0.03416883467471087,0.04250085108840119,0.055822451971292514,0.014736418629732717,0.75,0.009632555905000017,0.009632555905000017,
exact_q,1,3000,train,300236,17-24,160,640,160,0,120,18.231367881597826,0.7254444059892493,5.192359756658546,1.5412089448000028,1.5412089448000028,0.0,0.028486512314996604,0.033667593979347585,0.04306013937363346,0.00811306211977898,0.75,0.009632555905000017,0.009632555905000017,
exact_q,1,3000,train,300236,25-32,160,640,160,0,120,17.12790459101474,0.6090378234510956,2.1565801016788404,1.5412089448000028,1.5412089448000028,0.0,0.02676235092346053,0.030848364610499807,0.04044020604324345,0.0033696564088731883,0.75,0.009632555905000017,0.009632555905000017,
exact_q,1,3000,train,300237,all,640,2560,579,61,377,164.65492244945642,47.266701851257956,40.64824628185181,12.93996385402754,12.93996385402754,0.0,0.06431832908181892,0.13588066606639682,0.3805660943901075,0.015878221203848363,0.6511226252158895,0.020218693521918032,0.02234881494650698,0.0
exact_q,1,3000,train,300237,1-8,160,640,99,61,64,124.65298184846495,45.92604146913962,35.411033489758765,6.710464452140579,6.710464452140579,0.0,0.19477028413822647,0.26787952477845456,0.4779532663107778,0.05532973982774807,0.6464646464646465,0.04194040282587862,0.06778246921354121,0.0
exact_q,1,3000,train,300237,9-16,160,640,160,0,111,15.62179148978022,0.6282292268290406,6.043396239497428,1.8296930523623203,1.8296930523623203,0.0,0.024409049202781592,0.03133062666019267,0.04288576538772587,0.00944280662421473,0.69375,0.011435581577264502,0.011435581577264502,
exact_q,1,3000,train,300237,17-24,160,640,160,0,102,11.984142467947933,0.3458913585939837,2.24093461535192,2.16030822096232,2.16030822096232,0.0,0.018725222606168646,0.023247693386723327,0.033078624950949265,0.003501460336487375,0.6375,0.0135019263810145,0.0135019263810145,
exact_q,1,3000,train,300237,25-32,160,640,160,0,100,12.396006643263323,0.36653979669530956,-3.0471180627562955,2.239498128562321,2.239498128562321,0.0,0.019368760380098944,0.02393153635553767,0.030285025366612654,-0.004761121973056712,0.625,0.013996863303514507,0.013996863303514507,
exact_q,1,3000,train,300238,all,640,2560,584,56,320,174.1889041631477,40.88897248358483,-33.87654385726771,17.378823278403026,17.378823278403026,0.0,0.06804254068872957,0.12638138658995765,0.34289528397282065,-0.0132330249442452,0.547945205479452,0.02715441137250473,0.029758259038361344,0.0
exact_q,1,3000,train,300238,1-8,160,640,104,56,66,124.21482437115765,38.71176075877885,-11.718757605421482,7.673567673413002,7.673567673413001,0.0,0.19408566307993383,0.24594130638343767,0.4262371098995208,-0.018310558758471065,0.6346153846153846,0.04795979795883126,0.07378430455204808,0.0
exact_q,1,3000,train,300238,9-16,160,640,160,0,90,19.406563580203798,0.9858095358884096,-5.218899330080641,2.8938763098540066,2.8938763098540066,0.0,0.030322755594068433,0.03924700497905082,0.05787034532248011,-0.008154530203251003,0.5625,0.01808672693658754,0.01808672693658754,
exact_q,1,3000,train,300238,17-24,160,640,160,0,84,14.937016177201624,0.5639978115652438,-6.755676528395308,3.2585159513680075,3.2585159513680075,0.0,0.023339087776877536,0.029685797623959734,0.03707931243073533,-0.010555744575617669,0.525,0.020365724696050046,0.020365724696050046,
exact_q,1,3000,train,300238,25-32,160,640,160,0,80,15.630500034584658,0.6274043773523237,-10.183210393370285,3.552863343768008,3.552863343768008,0.0,0.024422656304038528,0.03131005173443516,0.036451706098553596,-0.01591126623964107,0.5,0.02220539589855005,0.02220539589855005,
exact_q,1,3000,train,300239,all,640,2560,590,50,387,167.17134511689608,38.79753920968473,-22.789710142638235,15.105607948754015,15.105607948754015,0.0,0.06530130668628753,0.12310681846990888,0.33966688974022863,-0.00890223052446806,0.6559322033898305,0.023602512419928147,0.02560272533687121,0.0
exact_q,1,3000,train,300239,1-8,160,640,110,50,76,115.965088147965,36.667975689773066,-12.733981786714063,6.954462831000001,6.954462831000002,0.0,0.18119545023119532,0.23936104949483827,0.4452912113856792,-0.019896846541740724,0.6909090909090909,0.04346539269375001,0.06322238937272728,0.0
exact_q,1,3000,train,300239,9-16,160,640,160,0,112,19.839566437147546,0.9231410813756387,-0.11684512425789784,2.102168674400003,2.102168674400003,0.0,0.03099932255804304,0.037979046060287444,0.05484507845098872,-0.00018257050665296536,0.7,0.01313855421500002,0.01313855421500002,
exact_q,1,3000,train,300239,17-24,160,640,160,0,103,15.625324738782346,0.5909033743558343,-3.5044407777918334,2.7683257760420044,2.7683257760420044,0.0,0.024414569904347417,0.03038563019637722,0.04137510868012053,-0.00547568871529974,0.64375,0.017302036100262527,0.017302036100262527,
exact_q,1,3000,train,300239,25-32,160,640,160,0,96,15.741365793001165,0.6155190641801902,-6.4344424538744445,3.280650667312006,3.280650667312006,0.0,0.02459588405156432,0.031012070839941456,0.04444857971965414,-0.01005381633417882,0.6,0.02050406667070004,0.02050406667070004,
exact_q,1,3000,train,300240,all,640,2560,585,55,455,167.17578401401153,40.349957399818855,44.98246726636886,10.117687140024547,10.117687140024545,0.0,0.06530304063047325,0.12554561764276856,0.3468945130935563,0.017571276275925335,0.7777777777777778,0.015808886156288355,0.017295191692349648,0.0
exact_q,1,3000,train,300240,1-8,160,640,105,55,87,115.74708576115276,38.24219053011069,17.17486761001033,4.3836316495956815,4.3836316495956815,0.0,0.18085482150180118,0.24444513229618206,0.4458821459091753,0.026835730640641143,0.8285714285714286,0.02739769780997301,0.04174887285329221,0.0
exact_q,1,3000,train,300240,9-16,160,640,160,0,129,19.62873082865293,0.9635254599195944,10.833161888048107,1.5075449363504512,1.5075449363504512,0.0,0.030669891919770202,0.03880088312299562,0.06289730920400624,0.016926815450075166,0.80625,0.00942215585219032,0.00942215585219032,
exact_q,1,3000,train,300240,17-24,160,640,160,0,124,16.40176501869795,0.6103867623028872,10.364801046773845,1.9040618244784084,1.9040618244784084,0.0,0.02562775784171555,0.030882508254645724,0.048731186962604554,0.016195001635584134,0.775,0.011900386402990053,0.011900386402990053,
exact_q,1,3000,train,300240,25-32,160,640,160,0,115,15.398202405507867,0.5338546474856862,6.609636721536571,2.322448729600004,2.322448729600004,0.0,0.02405969125860604,0.028881618491635553,0.0436413309818268,0.010327557377400893,0.71875,0.014515304560000025,0.014515304560000025,
exact_q,1,3000,train,300241,all,640,2560,548,92,261,256.3350416534988,74.43231936894897,-56.67792630896366,24.128847120181433,24.128847120181437,0.0,0.10013087564589798,0.1705142948655499,0.4059242525316554,-0.022139814964438932,0.4762773722627737,0.03770132362528349,0.04403074292003912,0.0
exact_q,1,3000,train,300241,1-8,160,640,69,91,45,163.40519721252906,62.15695497186713,1.2618036949855664,9.168859119600011,9.168859119600013,0.0,0.25532062064457667,0.31164120739007284,0.5284163492685556,0.0019715682734149477,0.6521739130434783,0.05730536949750007,0.13288201622608714,0.0
exact_q,1,3000,train,300241,9-16,160,640,159,1,91,46.15152590261283,9.565845037539958,-21.062480063606937,4.882670280748011,4.882670280748011,0.0,0.07211175922283256,0.12225642261720317,0.17852083314237396,-0.03291012509938584,0.5723270440251572,0.030516689254675065,0.030708618117912017,0.0
exact_q,1,3000,train,300241,17-24,160,640,160,0,69,22.224174308317117,1.2474843972332992,-15.968984446975877,4.686707940966315,4.686707940966315,0.0,0.034725272356745496,0.04414968143347164,0.05856162225196094,-0.02495153819839981,0.43125,0.029291924631039468,0.029291924631039468,
exact_q,1,3000,train,300241,25-32,160,640,160,0,56,24.554144230039846,1.462034962308585,-20.90826549336641,5.390609778867096,5.390609778867096,0.0,0.03836585035943726,0.047795707219447696,0.06543788527438373,-0.032669164833385014,0.35,0.03369131111791935,0.03369131111791935,
exact_q,1,3000,train,300242,all,640,2560,606,34,400,163.70057360535998,38.93117005848185,20.438388165402785,13.755509334467021,13.755509334467021,0.0,0.06394553656459374,0.12331864540325795,0.3474759841457603,0.007983745377110463,0.6600660066006601,0.021492983335104722,0.022698860287899376,0.0
exact_q,1,3000,train,300242,1-8,160,640,126,34,106,111.53961877388357,36.76730602563691,-15.578684148043063,3.413898698471,3.4138986984710007,0.0,0.1742806543341931,0.23968503429513008,0.44734898236672294,-0.024341693981317285,0.8412698412698413,0.021336866865443747,0.02709443411484921,0.0
exact_q,1,3000,train,300242,9-16,160,640,160,0,119,18.30465616508588,0.7713778615467499,13.63877089600366,1.632555726056002,1.632555726056002,0.0,0.028601025257946687,0.034717112619957274,0.043874236226753384,0.02131057952500572,0.74375,0.010203473287850012,0.010203473287850012,
exact_q,1,3000,train,300242,17-24,160,640,160,0,95,17.051840331634217,0.7125702723738017,12.399806099937374,3.831980619213008,3.831980619213008,0.0,0.026643500518178466,0.03336751489973542,0.03790575244229139,0.019374697031152147,0.59375,0.0239498788700813,0.0239498788700813,
