condition,seed,checkpoint,updates_in_window,mean_loss,last_loss,training_examples
exact_q,0,13500,100,0.004604535861872137,0.003783989464864135,864000
exact_q,0,13600,100,0.004569344180636108,0.0022721076384186745,870400
exact_q,0,13700,100,0.004200942855095491,0.00293977209366858,876800
exact_q,0,13800,100,0.004647401636466384,0.005347839556634426,883200
exact_q,0,13900,100,0.005054294058354571,0.005939029157161713,889600
exact_q,0,14000,100,0.00473203525703866,0.008801182731986046,896000
exact_q,0,14100,100,0.004105623640934936,0.0023967279121279716,902400
exact_q,0,14200,100,0.00443255983205745,0.0047556450590491295,908800
exact_q,0,14300,100,0.004732774461735971,0.008435571566224098,915200
exact_q,0,14400,100,0.004318869090639055,0.005450151860713959,921600
exact_q,0,14500,100,0.0047854040685342625,0.005971403326839209,928000
exact_q,0,14600,100,0.004532234281650744,0.0064453850500285625,934400
exact_q,0,14700,100,0.004544895653380081,0.002495003864169121,940800
exact_q,0,14800,100,0.004333851300179959,0.005951240658760071,947200
exact_q,0,14900,100,0.004466954258386977,0.003579571843147278,953600
exact_q,0,15000,100,0.004327430704142899,0.002482471987605095,960000
exact_q,0,15100,100,0.00476233517518267,0.0037449661176651716,966400
exact_q,0,15200,100,0.0045141091628465805,0.0033239873591810465,972800
exact_q,0,15300,100,0.004287468391121365,0.0023321015760302544,979200
exact_q,0,15400,100,0.00466963040176779,0.004173020366579294,985600
exact_q,0,15500,100,0.004924313409137539,0.006618454586714506,992000
exact_q,0,15600,100,0.004457667382666841,0.005054431967437267,998400
exact_q,0,15700,100,0.004232147960574366,0.003412870690226555,1004800
exact_q,0,15800,100,0.0041948472749209036,0.011748630553483963,1011200
exact_q,0,15900,100,0.004152618331718258,0.002037666505202651,1017600
exact_q,0,16000,100,0.004263127662125043,0.002650093287229538,1024000
exact_q,0,16100,100,0.004202917565708049,0.005030523519963026,1030400
exact_q,0,16200,100,0.004482623523799702,0.0024800258688628674,1036800
exact_q,0,16300,100,0.0044526104460237545,0.0034215888008475304,1043200
exact_q,0,16400,100,0.003943643012316898,0.001995492959395051,1049600
exact_q,0,16500,100,0.004521413467591629,0.005376618355512619,1056000
exact_q,0,16600,100,0.00429612027364783,0.008792205713689327,1062400
exact_q,0,16700,100,0.00445881595951505,0.0051073720678687096,1068800
exact_q,0,16800,100,0.004176703486882616,0.0032392949797213078,1075200
exact_q,0,16900,100,0.004243096329155378,0.00811446737498045,1081600
exact_q,0,17000,100,0.0043191013392060995,0.008943215012550354,1088000
exact_q,0,17100,100,0.004344603599165566,0.004483130760490894,1094400
exact_q,0,17200,100,0.004169903520960361,0.0036356239579617977,1100800
exact_q,0,17300,100,0.00426118838833645,0.0038714685942977667,1107200
exact_q,0,17400,100,0.0039497470518108455,0.005197782069444656,1113600
exact_q,0,17500,100,0.0042079159035347405,0.004679080564528704,1120000
exact_q,0,17600,100,0.004070840275962837,0.0021366963628679514,1126400
exact_q,0,17700,100,0.004223244623863138,0.005501972511410713,1132800
exact_q,0,17800,100,0.004209946795599535,0.0029679848812520504,1139200
exact_q,0,17900,100,0.003801208949298598,0.004110833629965782,1145600
exact_q,0,18000,100,0.004314492032281123,0.002218915382400155,1152000
exact_q,0,18100,100,0.004168834975571372,0.008542663417756557,1158400
exact_q,0,18200,100,0.004269406074890867,0.0022719234693795443,1164800
exact_q,0,18300,100,0.004006702900514938,0.005262098740786314,1171200
exact_q,0,18400,100,0.004078824780299329,0.0019238496897742152,1177600
exact_q,0,18500,100,0.0038270150811877102,0.003289689077064395,1184000
exact_q,0,18600,100,0.0038465524977073073,0.004081809427589178,1190400
exact_q,0,18700,100,0.004022536913398653,0.004091235343366861,1196800
exact_q,0,18800,100,0.004050148343667388,0.003590051084756851,1203200
exact_q,0,18900,100,0.004050671737059019,0.0032642658334225416,1209600
exact_q,0,19000,100,0.004167685770080425,0.003143535926938057,1216000
exact_q,0,19100,100,0.0036912191542796792,0.005427234806120396,1222400
exact_q,0,19200,100,0.004193982077995315,0.011070286855101585,1228800
exact_q,0,19300,100,0.0038968288304749876,0.00599193898960948,1235200
exact_q,0,19400,100,0.003724156225216575,0.005806775763630867,1241600
exact_q,0,19500,100,0.0037566264683846383,0.003791374620050192,1248000
exact_q,0,19600,100,0.0039315780973993245,0.0035675540566444397,1254400
exact_q,0,19700,100,0.00398567444528453,0.004012831952422857,1260800
exact_q,0,19800,100,0.003915285976836458,0.004957394674420357,1267200
exact_q,0,19900,100,0.003982022983254865,0.003954003099352121,1273600
exact_q,0,20000,100,0.00373879877559375,0.003978871274739504,1280000
exact_q,0,20100,100,0.0040483462990960105,0.0013740111608058214,1286400
exact_q,0,20200,100,0.0040233738068491225,0.0018455374520272017,1292800
exact_q,0,20300,100,0.003996875383891165,0.001174752600491047,1299200
exact_q,0,20400,100,0.0036884482845198365,0.00896475650370121,1305600
exact_q,0,20500,100,0.00374218924815068,0.003953185398131609,1312000
exact_q,0,20600,100,0.0036288000020431354,0.0031287732999771833,1318400
exact_q,0,20700,100,0.0038483458640985193,0.0032327331136912107,1324800
exact_q,0,20800,100,0.0035330754931783303,0.003852711757645011,1331200
exact_q,0,20900,100,0.004497054606908932,0.003712568897753954,1337600
exact_q,0,21000,100,0.0038688754354370756,0.0034297616221010685,1344000
exact_q,0,21100,100,0.003979874153155833,0.003232278162613511,1350400
exact_q,0,21200,100,0.003797041390789673,0.0035270717926323414,1356800
exact_q,0,21300,100,0.004145625552046113,0.0032354374416172504,1363200
exact_q,0,21400,100,0.003553670501569286,0.002478617010638118,1369600
exact_q,0,21500,100,0.003719121335889213,0.004387969616800547,1376000
exact_q,0,21600,100,0.0035978869220707563,0.0014726266963407397,1382400
exact_q,0,21700,100,0.0039143685949966315,0.0048851496540009975,1388800
