map_seed,repetition,step,current_row,action,reward,next_row,terminated,truncated,remaining
300000,9,18,526,0,0.03239999999999999,365,0,0,15
300000,9,19,365,3,0.031200000000000006,396,0,0,14
300000,9,20,396,0,1.03,-1,1,0,13
300000,10,1,447,0,0.031200000000000006,350,0,0,32
300000,10,2,350,1,-0.0476,445,0,0,31
300000,10,3,445,0,0.031200000000000006,348,0,0,30
300000,10,4,348,2,1.03,-1,1,0,29
300000,11,1,447,3,-0.04639999999999999,478,0,0,32
300000,11,2,478,3,-0.006399999999999997,477,0,0,31
300000,11,3,477,0,-0.006399999999999997,476,0,0,30
300000,11,4,476,3,-0.006399999999999997,475,0,0,29
300000,11,5,475,0,-0.006399999999999997,474,0,0,28
300000,11,6,474,3,-0.006399999999999997,473,0,0,27
300000,11,7,473,1,-0.04520000000000001,632,0,0,26
300000,11,8,632,1,-0.005199999999999995,631,0,0,25
300000,11,9,631,2,0.03360000000000002,598,0,0,24
300000,11,10,598,2,0.03239999999999999,565,0,0,23
300000,11,11,565,1,-0.007599999999999997,564,0,0,22
300000,11,12,564,0,0.031200000000000006,403,0,0,21
300000,11,13,403,0,1.03,-1,1,0,20
300000,12,1,447,2,0.031200000000000006,414,0,0,32
300000,12,2,414,3,-0.0476,445,0,0,31
300000,12,3,445,2,0.031200000000000006,412,0,0,30
300000,12,4,412,1,-0.0476,571,0,0,29
300000,12,5,571,0,0.031200000000000006,410,0,0,28
300000,12,6,410,2,-0.0476,377,0,0,27
300000,12,7,377,1,-0.04639999999999999,536,0,0,26
300000,12,8,536,0,0.03239999999999999,375,0,0,25
300000,12,9,375,2,-0.007599999999999997,374,0,0,24
300000,12,10,374,1,-0.04639999999999999,533,0,0,23
300000,12,11,533,0,0.03239999999999999,372,0,0,22
300000,12,12,372,2,-0.007599999999999997,371,0,0,21
300000,12,13,371,3,0.031200000000000006,402,0,0,20
300000,12,14,402,0,1.03,-1,1,0,19
300000,13,1,447,3,-0.04639999999999999,478,0,0,32
300000,13,2,478,2,0.03239999999999999,445,0,0,31
300000,13,3,445,2,0.031200000000000006,412,0,0,30
300000,13,4,412,0,1.03,-1,1,0,29
300000,14,1,447,3,-0.04639999999999999,478,0,0,32
300000,14,2,478,1,-0.04520000000000001,637,0,0,31
300000,14,3,637,1,-0.005199999999999995,636,0,0,30
300000,14,4,636,0,0.03360000000000002,475,0,0,29
300000,14,5,475,0,-0.006399999999999997,474,0,0,28
300000,14,6,474,2,0.03239999999999999,441,0,0,27
300000,14,7,441,2,0.031200000000000006,408,0,0,26
300000,14,8,408,0,1.03,-1,1,0,25
300000,15,1,447,3,-0.04639999999999999,478,0,0,32
300000,15,2,478,3,-0.006399999999999997,477,0,0,31
300000,15,3,477,3,-0.006399999999999997,476,0,0,30
300000,15,4,476,0,-0.006399999999999997,475,0,0,29
300000,15,5,475,1,-0.04520000000000001,634,0,0,28
300000,15,6,634,3,-0.005199999999999995,633,0,0,27
300000,15,7,633,0,0.03360000000000002,472,0,0,26
300000,15,8,472,3,-0.006399999999999997,471,0,0,25
300000,15,9,471,0,-0.006399999999999997,470,0,0,24
300000,15,10,470,1,-0.04520000000000001,629,0,0,23
300000,15,11,629,1,-0.005199999999999995,628,0,0,22
300000,15,12,628,3,-0.005199999999999995,627,0,0,21
300000,15,13,627,2,0.03360000000000002,594,0,0,20
300000,15,14,594,1,-0.006399999999999997,593,0,0,19
300000,15,15,593,0,0.03239999999999999,432,0,0,18
300000,15,16,432,0,0.031200000000000006,335,0,0,17
300000,15,17,335,1,-0.0476,430,0,0,16
300000,15,18,430,3,-0.04639999999999999,461,0,0,15
300000,15,19,461,0,-0.006399999999999997,460,0,0,14
300000,15,20,460,1,-0.04520000000000001,619,0,0,13
300000,15,21,619,0,0.03360000000000002,458,0,0,12
300000,15,22,458,1,-0.04520000000000001,617,0,0,11
300000,15,23,617,2,0.03360000000000002,584,0,0,10
300000,15,24,584,1,-0.006399999999999997,583,0,0,9
300000,15,25,583,2,0.03239999999999999,550,0,0,8
300000,15,26,550,0,0.031200000000000006,389,0,0,7
300000,15,27,389,0,1.03,-1,1,0,6
300001,0,1,959,3,-0.005199999999999995,958,0,0,32
300001,0,2,958,1,0.03360000000000002,1085,0,0,31
300001,0,3,1085,3,0.03239999999999999,1116,0,0,30
300001,0,4,1116,1,0.031200000000000006,1275,0,0,29
300001,0,5,1275,1,-0.008799999999999999,1274,0,0,28
300001,0,6,1274,0,-0.0476,1113,0,0,27
300001,0,7,1113,0,-0.007599999999999997,1112,0,0,26
300001,0,8,1112,3,0.031200000000000006,1143,0,0,25
300001,0,9,1143,3,-0.008799999999999999,1142,0,0,24
300001,0,10,1142,3,-0.008799999999999999,1141,0,0,23
300001,0,11,1141,0,-0.0476,980,0,0,22
300001,0,12,980,2,-0.007599999999999997,979,0,0,21
300001,0,13,979,0,-0.04639999999999999,882,0,0,20
300001,0,14,882,3,-0.006399999999999997,881,0,0,19
300001,0,15,881,1,0.03239999999999999,976,0,0,18
300001,0,16,976,2,-0.007599999999999997,975,0,0,17
300001,0,17,975,3,-0.007599999999999997,974,0,0,16
300001,0,18,974,1,0.031200000000000006,1133,0,0,15
300001,0,19,1133,2,-0.0476,1100,0,0,14
300001,0,20,1100,3,0.031200000000000006,1131,0,0,13
300001,0,21,1131,0,-0.0476,970,0,0,12
300001,0,22,970,0,-0.04639999999999999,873,0,0,11
300001,0,23,873,1,0.03239999999999999,968,0,0,10
300001,0,24,968,0,-0.04639999999999999,871,0,0,9
300001,0,25,871,1,0.03239999999999999,966,0,0,8
300001,0,26,966,2,-0.007599999999999997,965,0,0,7
300001,0,27,965,2,-0.007599999999999997,964,0,0,6
300001,0,28,964,3,-0.007599999999999997,963,0,0,5
300001,0,29,963,3,-0.007599999999999997,962,0,0,4
300001,0,30,962,2,-0.007599999999999997,961,0,0,3
300001,0,31,961,0,-0.04639999999999999,864,0,0,2
300001,0,32,864,1,0.11,-1,0,1,1
300001,1,1,959,3,-0.005199999999999995,958,0,0,32
300001,1,2,958,3,-0.005199999999999995,957,0,0,31
300001,1,3,957,0,-0.005199999999999995,956,0,0,30
300001,1,4,956,2,-0.005199999999999995,955,0,0,29
300001,1,5,955,0,-0.005199999999999995,954,0,0,28
300001,1,6,954,2,-0.005199999999999995,953,0,0,27
300001,1,7,953,0,-0.005199999999999995,952,0,0,26
300001,1,8,952,2,-0.005199999999999995,951,0,0,25
300001,1,9,951,3,-0.005199999999999995,950,0,0,24
300001,1,10,950,3,-0.005199999999999995,949,0,0,23
300001,1,11,949,1,0.03360000000000002,1076,0,0,22
300001,1,12,1076,3,0.03239999999999999,1107,0,0,21
300001,1,13,1107,3,0.031200000000000006,1138,0,0,20
300001,1,14,1138,2,-0.0476,1105,0,0,19
300001,1,15,1105,1,0.031200000000000006,1264,0,0,18
300001,1,16,1264,0,-0.0476,1103,0,0,17
300001,1,17,1103,0,-0.007599999999999997,1102,0,0,16
300001,1,18,1102,3,0.031200000000000006,1133,0,0,15
300001,1,19,1133,2,-0.0476,1100,0,0,14
300001,1,20,1100,2,-0.04639999999999999,1067,0,0,13
300001,1,21,1067,3,0.03239999999999999,1098,0,0,12
300001,1,22,1098,2,-0.04639999999999999,1065,0,0,11
300001,1,23,1065,1,0.03239999999999999,1224,0,0,10
300001,1,24,1224,0,-0.04639999999999999,1063,0,0,9
300001,1,25,1063,0,-0.04520000000000001,934,0,0,8
300001,1,26,934,3,-0.005199999999999995,933,0,0,7
300001,1,27,933,0,-0.005199999999999995,932,0,0,6
300001,1,28,932,0,-0.005199999999999995,931,0,0,5
300001,1,29,931,1,0.03360000000000002,1058,0,0,4
300001,1,30,1058,1,0.03239999999999999,1217,0,0,3
300001,1,31,1217,1,-0.007599999999999997,1216,0,0,2
300001,1,32,1216,0,0.07000000000000002,-1,0,1,1
300001,2,1,959,0,-0.005199999999999995,958,0,0,32
300001,2,2,958,0,-0.005199999999999995,957,0,0,31
300001,2,3,957,2,-0.005199999999999995,956,0,0,30
300001,2,4,956,1,0.03360000000000002,1083,0,0,29
300001,2,5,1083,2,-0.04520000000000001,1050,0,0,28
300001,2,6,1050,1,0.03360000000000002,1209,0,0,27
300001,2,7,1209,2,-0.04520000000000001,1176,0,0,26
300001,2,8,1176,0,-0.04399999999999999,1015,0,0,25
300001,2,9,1015,0,-0.04279999999999999,918,0,0,24
300001,2,10,918,3,-0.0027999999999999935,917,0,0,23
300001,2,11,917,2,-0.0027999999999999935,916,0,0,22
300001,2,12,916,1,0.036,1011,0,0,21
300001,2,13,1011,1,0.0348,1170,0,0,20
300001,2,14,1170,1,-0.005199999999999995,1169,0,0,19
300001,2,15,1169,3,0.03360000000000002,1200,0,0,18
300001,2,16,1200,0,-0.04520000000000001,1039,0,0,17
300001,2,17,1039,0,-0.005199999999999995,1038,0,0,16
300001,2,18,1038,2,-0.04399999999999999,1005,0,0,15
300001,2,19,1005,1,0.0348,1164,0,0,14
300001,2,20,1164,3,0.03360000000000002,1195,0,0,13
300001,2,21,1195,2,-0.04520000000000001,1162,0,0,12
300001,2,22,1162,2,-0.005199999999999995,1161,0,0,11
300001,2,23,1161,1,-0.005199999999999995,1160,0,0,10
300001,2,24,1160,3,0.03360000000000002,1191,0,0,9
300001,2,25,1191,1,-0.006399999999999997,1190,0,0,8
300001,2,26,1190,0,-0.04520000000000001,1029,0,0,7
300001,2,27,1029,3,0.03360000000000002,1060,0,0,6
300001,2,28,1060,1,0.03239999999999999,1219,0,0,5
300001,2,29,1219,1,-0.007599999999999997,1218,0,0,4
300001,2,30,1218,0,-0.04639999999999999,1057,0,0,3
300001,2,31,1057,0,-0.04520000000000001,928,0,0,2
300001,2,32,928,0,0.15000000000000002,-1,0,1,1
300001,3,1,959,0,-0.005199999999999995,958,0,0,32
300001,3,2,958,0,-0.005199999999999995,957,0,0,31
300001,3,3,957,1,0.03360000000000002,1084,0,0,30
300001,3,4,1084,3,0.03239999999999999,1115,0,0,29
300001,3,5,1115,1,0.031200000000000006,1274,0,0,28
300001,3,6,1274,2,-0.0476,1241,0,0,27
300001,3,7,1241,0,-0.04639999999999999,1080,0,0,26
300001,3,8,1080,2,-0.04520000000000001,1047,0,0,25
300001,3,9,1047,1,0.03360000000000002,1206,0,0,24
300001,3,10,1206,3,0.03239999999999999,1237,0,0,23
300001,3,11,1237,3,0.031200000000000006,1268,0,0,22
300001,3,12,1268,0,-0.0476,1107,0,0,21
300001,3,13,1107,2,-0.04639999999999999,1074,0,0,20
300001,3,14,1074,1,0.03239999999999999,1233,0,0,19
300001,3,15,1233,3,0.031200000000000006,1264,0,0,18
300001,3,16,1264,3,1.03,-1,1,0,17
300001,4,1,959,1,0.03360000000000002,1086,0,0,32
300001,4,2,1086,0,-0.04520000000000001,957,0,0,31
300001,4,3,957,2,-0.005199999999999995,956,0,0,30
300001,4,4,956,2,-0.005199999999999995,955,0,0,29
300001,4,5,955,1,0.03360000000000002,1082,0,0,28
300001,4,6,1082,3,0.03239999999999999,1113,0,0,27
300001,4,7,1113,3,0.031200000000000006,1144,0,0,26
300001,4,8,1144,3,-0.008799999999999999,1143,0,0,25
300001,4,9,1143,0,-0.0476,982,0,0,24
300001,4,10,982,0,-0.04639999999999999,885,0,0,23
300001,4,11,885,2,-0.04520000000000001,852,0,0,22
300001,4,12,852,1,-0.005199999999999995,851,0,0,21
300001,4,13,851,2,-0.005199999999999995,850,0,0,20
300001,4,14,850,2,-0.005199999999999995,849,0,0,19
300001,4,15,849,1,-0.005199999999999995,848,0,0,18
300001,4,16,848,3,0.03360000000000002,879,0,0,17
300001,4,17,879,1,0.03239999999999999,974,0,0,16
300001,4,18,974,0,-0.04639999999999999,877,0,0,15
300001,4,19,877,1,0.03239999999999999,972,0,0,14
300001,4,20,972,3,-0.007599999999999997,971,0,0,13
300001,4,21,971,0,-0.04639999999999999,874,0,0,12
300001,4,22,874,2,-0.04520000000000001,841,0,0,11
300001,4,23,841,0,-0.04399999999999999,744,0,0,10
300001,4,24,744,2,-0.04279999999999999,711,0,0,9
300001,4,25,711,1,-0.0027999999999999935,710,0,0,8
300001,4,26,710,2,-0.041599999999999984,677,0,0,7
300001,4,27,677,0,-0.001599999999999992,676,0,0,6
300001,4,28,676,3,0.0372,707,0,0,5
300001,4,29,707,3,0.036,738,0,0,4
300001,4,30,738,0,-0.003999999999999995,737,0,0,3
300001,4,31,737,1,0.0348,832,0,0,2
300001,4,32,832,2,0.15000000000000002,-1,0,1,1
300001,5,1,959,1,0.03360000000000002,1086,0,0,32
300001,5,2,1086,2,-0.04520000000000001,1053,0,0,31
300001,5,3,1053,3,0.03360000000000002,1084,0,0,30
300001,5,4,1084,2,-0.04520000000000001,1051,0,0,29
300001,5,5,1051,0,-0.005199999999999995,1050,0,0,28
300001,5,6,1050,2,-0.04399999999999999,1017,0,0,27
300001,5,7,1017,2,-0.003999999999999995,1016,0,0,26
300001,5,8,1016,0,-0.04279999999999999,919,0,0,25
300001,5,9,919,0,-0.0027999999999999935,918,0,0,24
300001,5,10,918,3,-0.0027999999999999935,917,0,0,23
300001,5,11,917,0,-0.0027999999999999935,916,0,0,22
300001,5,12,916,2,-0.0027999999999999935,915,0,0,21
300001,5,13,915,1,0.036,1010,0,0,20
300001,5,14,1010,2,-0.003999999999999995,1009,0,0,19
300001,5,15,1009,2,-0.003999999999999995,1008,0,0,18
300001,5,16,1008,0,-0.04279999999999999,911,0,0,17
300001,5,17,911,3,-0.0027999999999999935,910,0,0,16
300001,5,18,910,2,-0.0027999999999999935,909,0,0,15
300001,5,19,909,1,0.036,1004,0,0,14
300001,5,20,1004,1,0.0348,1163,0,0,13
300001,5,21,1163,3,0.03360000000000002,1194,0,0,12
300001,5,22,1194,3,0.03239999999999999,1225,0,0,11
300001,5,23,1225,1,-0.007599999999999997,1224,0,0,10
300001,5,24,1224,0,-0.04639999999999999,1063,0,0,9
300001,5,25,1063,0,-0.04520000000000001,934,0,0,8
300001,5,26,934,3,-0.005199999999999995,933,0,0,7
300001,5,27,933,3,-0.005199999999999995,932,0,0,6
300001,5,28,932,0,-0.005199999999999995,931,0,0,5
300001,5,29,931,2,-0.005199999999999995,930,0,0,4
300001,5,30,930,1,0.03360000000000002,1057,0,0,3
300001,5,31,1057,0,-0.04520000000000001,928,0,0,2
300001,5,32,928,1,0.15000000000000002,-1,0,1,1
300001,6,1,959,2,-0.005199999999999995,958,0,0,32
300001,6,2,958,3,-0.005199999999999995,957,0,0,31
300001,6,3,957,1,0.03360000000000002,1084,0,0,30
300001,6,4,1084,3,0.03239999999999999,1115,0,0,29
300001,6,5,1115,2,-0.04639999999999999,1082,0,0,28
300001,6,6,1082,3,0.03239999999999999,1113,0,0,27
300001,6,7,1113,3,0.031200000000000006,1144,0,0,26
300001,6,8,1144,1,1.03,-1,1,0,25
300001,7,1,959,3,-0.005199999999999995,958,0,0,32
300001,7,2,958,2,-0.005199999999999995,957,0,0,31
300001,7,3,957,1,0.03360000000000002,1084,0,0,30
300001,7,4,1084,1,0.03239999999999999,1243,0,0,29
300001,7,5,1243,2,-0.04639999999999999,1210,0,0,28
300001,7,6,1210,1,-0.006399999999999997,1209,0,0,27
300001,7,7,1209,3,0.03239999999999999,1240,0,0,26
300001,7,8,1240,2,-0.04639999999999999,1207,0,0,25
300001,7,9,1207,2,-0.04520000000000001,1174,0,0,24
300001,7,10,1174,0,-0.04399999999999999,1013,0,0,23
300001,7,11,1013,3,0.0348,1044,0,0,22
300001,7,12,1044,1,0.03360000000000002,1203,0,0,21
300001,7,13,1203,1,-0.006399999999999997,1202,0,0,20
300001,7,14,1202,3,0.03239999999999999,1233,0,0,19
300001,7,15,1233,1,-0.007599999999999997,1232,0,0,18
300001,7,16,1232,3,0.031200000000000006,1263,0,0,17
300001,7,17,1263,1,-0.008799999999999999,1262,0,0,16
300001,7,18,1262,1,-0.008799999999999999,1261,0,0,15
300001,7,19,1261,0,-0.0476,1100,0,0,14
300001,7,20,1100,2,-0.04639999999999999,1067,0,0,13
300001,7,21,1067,0,-0.04520000000000001,938,0,0,12
300001,7,22,938,2,-0.005199999999999995,937,0,0,11
300001,7,23,937,0,-0.005199999999999995,936,0,0,10
300001,7,24,936,1,0.03360000000000002,1063,0,0,9
300001,7,25,1063,2,-0.04520000000000001,1030,0,0,8
300001,7,26,1030,3,0.03360000000000002,1061,0,0,7
300001,7,27,1061,3,0.03239999999999999,1092,0,0,6
300001,7,28,1092,3,0.031200000000000006,1123,0,0,5
300001,7,29,1123,0,-0.0476,962,0,0,4
300001,7,30,962,0,-0.04639999999999999,865,0,0,3
300001,7,31,865,2,-0.04520000000000001,832,0,0,2
300001,7,32,832,3,0.15000000000000002,-1,0,1,1
300001,8,1,959,3,-0.005199999999999995,958,0,0,32
300001,8,2,958,1,0.03360000000000002,1085,0,0,31
300001,8,3,1085,0,-0.04520000000000001,956,0,0,30
300001,8,4,956,1,0.03360000000000002,1083,0,0,29
300001,8,5,1083,1,0.03239999999999999,1242,0,0,28
300001,8,6,1242,1,-0.007599999999999997,1241,0,0,27
300001,8,7,1241,1,-0.007599999999999997,1240,0,0,26
300001,8,8,1240,1,-0.007599999999999997,1239,0,0,25
300001,8,9,1239,2,-0.04639999999999999,1206,0,0,24
300001,8,10,1206,2,-0.04520000000000001,1173,0,0,23
300001,8,11,1173,0,-0.04399999999999999,1012,0,0,22
300001,8,12,1012,2,-0.003999999999999995,1011,0,0,21
300001,8,13,1011,2,-0.003999999999999995,1010,0,0,20
300001,8,14,1010,2,-0.003999999999999995,1009,0,0,19
300001,8,15,1009,1,0.0348,1168,0,0,18
300001,8,16,1168,3,0.03360000000000002,1199,0,0,17
300001,8,17,1199,0,-0.04520000000000001,1038,0,0,16
300001,8,18,1038,2,-0.04399999999999999,1005,0,0,15
